ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_PIGXX
ENSRNOG00000007323	OG_05238	HQ_03695	Ric8b	RATNO	5	1to1	1to1	ENSSSCG00000000167	HQ_03695	RIC8B	PIGXX	5	1to1	1to1	96.4286	96.4286	100.0	61.49	1.0	0.8	0.8	1	1
ENSRNOG00000008016	OG_07661	HQ_06080	Ckap4	RATNO	5	1to1	1to1	ENSSSCG00000000171	HQ_06080	CKAP4	PIGXX	5	1to1	1to1	74.6193	76.6957	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000057264	OG_15048	HQ_13127	Tex49	RATNO	5	1to1	1to1	ENSSSCG00000000174	HQ_13127	TEX49	PIGXX	5	1to1	1to1	62.7451	73.2824	50.0	100.0	1.0	0.5	0.5	1	1
ENSRNOG00000054757	OG_12309	HQ_10580	Adcy6	RATNO	5	1to1	1to1	ENSSSCG00000000175	HQ_10580	ADCY6	PIGXX	5	1to1	1to1	93.4708	90.4406	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000060154	OG_12312	HQ_10582	Ddx23	RATNO	5	1to1	1to1	ENSSSCG00000000176	HQ_10582	DDX23	PIGXX	5	1to1	1to1	98.2927	98.2927	100.0	0.0	1.0	0.625	0.625	1	1
ENSRNOG00000058916	OG_08148	HQ_06559	Ccdc65	RATNO	5	1to1	1to1	ENSSSCG00000000179	HQ_06559	CCDC65	PIGXX	5	1to1	1to1	83.3333	82.6693	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000061238	OG_11722	HQ_10019	Wnt10b	RATNO	5	1to1	1to1	ENSSSCG00000000182	HQ_10019	WNT10B	PIGXX	5	1to1	1to1	96.144	96.144	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000061818	OG_06510	HQ_04947	Wnt1	RATNO	5	1to1	1to1	ENSSSCG00000000183	HQ_04947	WNT1	PIGXX	5	1to1	1to1	98.1081	98.1081	100.0	0.0	1.0	0.75	0.5	1	1
ENSRNOG00000059605	OG_13004	HQ_11238	Ddn	RATNO	5	1to1	1to1	ENSSSCG00000000184	HQ_11238	DDN	PIGXX	5	1to1	1to1	73.6917	73.6917	75.0	0.0	1.0	0.75	0.5	1	1
ENSRNOG00000070180	OG_13042	HQ_11276	Prkag1	RATNO	5	1to1	1to1	ENSSSCG00000000185	HQ_11276	PRKAG1	PIGXX	5	1to1	1to1	98.9933	90.7692	100.0	0.0	1.0	0.875	0.6	1	1
ENSRNOG00000054385	OG_11344	HQ_09657	Rhebl1	RATNO	5	1to1	1to1	ENSSSCG00000000186	HQ_09657	RHEBL1	PIGXX	5	1to1	1to1	87.9781	87.9781	75.0	0.0	1.0	0.625	0.4	1	1
ENSRNOG00000053675	OG_08151	HQ_06562	Dhh	RATNO	5	1to1	1to1	ENSSSCG00000000188	HQ_06562	DHH	PIGXX	5	1to1	1to1	97.9798	97.9798	75.0	0.0	1.0	0.625	0.4	1	1
ENSRNOG00000061607	OG_08162	HQ_06573	Lmbr1l	RATNO	5	1to1	1to1	ENSSSCG00000000189	HQ_06573	LMBR1L	PIGXX	5	1to1	1to1	90.0763	96.5235	50.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000015544	OG_06354	HQ_SNG_011961	ENSRNOG00000015544	RATNO	5	1to1	singleton	ENSSSCG00000000190	HQ_13936	TUBA1B	PIGXX	5	1to1	1to1	62.6549	96.4578	0.0	0.0	0.0	0.09090909090909091	0.0	1	1
ENSRNOG00000052880	OG_07552	HQ_05964	Prph	RATNO	5	1to1	1to1	ENSSSCG00000000195	HQ_05964	PRPH	PIGXX	5	1to1	1to1	95.3092	88.5149	75.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000060020	OG_13628	HQ_11824	C1ql4	RATNO	5	1to1	1to1	ENSSSCG00000000197	HQ_11824	C1QL4	PIGXX	5	1to1	1to1	96.6387	96.6387	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000053498	OG_12737	HQ_10991	Dnajc22	RATNO	5	1to1	1to1	ENSSSCG00000000198	HQ_10991	DNAJC22	PIGXX	5	1to1	1to1	80.6268	82.9912	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000052307	OG_06343	HQ_04789	Spats2	RATNO	5	1to1	1to1	ENSSSCG00000000199	HQ_04789	SPATS2	PIGXX	5	1to1	1to1	83.1502	79.6491	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000054838	OG_13717	HQ_11906	Mcrs1	RATNO	5	1to1	1to1	ENSSSCG00000000202	HQ_11906	MCRS1	PIGXX	5	1to1	1to1	93.6345	98.7013	100.0	0.97	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000057315	OG_07577	HQ_05988	Kcnh3	RATNO	5	1to1	1to1	ENSSSCG00000000203	HQ_05988	KCNH3	PIGXX	5	1to1	1to1	93.617	93.1003	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000052539	OG_05129	HQ_03586	Prpf40b	RATNO	5	1to1	1to1	ENSSSCG00000000204	HQ_03586	PRPF40B	PIGXX	5	1to1	1to1	94.0023	91.573	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000054250	OG_07557	HQ_05969	Fam186b	RATNO	5	1to1	1to1	ENSSSCG00000000205	HQ_05969	FAM186B	PIGXX	5	1to1	1to1	58.3778	58.3156	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000045554	OG_07568	HQ_05979	Faim2	RATNO	5	1to1	1to1	ENSSSCG00000000206	HQ_05979	FAIM2	PIGXX	5	1to1	1to1	94.3038	94.3038	75.0	100.0	1.0	0.6	0.6	1	1
ENSRNOG00000030299	OG_01088	HQ_SNG_012692	AABR07024742.1	RATNO	3	multi_copy	singleton	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	73.1183	79.0698	0.0	0.0	0.0	0.1	0.0	1	1
ENSRNOG00000070732	OG_01088	HQ_SNG_016933	RGD1563739	RATNO	3	multi_copy	singleton	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	55.3763	68.6667	0.0	0.0	0.0	0.1	0.0	1	2
ENSRNOG00000033517	OG_01088	HQ_SNG_012993	ENSRNOG00000033517	RATNO	3	multi_copy	singleton	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	76.3441	82.5581	0.0	0.0	0.0	0.09090909090909091	0.0	1	3
ENSRNOG00000002475	OG_01088	HQ_SNG_011599	AABR07058831.1	RATNO	3	multi_copy	singleton	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	73.6559	79.6512	0.0	0.0	0.0	0.09090909090909091	0.0	1	4
ENSRNOG00000001049	OG_01088	HQ_19190	Tpt1	RATNO	3	multi_copy	1to1	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	78.4946	82.9545	0.0	0.0	0.0	0.07142857142857142	0.0	1	5
ENSRNOG00000056678	OG_11348	HQ_09660	Nckap5l	RATNO	5	1to1	1to1	ENSSSCG00000000209	HQ_09660	NCKAP5L	PIGXX	5	1to1	1to1	84.6327	85.2076	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000051970	OG_10246	HQ_08590	Aqp5	RATNO	5	1to1	1to1	ENSSSCG00000000211	HQ_08590	AQP5	PIGXX	5	1to1	1to1	92.0755	62.4041	50.0	0.0	0.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000063448	OG_01175	HQ_00301	Aqp6	RATNO	5	multi_copy	multi_copy	ENSSSCG00000000212	HQ_00301	AQP6	PIGXX	5	multi_copy	multi_copy	79.3594	76.1092	50.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000053181	OG_01175	HQ_00301	Aqp6	RATNO	5	multi_copy	multi_copy	ENSSSCG00000000212	HQ_00301	AQP6	PIGXX	5	multi_copy	multi_copy	79.3594	76.1092	50.0	0.0	0.0	0.45454545454545453	0.45454545454545453	1	2
ENSRNOG00000056457	OG_11351	HQ_09663	Gpd1	RATNO	5	1to1	1to1	ENSSSCG00000000214	HQ_09663	GPD1	PIGXX	5	1to1	1to1	76.9802	89.1117	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000061572	OG_02924	HQ_01361	Smarcd1	RATNO	5	1to1	1to1	ENSSSCG00000000215	HQ_01361	SMARCD1	PIGXX	5	1to1	1to1	79.0808	95.9615	50.0	0.0	0.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000059765	OG_05134	HQ_03590	Asic1	RATNO	5	1to1	1to1	ENSSSCG00000000216	HQ_03590	ASIC1	PIGXX	5	1to1	1to1	94.4144	93.7388	75.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000049033	OG_10247	HQ_08591	Racgap1	RATNO	5	1to1	1to1	ENSSSCG00000000217	HQ_08591	RACGAP1	PIGXX	5	1to1	1to1	84.3354	82.6357	0.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000004595	OG_13307	HQ_SNG_011666	Pou6f1	RATNO	5	1to1	singleton	ENSSSCG00000000220	HQ_15375	POU6F1	PIGXX	5	1to1	1to1	46.1789	94.3522	100.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSRNOG00000031930	OG_05143	HQ_03599	Bin2	RATNO	5	1to1	1to1	ENSSSCG00000000223	HQ_03599	BIN2	PIGXX	5	1to1	1to1	61.7188	58.0882	75.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000005309	OG_14028	HQ_12194	Scn8a	RATNO	5	1to1	1to1	ENSSSCG00000000228	HQ_12194	SCN8A	PIGXX	5	1to1	1to1	98.4422	98.5412	50.0	91.74	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000049733	OG_11356	HQ_09668	Ankrd33	RATNO	5	1to1	1to1	ENSSSCG00000000231	HQ_09668		PIGXX	5	1to1	1to1	72.4907	51.1811	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000028713	OG_08152	HQ_06563	Acvrl1	RATNO	5	1to1	1to1	ENSSSCG00000000232	HQ_06563	ACVRL1	PIGXX	5	1to1	1to1	87.5728	89.4841	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000006934	OG_07574	HQ_05985	Acvr1b	RATNO	5	1to1	1to1	ENSSSCG00000000233	HQ_05985	ACVR1B	PIGXX	5	1to1	1to1	89.3458	82.8423	100.0	100.0	1.0	0.625	0.625	1	1
ENSRNOG00000007346	OG_10248	HQ_08593	Tamalin	RATNO	5	1to1	1to1	ENSSSCG00000000234	HQ_08593	TAMALIN	PIGXX	5	1to1	1to1	73.6842	92.3858	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000033403	OG_10251	HQ_08596	Krt82	RATNO	5	1to1	1to1	ENSSSCG00000000235	HQ_08596	KRT82	PIGXX	5	1to1	1to1	85.3801	84.8837	100.0	0.0	1.0	1.0	0.8571428571428571	1	1
ENSRNOG00000043203	OG_11805	HQ_10098	Krt75	RATNO	5	1to1	1to1	ENSSSCG00000000236	HQ_10098	KRT75	PIGXX	5	1to1	1to1	85.4545	86.7159	75.0	0.0	1.0	0.8333333333333334	0.7142857142857143	1	1
ENSRNOG00000009105	OG_18308	HQ_17405	Kb15	RATNO	3	1to1	1to1	ENSSSCG00000000238	HQ_17405		PIGXX	3	1to1	1to1	85.5072	76.9088	75.0	0.0	1.0	1.0	0.8571428571428571	1	1
ENSRNOG00000030814	OG_00278	HQ_00586	Kb23	RATNO	3	multi_copy	multi_copy	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	77.4848	70.3499	100.0	0.0	1.0	0.5	0.6	1	1
ENSRNOG00000036871	OG_00278	HQ_00586	Krt81	RATNO	3	multi_copy	multi_copy	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	76.6734	68.3544	100.0	0.0	1.0	0.25	0.4	2	2
ENSRNOG00000032859	OG_00278	HQ_17398	Krt83	RATNO	3	multi_copy	1to1	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	80.3245	80.0	50.0	0.0	0.0	0.2	0.14285714285714285	3	3
ENSRNOG00000008367	OG_00278	HQ_17483	Krt86	RATNO	3	multi_copy	1to1	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	82.7586	78.9168	0.0	0.0	0.0	0.3333333333333333	0.5	4	4
ENSRNOG00000008436	OG_07560	HQ_05972	Krt85	RATNO	5	1to1	1to1	ENSSSCG00000000240	HQ_05972	KRT85	PIGXX	5	1to1	1to1	90.7115	90.5325	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000008819	OG_10250	HQ_08595	Krt84	RATNO	5	1to1	1to1	ENSSSCG00000000241	HQ_08595	KRT84	PIGXX	5	1to1	1to1	82.7993	80.7566	100.0	58.03	1.0	1.0	0.7142857142857143	1	1
ENSRNOG00000049495	OG_08167	HQ_06578	Krt71	RATNO	5	1to1	1to1	ENSSSCG00000000247	HQ_06578	KRT71	PIGXX	5	1to1	1to1	90.4762	90.3042	50.0	0.0	0.0	0.625	0.625	1	1
ENSRNOG00000068586	OG_00183	HQ_00022	Krt6a	RATNO	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	76.8551	78.8043	100.0	0.0	1.0	0.42857142857142855	0.375	2	1
ENSRNOG00000067545	OG_00183	HQ_00022	ENSRNOG00000067545	RATNO	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	74.3816	76.2681	100.0	0.0	1.0	0.42857142857142855	0.375	3	2
ENSRNOG00000068784	OG_00183	HQ_00022	ENSRNOG00000068784	RATNO	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	77.3852	79.3478	100.0	0.0	1.0	0.375	0.3333333333333333	3	3
ENSRNOG00000070470	OG_00183	HQ_00022	Krt6a	RATNO	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	75.7951	77.7174	100.0	0.0	1.0	0.375	0.3333333333333333	3	4
ENSRNOG00000059050	OG_00183	HQ_SNG_014103	AABR07001416.1	RATNO	4	multi_copy	singleton	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	65.9011	71.1832	0.0	0.0	0.0	0.25	0.2222222222222222	4	5
ENSRNOG00000030876	OG_16365	HQ_14955	Krt72	RATNO	4	1to1	1to1	ENSSSCG00000000249	HQ_14955	KRT72	PIGXX	4	1to1	1to1	79.4521	78.0769	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000025087	OG_13536	HQ_11737	Krt73	RATNO	5	1to1	1to1	ENSSSCG00000000250	HQ_11737	KRT73	PIGXX	5	1to1	1to1	82.2222	82.3748	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000028996	OG_11390	HQ_09699	Krt1	RATNO	5	1to1	1to1	ENSSSCG00000000251	HQ_09699	KRT1	PIGXX	5	1to1	1to1	72.5962	72.48	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000009779	OG_00660	HQ_10091	Krt8	RATNO	5	multi_copy	1to1	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	84.4581	85.5072	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000047393	OG_00286	HQ_00330	Krt18	RATNO	5	multi_copy	multi_copy	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	79.9534	81.0875	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000069468	OG_00286	HQ_SNG_016520	ENSRNOG00000069468	RATNO	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	70.1632	74.8756	0.0	0.0	0.0	0.08333333333333333	0.0	1	2
ENSRNOG00000012208	OG_08159	HQ_06570	Itgb7	RATNO	5	1to1	1to1	ENSSSCG00000000257	HQ_06570	ITGB7	PIGXX	5	1to1	1to1	74.4898	81.4126	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000012499	OG_12133	HQ_10415	Rarg	RATNO	5	1to1	1to1	ENSSSCG00000000258	HQ_10415	RARG	PIGXX	5	1to1	1to1	86.6812	81.8557	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000011573	OG_08161	HQ_06572	Csad	RATNO	5	1to1	1to1	ENSSSCG00000000259	HQ_06572	CSAD	PIGXX	5	1to1	1to1	79.4964	87.3518	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000053769	OG_11397	HQ_09706	Soat2	RATNO	5	1to1	1to1	ENSSSCG00000000260	HQ_09706	SOAT2	PIGXX	5	1to1	1to1	81.1215	82.8244	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000010977	OG_11396	HQ_09705	Igfbp6	RATNO	5	1to1	1to1	ENSSSCG00000000261	HQ_09705	IGFBP6	PIGXX	5	1to1	1to1	65.678	68.5841	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000010793	OG_11395	HQ_09704	Spryd3	RATNO	5	1to1	1to1	ENSSSCG00000000262	HQ_09704	SPRYD3	PIGXX	5	1to1	1to1	99.5475	98.2143	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000010588	OG_05155	HQ_03610	Tns2	RATNO	5	1to1	1to1	ENSSSCG00000000263	HQ_03610	TNS2	PIGXX	5	1to1	1to1	87.7778	81.4993	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000012832	OG_13105	HQ_11334	Mfsd5	RATNO	5	1to1	1to1	ENSSSCG00000000264	HQ_11334	MFSD5	PIGXX	5	1to1	1to1	95.3333	95.3333	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000012835	OG_07570	HQ_05981	Espl1	RATNO	5	1to1	1to1	ENSSSCG00000000265	HQ_05981	ESPL1	PIGXX	5	1to1	1to1	76.5573	76.195	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000012985	OG_06342	HQ_04788	Pfdn5	RATNO	5	1to1	1to1	ENSSSCG00000000267	HQ_04788	PFDN5	PIGXX	5	1to1	1to1	98.0519	92.0732	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000013445	OG_03763	HQ_02203	Aaas	RATNO	5	1to1	1to1	ENSSSCG00000000268	HQ_02203	AAAS	PIGXX	5	1to1	1to1	84.1155	85.348	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000014850	OG_07554	HQ_05966	Amhr2	RATNO	5	1to1	1to1	ENSSSCG00000000271	HQ_05966	AMHR2	PIGXX	5	1to1	1to1	76.3889	78.9946	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000014084	OG_13475	HQ_11682	Sp1	RATNO	5	1to1	1to1	ENSSSCG00000000272	HQ_11682	SP1	PIGXX	5	1to1	1to1	95.5471	95.5471	100.0	81.27	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000036852	OG_01983	HQ_12226	Pcbp2	RATNO	5	multi_copy	1to1	ENSSSCG00000000274	HQ_12226	PCBP2	PIGXX	5	multi_copy	1to1	76.0171	98.0663	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000015134	OG_08158	HQ_06569	Map3k12	RATNO	5	1to1	1to1	ENSSSCG00000000275	HQ_06569	MAP3K12	PIGXX	5	1to1	1to1	94.7614	91.6667	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000042355	OG_08150	HQ_06561	Tarbp2	RATNO	5	1to1	1to1	ENSSSCG00000000276	HQ_06561	TARBP2	PIGXX	5	1to1	1to1	92.0765	92.3288	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000015269	OG_11841	HQ_10134	Atf7	RATNO	5	1to1	1to1	ENSSSCG00000000278	HQ_10134	ATF7	PIGXX	5	1to1	1to1	88.8664	97.3392	100.0	35.55	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000028679	OG_06346	HQ_04793	Hoxc13	RATNO	5	1to1	1to1	ENSSSCG00000000279	HQ_04793	HOXC13	PIGXX	5	1to1	1to1	97.5904	98.7805	100.0	63.29	1.0	0.8	0.8	1	1
ENSRNOG00000016116	OG_06352	HQ_04797	Hoxc12	RATNO	5	1to1	1to1	ENSSSCG00000000281	HQ_04797	HOXC12	PIGXX	5	1to1	1to1	96.4539	97.1429	100.0	100.0	1.0	0.8	0.8	1	1
ENSRNOG00000036839	OG_07573	HQ_05984	Hnrnpa1	RATNO	5	1to1	1to1	ENSSSCG00000000288	HQ_05984	HNRNPA1	PIGXX	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000036837	OG_06351	HQ_04796	Nfe2	RATNO	5	1to1	1to1	ENSSSCG00000000289	HQ_04796	NFE2	PIGXX	5	1to1	1to1	89.8123	84.8101	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000036835	OG_05199	HQ_03653	Copz1	RATNO	5	1to1	1to1	ENSSSCG00000000290	HQ_03653	COPZ1	PIGXX	5	1to1	1to1	60.0	55.8442	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000036834	OG_15940	HQ_14289	Gpr84	RATNO	4	1to1	1to1	ENSSSCG00000000291	HQ_14289	GPR84	PIGXX	4	1to1	1to1	82.8283	82.8283	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000036833	OG_10235	HQ_08580	Zfp385a	RATNO	5	1to1	1to1	ENSSSCG00000000292	HQ_08580	ZNF385A	PIGXX	5	1to1	1to1	92.3645	90.3614	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000057451	OG_10234	HQ_08579	Itga5	RATNO	5	1to1	1to1	ENSSSCG00000000293	HQ_08579	ITGA5	PIGXX	5	1to1	1to1	82.6869	79.5993	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000036829	OG_06340	HQ_04786	Nckap1l	RATNO	5	1to1	1to1	ENSSSCG00000000295	HQ_04786	NCKAP1L	PIGXX	5	1to1	1to1	93.8272	93.3333	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000036830	OG_18333	HQ_17433	Gtsf2	RATNO	3	1to1	1to1	ENSSSCG00000000296	HQ_17433		PIGXX	3	1to1	1to1	70.6422	50.0	100.0	96.63	1.0	1.0	1.0	1	1
ENSRNOG00000036828	OG_06345	HQ_04792	Pde1b	RATNO	5	1to1	1to1	ENSSSCG00000000297	HQ_04792	PDE1B	PIGXX	5	1to1	1to1	90.4181	97.0093	100.0	0.0	1.0	0.5	0.3333333333333333	1	1
ENSRNOG00000036827	OG_07562	HQ_19641	Ppp1r1a	RATNO	5	1to1	1to1	ENSSSCG00000000298	HQ_19641		PIGXX	5	1to1	1to1	51.9824	57.0048	75.0	0.0	1.0	0.36363636363636365	0.23076923076923078	1	1
ENSRNOG00000063839	OG_00361	HQ_SNG_014750	Olr964	RATNO	5	multi_copy	singleton	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	79.7428	78.9809	0.0	0.0	0.0	0.16666666666666666	0.0	5	1
ENSRNOG00000069127	OG_00361	HQ_19513	Olr896	RATNO	5	multi_copy	1to1	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	77.8135	76.5823	0.0	0.0	0.0	0.11764705882352941	0.0	5	2
ENSRNOG00000065865	OG_00688	HQ_18930	Olr1014	RATNO	5	multi_copy	1to1	ENSSSCG00000000333	HQ_SNG_017081		PIGXX	5	multi_copy	singleton	78.8235	83.2298	0.0	0.0	0.0	0.3076923076923077	0.0	2	1
ENSRNOG00000007650	OG_07551	HQ_05963	Cd63	RATNO	5	1to1	1to1	ENSSSCG00000000361	HQ_05963	CD63	PIGXX	5	1to1	1to1	76.3713	69.084	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000007784	OG_07558	HQ_05970	Bloc1s1	RATNO	5	1to1	1to1	ENSSSCG00000000362	HQ_05970	RDH5	PIGXX	5	1to1	1to1	59.9068	80.8176	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000007610	OG_15867	HQ_14189	Gdf11	RATNO	4	1to1	1to1	ENSSSCG00000000363	HQ_14189	GDF11	PIGXX	4	1to1	1to1	98.7624	98.5185	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000030520	OG_14562	HQ_12692	Sarnp	RATNO	5	1to1	1to1	ENSSSCG00000000364	HQ_12692	SARNP	PIGXX	5	1to1	1to1	82.3529	84.4828	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000030120	OG_01408	HQ_04790	Ormdl2	RATNO	5	multi_copy	1to1	ENSSSCG00000000365	HQ_04790	ORMDL2	PIGXX	5	multi_copy	1to1	98.6928	98.6928	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000068509	OG_01408	HQ_SNG_016194	ENSRNOG00000068509	RATNO	5	multi_copy	singleton	ENSSSCG00000000365	HQ_04790	ORMDL2	PIGXX	5	multi_copy	1to1	35.2941	84.375	0.0	0.0	0.0	0.09090909090909091	0.0	1	2
ENSRNOG00000006844	OG_07550	HQ_05962	Dnajc14	RATNO	5	1to1	1to1	ENSSSCG00000000366	HQ_05962	DNAJC14	PIGXX	5	1to1	1to1	86.4865	86.4865	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000006827	OG_18302	HQ_17395	Tmem198b	RATNO	3	1to1	1to1	ENSSSCG00000000367	HQ_17395		PIGXX	3	1to1	1to1	82.808	83.7681	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000006778	OG_06341	HQ_04787	Mmp19	RATNO	5	1to1	1to1	ENSSSCG00000000368	HQ_04787	MMP19	PIGXX	5	1to1	1to1	79.6443	77.9497	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000022943	OG_02894	HQ_01330	Dgka	RATNO	5	1to1	1to1	ENSSSCG00000000370	HQ_01330	DGKA	PIGXX	5	1to1	1to1	78.0892	80.3408	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000023085	OG_13486	HQ_11697	Pmel	RATNO	5	1to1	1to1	ENSSSCG00000000371	HQ_11697	PMEL	PIGXX	5	1to1	1to1	75.8242	71.0294	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000005987	OG_08147	HQ_06558	Suox	RATNO	5	1to1	1to1	ENSSSCG00000000376	HQ_06558	SUOX	PIGXX	5	1to1	1to1	82.2018	81.4545	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
