ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_PIGXX
ENSG00000123416	OG_06354	HQ_13936	TUBA1B	HUMAN	5	1to1	1to1	ENSSSCG00000000190	HQ_13936	TUBA1B	PIGXX	5	1to1	1to1	99.7783	79.646	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000243910	OG_18905	HQ_SNG_000933	TUBA4B	HUMAN	2	1to1	singleton	ENSSSCG00000000194	HQ_SNG_017077		PIGXX	2	1to1	singleton	71.3693	36.2869	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSG00000135406	OG_07552	HQ_05964	PRPH	HUMAN	5	1to1	1to1	ENSSSCG00000000195	HQ_05964	PRPH	PIGXX	5	1to1	1to1	96.1702	96.3753	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000186897	OG_13628	HQ_11824	C1QL4	HUMAN	5	1to1	1to1	ENSSSCG00000000197	HQ_11824	C1QL4	PIGXX	5	1to1	1to1	98.7395	98.7395	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000178401	OG_12737	HQ_10991	DNAJC22	HUMAN	5	1to1	1to1	ENSSSCG00000000198	HQ_10991	DNAJC22	PIGXX	5	1to1	1to1	86.217	83.7607	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000123352	OG_06343	HQ_04789	SPATS2	HUMAN	5	1to1	1to1	ENSSSCG00000000199	HQ_04789	SPATS2	PIGXX	5	1to1	1to1	89.1743	89.011	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000187778	OG_13717	HQ_11906	MCRS1	HUMAN	5	1to1	1to1	ENSSSCG00000000202	HQ_11906	MCRS1	PIGXX	5	1to1	1to1	99.5671	94.4558	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000135519	OG_07577	HQ_05988	KCNH3	HUMAN	5	1to1	1to1	ENSSSCG00000000203	HQ_05988	KCNH3	PIGXX	5	1to1	1to1	94.9215	95.0971	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000110844	OG_05129	HQ_03586	PRPF40B	HUMAN	5	1to1	1to1	ENSSSCG00000000204	HQ_03586	PRPF40B	PIGXX	5	1to1	1to1	94.1704	96.8858	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000135436	OG_07557	HQ_05969	FAM186B	HUMAN	5	1to1	1to1	ENSSSCG00000000205	HQ_05969	FAM186B	PIGXX	5	1to1	1to1	68.4211	65.2081	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000135472	OG_07568	HQ_05979	FAIM2	HUMAN	5	1to1	1to1	ENSSSCG00000000206	HQ_05979	FAIM2	PIGXX	5	1to1	1to1	95.5696	95.5696	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000167566	OG_11348	HQ_09660	NCKAP5L	HUMAN	5	1to1	1to1	ENSSSCG00000000209	HQ_09660	NCKAP5L	PIGXX	5	1to1	1to1	90.1799	90.1799	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000161798	OG_10246	HQ_08590	AQP5	HUMAN	5	1to1	1to1	ENSSSCG00000000211	HQ_08590	AQP5	PIGXX	5	1to1	1to1	92.4528	92.4528	75.0	100.0	1.0	0.625	0.625	1	1
ENSG00000086159	OG_01175	HQ_00301	AQP6	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000000212	HQ_00301	AQP6	PIGXX	5	multi_copy	multi_copy	79.7872	80.0712	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000167588	OG_11351	HQ_09663	GPD1	HUMAN	5	1to1	1to1	ENSSSCG00000000214	HQ_09663	GPD1	PIGXX	5	1to1	1to1	89.1117	76.9802	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000066117	OG_02924	HQ_01361	SMARCD1	HUMAN	5	1to1	1to1	ENSSSCG00000000215	HQ_01361	SMARCD1	PIGXX	5	1to1	1to1	100.0	81.6165	50.0	100.0	1.0	0.5	0.5	1	1
ENSG00000110881	OG_05134	HQ_03590	ASIC1	HUMAN	5	1to1	1to1	ENSSSCG00000000216	HQ_03590	ASIC1	PIGXX	5	1to1	1to1	77.8409	74.0541	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000161800	OG_10247	HQ_08591	RACGAP1	HUMAN	5	1to1	1to1	ENSSSCG00000000217	HQ_08591	RACGAP1	PIGXX	5	1to1	1to1	96.0443	96.0443	0.0	99.92	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000184271	OG_13307	HQ_15375	POU6F1	HUMAN	5	1to1	1to1	ENSSSCG00000000220	HQ_15375	POU6F1	PIGXX	5	1to1	1to1	91.9804	91.3821	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000110934	OG_05143	HQ_03599	BIN2	HUMAN	5	1to1	1to1	ENSSSCG00000000223	HQ_03599	BIN2	PIGXX	5	1to1	1to1	68.3186	75.3906	100.0	95.95	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000196876	OG_14028	HQ_12194	SCN8A	HUMAN	5	1to1	1to1	ENSSSCG00000000228	HQ_12194	SCN8A	PIGXX	5	1to1	1to1	99.4444	98.9447	50.0	99.99	1.0	0.5	0.5	1	1
ENSG00000167612	OG_11356	HQ_09668	ANKRD33	HUMAN	5	1to1	1to1	ENSSSCG00000000231	HQ_09668		PIGXX	5	1to1	1to1	43.5841	73.2342	100.0	100.0	0.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000139567	OG_08152	HQ_06563	ACVRL1	HUMAN	5	1to1	1to1	ENSSSCG00000000232	HQ_06563	ACVRL1	PIGXX	5	1to1	1to1	92.4453	90.2913	100.0	99.56	1.0	0.4	0.4	1	1
ENSG00000135503	OG_07574	HQ_05985	ACVR1B	HUMAN	5	1to1	1to1	ENSSSCG00000000233	HQ_05985	ACVR1B	PIGXX	5	1to1	1to1	99.2079	93.6449	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000161835	OG_10248	HQ_08593	TAMALIN	HUMAN	5	1to1	1to1	ENSSSCG00000000234	HQ_08593	TAMALIN	PIGXX	5	1to1	1to1	92.9114	74.2915	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000161850	OG_10251	HQ_08596	KRT82	HUMAN	5	1to1	1to1	ENSSSCG00000000235	HQ_08596	KRT82	PIGXX	5	1to1	1to1	88.694	88.694	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000170454	OG_11805	HQ_10098	KRT75	HUMAN	5	1to1	1to1	ENSSSCG00000000236	HQ_10098	KRT75	PIGXX	5	1to1	1to1	87.2958	87.4545	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000135443	OG_07560	HQ_05972	KRT85	HUMAN	5	1to1	1to1	ENSSSCG00000000240	HQ_05972	KRT85	PIGXX	5	1to1	1to1	93.8856	94.0711	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000161849	OG_10250	HQ_08595	KRT84	HUMAN	5	1to1	1to1	ENSSSCG00000000241	HQ_08595	KRT84	PIGXX	5	1to1	1to1	82.3333	83.3052	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000139648	OG_08167	HQ_06578	KRT71	HUMAN	5	1to1	1to1	ENSSSCG00000000247	HQ_06578	KRT71	PIGXX	5	1to1	1to1	93.6902	93.3333	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000205420	OG_00183	HQ_00022	KRT6A	HUMAN	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	81.0284	80.7421	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	4	1
ENSG00000170465	OG_00183	HQ_00022	KRT6C	HUMAN	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	80.8511	80.5654	100.0	0.0	1.0	0.25	0.25	4	2
ENSG00000185479	OG_00183	HQ_00022	KRT6B	HUMAN	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	80.3191	80.0353	100.0	0.0	1.0	0.25	0.25	4	3
ENSG00000170486	OG_16365	HQ_14955	KRT72	HUMAN	4	1to1	1to1	ENSSSCG00000000249	HQ_14955	KRT72	PIGXX	4	1to1	1to1	82.9746	82.9746	100.0	99.93	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000186049	OG_13536	HQ_11737	KRT73	HUMAN	5	1to1	1to1	ENSSSCG00000000250	HQ_11737	KRT73	PIGXX	5	1to1	1to1	87.2222	87.2222	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000167768	OG_11390	HQ_09699	KRT1	HUMAN	5	1to1	1to1	ENSSSCG00000000251	HQ_09699	KRT1	PIGXX	5	1to1	1to1	77.795	80.2885	100.0	99.5	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000170421	OG_00660	HQ_10091	KRT8	HUMAN	5	multi_copy	1to1	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	89.0269	87.9346	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000111057	OG_00286	HQ_00330	KRT18	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	86.5116	86.7133	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000139626	OG_08159	HQ_06570	ITGB7	HUMAN	5	1to1	1to1	ENSSSCG00000000257	HQ_06570	ITGB7	PIGXX	5	1to1	1to1	88.5965	80.1587	100.0	99.97	1.0	0.4	0.4	1	1
ENSG00000172819	OG_12133	HQ_10415	RARG	HUMAN	5	1to1	1to1	ENSSSCG00000000258	HQ_10415	RARG	PIGXX	5	1to1	1to1	97.5771	96.7249	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000139631	OG_08161	HQ_06572	CSAD	HUMAN	5	1to1	1to1	ENSSSCG00000000259	HQ_06572	CSAD	PIGXX	5	1to1	1to1	89.858	79.6763	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000167780	OG_11397	HQ_09706	SOAT2	HUMAN	5	1to1	1to1	ENSSSCG00000000260	HQ_09706	SOAT2	PIGXX	5	1to1	1to1	85.249	83.1776	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000167779	OG_11396	HQ_09705	IGFBP6	HUMAN	5	1to1	1to1	ENSSSCG00000000261	HQ_09705	IGFBP6	PIGXX	5	1to1	1to1	82.5	83.8983	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000167778	OG_11395	HQ_09704	SPRYD3	HUMAN	5	1to1	1to1	ENSSSCG00000000262	HQ_09704	SPRYD3	PIGXX	5	1to1	1to1	99.095	99.095	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000111077	OG_05155	HQ_03610	TNS2	HUMAN	5	1to1	1to1	ENSSSCG00000000263	HQ_03610	TNS2	PIGXX	5	1to1	1to1	88.7864	92.6667	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000182544	OG_13105	HQ_11334	MFSD5	HUMAN	5	1to1	1to1	ENSSSCG00000000264	HQ_11334	MFSD5	PIGXX	5	1to1	1to1	96.8889	96.8889	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000135476	OG_07570	HQ_05981	ESPL1	HUMAN	5	1to1	1to1	ENSSSCG00000000265	HQ_05981	ESPL1	PIGXX	5	1to1	1to1	85.0472	85.7347	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000123349	OG_06342	HQ_04788	PFDN5	HUMAN	5	1to1	1to1	ENSSSCG00000000267	HQ_04788	PFDN5	PIGXX	5	1to1	1to1	99.3506	99.3506	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000094914	OG_03763	HQ_02203	AAAS	HUMAN	5	1to1	1to1	ENSSSCG00000000268	HQ_02203	AAAS	PIGXX	5	1to1	1to1	88.6447	87.3646	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000135409	OG_07554	HQ_05966	AMHR2	HUMAN	5	1to1	1to1	ENSSSCG00000000271	HQ_05966	AMHR2	PIGXX	5	1to1	1to1	85.6894	85.2431	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000185591	OG_13475	HQ_11682	SP1	HUMAN	5	1to1	1to1	ENSSSCG00000000272	HQ_11682	SP1	PIGXX	5	1to1	1to1	96.9427	96.8193	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000205352	OG_17935	HQ_17041	PRR13	HUMAN	3	1to1	1to1	ENSSSCG00000000273	HQ_17041	PRR13	PIGXX	3	1to1	1to1	66.2162	61.6352	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000197111	OG_01983	HQ_12226	PCBP2	HUMAN	5	multi_copy	1to1	ENSSSCG00000000274	HQ_12226	PCBP2	PIGXX	5	multi_copy	1to1	98.0663	76.0171	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000139625	OG_08158	HQ_06569	MAP3K12	HUMAN	5	1to1	1to1	ENSSSCG00000000275	HQ_06569	MAP3K12	PIGXX	5	1to1	1to1	93.8341	97.4389	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000139546	OG_08150	HQ_06561	TARBP2	HUMAN	5	1to1	1to1	ENSSSCG00000000276	HQ_06561	TARBP2	PIGXX	5	1to1	1to1	97.2678	97.2678	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000139574	OG_15941	HQ_14290	NPFF	HUMAN	4	1to1	1to1	ENSSSCG00000000277	HQ_14290	NPFF	PIGXX	4	1to1	1to1	76.1062	75.4386	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000170653	OG_11841	HQ_10134	ATF7	HUMAN	5	1to1	1to1	ENSSSCG00000000278	HQ_10134	ATF7	PIGXX	5	1to1	1to1	98.7578	96.5587	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000123364	OG_06346	HQ_04793	HOXC13	HUMAN	5	1to1	1to1	ENSSSCG00000000279	HQ_04793	HOXC13	PIGXX	5	1to1	1to1	99.0909	98.494	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000123407	OG_06352	HQ_04797	HOXC12	HUMAN	5	1to1	1to1	ENSSSCG00000000281	HQ_04797	HOXC12	PIGXX	5	1to1	1to1	97.5177	97.5177	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000135486	OG_07573	HQ_05984	HNRNPA1	HUMAN	5	1to1	1to1	ENSSSCG00000000288	HQ_05984	HNRNPA1	PIGXX	5	1to1	1to1	100.0	99.7319	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000123405	OG_06351	HQ_04796	NFE2	HUMAN	5	1to1	1to1	ENSSSCG00000000289	HQ_04796	NFE2	PIGXX	5	1to1	1to1	91.9571	91.9571	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000111481	OG_05199	HQ_03653	COPZ1	HUMAN	5	1to1	1to1	ENSSSCG00000000290	HQ_03653	COPZ1	PIGXX	5	1to1	1to1	83.0508	68.3721	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000139572	OG_15940	HQ_14289	GPR84	HUMAN	4	1to1	1to1	ENSSSCG00000000291	HQ_14289	GPR84	PIGXX	4	1to1	1to1	90.1515	90.1515	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000161642	OG_10235	HQ_08580	ZNF385A	HUMAN	5	1to1	1to1	ENSSSCG00000000292	HQ_08580	ZNF385A	PIGXX	5	1to1	1to1	97.8142	88.1773	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000161638	OG_10234	HQ_08579	ITGA5	HUMAN	5	1to1	1to1	ENSSSCG00000000293	HQ_08579	ITGA5	PIGXX	5	1to1	1to1	92.9457	92.2422	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000123338	OG_06340	HQ_04786	NCKAP1L	HUMAN	5	1to1	1to1	ENSSSCG00000000295	HQ_04786	NCKAP1L	PIGXX	5	1to1	1to1	96.4508	95.8554	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000123360	OG_06345	HQ_04792	PDE1B	HUMAN	5	1to1	1to1	ENSSSCG00000000297	HQ_04792	PDE1B	PIGXX	5	1to1	1to1	96.6418	90.2439	100.0	100.0	1.0	0.5	0.2857142857142857	1	1
ENSG00000135447	OG_07562	HQ_16427	PPP1R1A	HUMAN	5	1to1	1to1	ENSSSCG00000000298	HQ_19641		PIGXX	5	1to1	1to1	65.4971	49.3392	100.0	100.0	0.0	0.2	0.09090909090909091	1	1
ENSG00000135426	OG_15868	HQ_14190	TESPA1	HUMAN	4	1to1	1to1	ENSSSCG00000000299	HQ_14190	TESPA1	PIGXX	4	1to1	1to1	80.9981	78.7313	100.0	100.0	1.0	0.3	0.2727272727272727	1	1
ENSG00000179626	OG_16572	HQ_18044	OR6C4	HUMAN	3	multi_copy	1to1	ENSSSCG00000000318	HQ_SNG_017079		PIGXX	3	multi_copy	singleton	89.644	89.644	0.0	0.0	0.0	0.05555555555555555	0.0	2	1
ENSG00000205330	OG_00361	HQ_15761	OR6C1	HUMAN	5	multi_copy	1to1	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	80.7692	81.0289	25.0	0.0	0.0	0.11764705882352941	0.05263157894736842	5	1
ENSG00000187857	OG_00688	HQ_18161	OR6C75	HUMAN	5	multi_copy	1to1	ENSSSCG00000000333	HQ_SNG_017081		PIGXX	5	multi_copy	singleton	85.5769	78.5294	25.0	0.0	0.0	0.13333333333333333	0.0	3	1
ENSG00000135441	OG_15869	HQ_14191	BLOC1S1	HUMAN	4	1to1	1to1	ENSSSCG00000000359	HQ_14191	BLOC1S1	PIGXX	4	1to1	1to1	81.6993	100.0	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000135404	OG_07551	HQ_05963	CD63	HUMAN	5	1to1	1to1	ENSSSCG00000000361	HQ_05963	CD63	PIGXX	5	1to1	1to1	86.5546	86.9198	100.0	99.94	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000135437	OG_07558	HQ_05970	RDH5	HUMAN	5	1to1	1to1	ENSSSCG00000000362	HQ_05970	RDH5	PIGXX	5	1to1	1to1	86.478	64.1026	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000135414	OG_15867	HQ_14189	GDF11	HUMAN	4	1to1	1to1	ENSSSCG00000000363	HQ_14189	GDF11	PIGXX	4	1to1	1to1	98.2801	99.0099	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000205323	OG_14562	HQ_12692	SARNP	HUMAN	5	1to1	1to1	ENSSSCG00000000364	HQ_12692	SARNP	PIGXX	5	1to1	1to1	92.8571	81.9328	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000123353	OG_01408	HQ_04790	ORMDL2	HUMAN	5	multi_copy	1to1	ENSSSCG00000000365	HQ_04790	ORMDL2	PIGXX	5	multi_copy	1to1	97.3856	97.3856	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000135392	OG_07550	HQ_05962	DNAJC14	HUMAN	5	1to1	1to1	ENSSSCG00000000366	HQ_05962	DNAJC14	PIGXX	5	1to1	1to1	90.1709	90.0427	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000123342	OG_06341	HQ_04787	MMP19	HUMAN	5	1to1	1to1	ENSSSCG00000000368	HQ_04787	MMP19	PIGXX	5	1to1	1to1	85.6299	85.9684	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000065357	OG_02894	HQ_01330	DGKA	HUMAN	5	1to1	1to1	ENSSSCG00000000370	HQ_01330	DGKA	PIGXX	5	1to1	1to1	93.3333	87.3885	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000185664	OG_13486	HQ_11697	PMEL	HUMAN	5	1to1	1to1	ENSSSCG00000000371	HQ_11697	PMEL	PIGXX	5	1to1	1to1	80.4841	83.5165	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000139531	OG_08147	HQ_06558	SUOX	HUMAN	5	1to1	1to1	ENSSSCG00000000376	HQ_06558	SUOX	PIGXX	5	1to1	1to1	87.8899	87.8899	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000170515	OG_00952	HQ_10111	PA2G4	HUMAN	5	multi_copy	1to1	ENSSSCG00000000377	HQ_10111		PIGXX	5	multi_copy	1to1	93.9086	99.4624	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000139641	OG_08164	HQ_06575	ESYT1	HUMAN	5	1to1	1to1	ENSSSCG00000000379	HQ_06575	ESYT1	PIGXX	5	1to1	1to1	87.9529	89.5756	100.0	99.98	1.0	0.6	0.6	1	1
ENSG00000139613	OG_08155	HQ_06565	SMARCC2	HUMAN	5	1to1	1to1	ENSSSCG00000000382	HQ_06565	SMARCC2	PIGXX	5	1to1	1to1	94.4578	93.4817	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000181852	OG_13037	HQ_11271	RNF41	HUMAN	5	1to1	1to1	ENSSSCG00000000383	HQ_11271	RNF41	PIGXX	5	1to1	1to1	99.6845	99.6845	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000139579	OG_08153	HQ_06564	NABP2	HUMAN	5	1to1	1to1	ENSSSCG00000000384	HQ_06564	NABP2	PIGXX	5	1to1	1to1	96.2085	96.2085	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000139540	OG_08149	HQ_06560	SLC39A5	HUMAN	5	1to1	1to1	ENSSSCG00000000385	HQ_06560	SLC39A5	PIGXX	5	1to1	1to1	85.5556	85.2399	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000139645	OG_08166	HQ_06577	ANKRD52	HUMAN	5	1to1	1to1	ENSSSCG00000000386	HQ_06577	ANKRD52	PIGXX	5	1to1	1to1	99.4424	99.4424	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000135473	OG_07569	HQ_05980	PAN2	HUMAN	5	1to1	1to1	ENSSSCG00000000393	HQ_05980	PAN2	PIGXX	5	1to1	1to1	97.5793	97.5793	100.0	100.0	1.0	0.3	0.3	1	1
ENSG00000257727	OG_17187	HQ_15989	CNPY2	HUMAN	4	1to1	1to1	ENSSSCG00000000394	HQ_15989	CNPY2	PIGXX	4	1to1	1to1	98.9011	98.9011	100.0	100.0	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSG00000170581	OG_11829	HQ_10122	STAT2	HUMAN	5	1to1	1to1	ENSSSCG00000000396	HQ_10122	STAT2	PIGXX	5	1to1	1to1	85.5464	84.2593	100.0	100.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSG00000111602	OG_05207	HQ_03660	TIMELESS	HUMAN	5	1to1	1to1	ENSSSCG00000000399	HQ_03660	TIMELESS	PIGXX	5	1to1	1to1	89.6523	89.7266	100.0	100.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSG00000135517	OG_07576	HQ_05987	MIP	HUMAN	5	1to1	1to1	ENSSSCG00000000400	HQ_05987	MIP	PIGXX	5	1to1	1to1	92.7757	92.7757	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000135423	OG_07555	HQ_05967	GLS2	HUMAN	5	1to1	1to1	ENSSSCG00000000401	HQ_05967	GLS2	PIGXX	5	1to1	1to1	96.0133	96.0133	100.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000076067	OG_03233	HQ_01671	RBMS2	HUMAN	5	1to1	1to1	ENSSSCG00000000402	HQ_01671	RBMS2	PIGXX	5	1to1	1to1	90.6634	80.744	100.0	95.88	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000076108	OG_03234	HQ_01672	BAZ2A	HUMAN	5	1to1	1to1	ENSSSCG00000000403	HQ_01672	BAZ2A	PIGXX	5	1to1	1to1	91.1718	88.6561	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000110958	OG_05146	HQ_03601	PTGES3	HUMAN	5	1to1	1to1	ENSSSCG00000000406	HQ_03601	PTGES3	PIGXX	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.4	0.16666666666666666	1	1
ENSG00000166886	OG_11237	HQ_09557	NAB2	HUMAN	5	1to1	1to1	ENSSSCG00000000411	HQ_09557	NAB2	PIGXX	5	1to1	1to1	97.9048	97.9048	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000166866	OG_11234	HQ_09553	MYO1A	HUMAN	5	1to1	1to1	ENSSSCG00000000413	HQ_09553	MYO1A	PIGXX	5	1to1	1to1	89.07	89.07	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000170426	OG_11801	HQ_10093	SDR9C7	HUMAN	5	1to1	1to1	ENSSSCG00000000415	HQ_10093	SDR9C7	PIGXX	5	1to1	1to1	92.0128	73.0964	100.0	100.0	1.0	0.42857142857142855	0.375	1	1
ENSG00000139547	OG_00181	HQ_00031	RDH16	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000000419	HQ_00031		PIGXX	5	multi_copy	multi_copy	74.1325	74.1325	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000166987	OG_11269	HQ_09586	MBD6	HUMAN	5	1to1	1to1	ENSSSCG00000000431	HQ_09586	MBD6	PIGXX	5	1to1	1to1	95.7129	95.5224	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000135454	OG_07565	HQ_05976	B4GALNT1	HUMAN	5	1to1	1to1	ENSSSCG00000000433	HQ_05976	B4GALNT1	PIGXX	5	1to1	1to1	91.5572	91.5572	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000240771	OG_14918	HQ_13006	ARHGEF25	HUMAN	5	1to1	1to1	ENSSSCG00000000435	HQ_13006	ARHGEF25	PIGXX	5	1to1	1to1	90.6897	84.5659	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000166908	OG_11245	HQ_09565	PIP4K2C	HUMAN	5	1to1	1to1	ENSSSCG00000000436	HQ_09565	PIP4K2C	PIGXX	5	1to1	1to1	97.1496	97.1496	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000123329	OG_06339	HQ_04785	ARHGAP9	HUMAN	5	1to1	1to1	ENSSSCG00000000437	HQ_04785	ARHGAP9	PIGXX	5	1to1	1to1	86.8673	85.695	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000155980	OG_09729	HQ_08109	KIF5A	HUMAN	5	1to1	1to1	ENSSSCG00000000439	HQ_08109	KIF5A	PIGXX	5	1to1	1to1	99.031	98.3638	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000139269	OG_08118	HQ_06527	INHBE	HUMAN	5	1to1	1to1	ENSSSCG00000000442	HQ_06527	INHBE	PIGXX	5	1to1	1to1	85.7143	85.7143	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
