ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_MACFA
ENSRNOG00000007713	OG_02782	HQ_01219	Tmcc3	RATNO	5	1to1	1to1	ENSMFAG00000000142	HQ_01219	TMCC3	MACFA	5	1to1	1to1	88.866	89.0496	100.0	17.8	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSRNOG00000055391	OG_01592	HQ_07520	Eif4ebp2	RATNO	5	multi_copy	1to1	ENSMFAG00000000143	HQ_07520	EIF4EBP2	MACFA	5	multi_copy	1to1	88.5246	90.7563	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000005141	OG_07706	HQ_06125	Hus1	RATNO	5	1to1	1to1	ENSMFAG00000000144	HQ_06125	HUS1	MACFA	5	1to1	1to1	79.6429	77.4306	100.0	0.0	1.0	0.6666666666666666	0.5	1	1
ENSRNOG00000008797	OG_03209	HQ_SNG_011780	Tmpo	RATNO	5	1to1	singleton	ENSMFAG00000000145	HQ_13472	SLC25A3	MACFA	5	1to1	1to1	44.5531	88.1215	100.0	84.56	0.0	0.125	0.0	1	1
ENSRNOG00000000851	OG_14487	HQ_12628	Bag6	RATNO	5	1to1	1to1	ENSMFAG00000000146	HQ_12628	BAG6	MACFA	5	1to1	1to1	87.2847	91.2521	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000008133	OG_03876	HQ_02319	Mfng	RATNO	5	1to1	1to1	ENSMFAG00000000147	HQ_02319	MFNG	MACFA	5	1to1	1to1	81.6199	81.6199	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000026235	OG_10188	HQ_08538	Hk3	RATNO	5	1to1	1to1	ENSMFAG00000000149	HQ_08538	HK3	MACFA	5	1to1	1to1	81.9315	85.4821	100.0	100.0	1.0	0.8	0.8	1	1
ENSRNOG00000067614	OG_01730	HQ_00443	Pcbd1	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000150	HQ_00443	PCBD1	MACFA	5	multi_copy	multi_copy	100.0	100.0	100.0	0.0	1.0	0.625	0.625	1	1
ENSRNOG00000000566	OG_01730	HQ_00443	Pcbd1	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000150	HQ_00443	PCBD1	MACFA	5	multi_copy	multi_copy	92.8571	100.0	100.0	0.0	1.0	0.5	0.5	1	2
ENSRNOG00000028930	OG_09498	HQ_07885	Dab2	RATNO	5	1to1	1to1	ENSMFAG00000000151	HQ_07885	DAB2	MACFA	5	1to1	1to1	83.5938	77.8182	50.0	91.95	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000027194	OG_08343	HQ_06757	Sgsm2	RATNO	5	1to1	1to1	ENSMFAG00000000154	HQ_06757	SGSM2	MACFA	5	1to1	1to1	92.6667	92.4905	100.0	54.68	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000028047	OG_05726	HQ_04180	Mecr	RATNO	5	1to1	1to1	ENSMFAG00000000155	HQ_04180	MECR	MACFA	5	1to1	1to1	71.5818	70.4485	100.0	95.96	1.0	0.5	0.5	1	1
ENSRNOG00000059057	OG_01404	HQ_04700	Shld2	RATNO	5	multi_copy	1to1	ENSMFAG00000000157	HQ_SNG_001570		MACFA	5	multi_copy	singleton	18.112	73.991	0.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSRNOG00000048197	OG_09716	HQ_08096	Saxo1	RATNO	5	1to1	1to1	ENSMFAG00000000158	HQ_08096	SAXO1	MACFA	5	1to1	1to1	65.7563	65.6184	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000011205	OG_00369	HQ_00170	Ccl3	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000159	HQ_00170		MACFA	5	multi_copy	multi_copy	71.7391	71.7391	75.0	0.0	1.0	0.3076923076923077	0.11764705882352941	1	1
ENSRNOG00000021096	OG_10230	HQ_14647	Tmem143	RATNO	5	1to1	1to1	ENSMFAG00000000160	HQ_SNG_001571		MACFA	5	1to1	singleton	63.7555	31.4655	75.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSRNOG00000005905	OG_13352	HQ_11568	Pde4b	RATNO	5	1to1	1to1	ENSMFAG00000000162	HQ_11568	PDE4B	MACFA	5	1to1	1to1	96.875	96.875	100.0	81.73	1.0	0.5	0.5	1	1
ENSRNOG00000016983	OG_03723	HQ_02162	Myh7	RATNO	5	1to1	1to1	ENSMFAG00000000163	HQ_02162	MYH7	MACFA	5	1to1	1to1	98.0879	98.1893	75.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000017035	OG_11586	HQ_09888	Cep120	RATNO	5	1to1	1to1	ENSMFAG00000000165	HQ_09888	CEP120	MACFA	5	1to1	1to1	90.3943	90.6694	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000016628	OG_03349	HQ_01786	Scgn	RATNO	5	1to1	1to1	ENSMFAG00000000166	HQ_01786	SCGN	MACFA	5	1to1	1to1	84.058	84.058	75.0	93.21	1.0	0.5	0.3333333333333333	1	1
ENSRNOG00000003494	OG_08644	HQ_07049	Ppfia4	RATNO	5	1to1	1to1	ENSMFAG00000000167	HQ_07049	PPFIA4	MACFA	5	1to1	1to1	95.3704	93.559	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000011718	OG_08103	HQ_06514	C1rl	RATNO	5	1to1	1to1	ENSMFAG00000000168	HQ_06514	C1RL	MACFA	5	1to1	1to1	71.5164	69.1089	75.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000055103	OG_02164	HQ_00603	Cftr	RATNO	5	1to1	1to1	ENSMFAG00000000170	HQ_00603	CFTR	MACFA	5	1to1	1to1	69.4294	78.0554	100.0	0.0	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSRNOG00000012689	OG_06501	HQ_04940	Opn5	RATNO	5	1to1	1to1	ENSMFAG00000000172	HQ_04940	OPN5	MACFA	5	1to1	1to1	61.9137	86.3874	100.0	23.09	1.0	0.5	0.5	1	1
ENSRNOG00000018574	OG_10999	HQ_09320	Qsox2	RATNO	5	1to1	1to1	ENSMFAG00000000173	HQ_09320	QSOX2	MACFA	5	1to1	1to1	76.6949	77.9053	100.0	86.36	1.0	0.7142857142857143	0.5	1	1
ENSRNOG00000004826	OG_03985	HQ_02430	Sos2	RATNO	5	1to1	1to1	ENSMFAG00000000174	HQ_02430	SOS2	MACFA	5	1to1	1to1	94.7487	94.8198	100.0	73.96	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000005428	OG_10068	HQ_08436	Ctbp1	RATNO	5	1to1	1to1	ENSMFAG00000000176	HQ_08436	CTBP1	MACFA	5	1to1	1to1	98.1859	98.4091	75.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000017866	OG_06463	HQ_04902	Sirt5	RATNO	5	1to1	1to1	ENSMFAG00000000178	HQ_04902	SIRT5	MACFA	5	1to1	1to1	85.4839	85.4839	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000014087	OG_08305	HQ_06719	Kifc3	RATNO	5	1to1	1to1	ENSMFAG00000000179	HQ_06719	KIFC3	MACFA	5	1to1	1to1	74.1139	79.8611	100.0	71.2	1.0	0.1	0.1	1	1
ENSRNOG00000014350	OG_08496	HQ_06900	Ccn1	RATNO	5	1to1	1to1	ENSMFAG00000000180	HQ_06900	CCN1	MACFA	5	1to1	1to1	79.3684	74.359	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000020482	OG_04051	HQ_02504	Nfatc4	RATNO	5	1to1	1to1	ENSMFAG00000000183	HQ_02504	NFATC4	MACFA	5	1to1	1to1	91.121	85.4318	100.0	10.81	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000021149	OG_02257	HQ_00702	Ush1c	RATNO	5	1to1	1to1	ENSMFAG00000000184	HQ_00702	USH1C	MACFA	5	1to1	1to1	91.6484	92.8731	100.0	50.99	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000027836	OG_11903	HQ_10190	Kcnmb3	RATNO	5	1to1	1to1	ENSMFAG00000000185	HQ_10190	KCNMB3	MACFA	5	1to1	1to1	74.477	62.8975	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000033618	OG_14748	HQ_12865	Col28a1	RATNO	5	1to1	1to1	ENSMFAG00000000186	HQ_12865	COL28A1	MACFA	5	1to1	1to1	85.6266	86.9217	100.0	31.13	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000006783	OG_13171	HQ_11397	Neb	RATNO	5	1to1	1to1	ENSMFAG00000000188	HQ_11397	NEB	MACFA	5	1to1	1to1	75.9803	85.71	100.0	12.01	1.0	0.6	0.3333333333333333	1	1
ENSRNOG00000011287	OG_04847	HQ_03288	Minpp1	RATNO	5	1to1	1to1	ENSMFAG00000000189	HQ_03288	MINPP1	MACFA	5	1to1	1to1	84.4075	83.3676	100.0	27.49	1.0	0.375	0.375	1	1
ENSRNOG00000038757	OG_14596	HQ_SNG_013210	Defb44	RATNO	5	1to1	singleton	ENSMFAG00000000191	HQ_15772	DEFB136	MACFA	5	1to1	1to1	50.6667	48.7179	100.0	100.0	0.0	0.45454545454545453	0.21428571428571427	1	1
ENSRNOG00000029184	OG_03361	HQ_01798	Epha6	RATNO	5	1to1	1to1	ENSMFAG00000000192	HQ_01798	EPHA6	MACFA	5	1to1	1to1	94.9557	94.9557	75.0	65.21	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000065021	OG_12680	HQ_10936	Naaladl2	RATNO	5	1to1	1to1	ENSMFAG00000000195	HQ_10936	NAALADL2	MACFA	5	1to1	1to1	77.8616	76.1378	50.0	44.52	0.0	0.2	0.2	1	1
ENSRNOG00000037765	OG_02082	HQ_00567	Lims1	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000196	HQ_00567		MACFA	5	multi_copy	multi_copy	95.2261	95.2261	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000009183	OG_01130	HQ_13402	Szrd1	RATNO	5	multi_copy	1to1	ENSMFAG00000000197	HQ_SNG_001573		MACFA	5	multi_copy	singleton	97.3684	43.787	75.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSRNOG00000056637	OG_14481	HQ_12622	Abhd16a	RATNO	5	1to1	1to1	ENSMFAG00000000198	HQ_12622	ABHD16A	MACFA	5	1to1	1to1	92.9091	85.025	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000059992	OG_17780	HQ_SNG_014153	Siglecl1	RATNO	3	1to1	singleton	ENSMFAG00000000200	HQ_18041	SIGLECL1	MACFA	3	1to1	1to1	47.7876	54.8223	50.0	0.0	0.0	0.375	0.1	1	1
ENSRNOG00000012690	OG_08222	HQ_06631	Nipa2	RATNO	5	1to1	1to1	ENSMFAG00000000201	HQ_06631	NIPA2	MACFA	5	1to1	1to1	94.9861	94.7222	100.0	0.0	1.0	0.5555555555555556	0.5	1	1
ENSRNOG00000061414	OG_12089	HQ_10374	Acot12	RATNO	5	1to1	1to1	ENSMFAG00000000202	HQ_10374	ACOT12	MACFA	5	1to1	1to1	75.5672	78.018	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000012658	OG_09619	HQ_08002	Pdlim3	RATNO	5	1to1	1to1	ENSMFAG00000000203	HQ_08002	PDLIM3	MACFA	5	1to1	1to1	89.5604	80.6931	100.0	44.54	1.0	0.5	0.5	1	1
ENSRNOG00000058039	OG_04848	HQ_03289	Acta2	RATNO	5	1to1	1to1	ENSMFAG00000000205	HQ_03289	ACTA2	MACFA	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000008271	OG_12576	HQ_10843	Fam91a1	RATNO	5	1to1	1to1	ENSMFAG00000000206	HQ_10843	FAM91A1	MACFA	5	1to1	1to1	94.8687	94.8687	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000017277	OG_08294	HQ_06709	Igsf6	RATNO	5	1to1	1to1	ENSMFAG00000000207	HQ_06709	IGSF6	MACFA	5	1to1	1to1	59.0038	63.9004	100.0	0.0	1.0	0.5454545454545454	0.5454545454545454	1	1
ENSRNOG00000024456	OG_09904	HQ_14580	Radil	RATNO	5	1to1	1to1	ENSMFAG00000000208	HQ_SNG_001574		MACFA	5	1to1	singleton	36.1818	78.0392	75.0	64.74	0.0	0.2857142857142857	0.2	1	1
ENSRNOG00000020263	OG_04572	HQ_03019	Atp1a3	RATNO	5	1to1	1to1	ENSMFAG00000000209	HQ_03019	ATP1A3	MACFA	5	1to1	1to1	90.3509	92.9789	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000017129	OG_07636	HQ_06052	Ttll4	RATNO	5	1to1	1to1	ENSMFAG00000000211	HQ_06052	TTLL4	MACFA	5	1to1	1to1	81.0518	80.9842	100.0	56.35	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000001979	OG_10026	HQ_08396	Rcan1	RATNO	5	1to1	1to1	ENSMFAG00000000212	HQ_08396	RCAN1	MACFA	5	1to1	1to1	92.8287	93.5743	100.0	52.14	1.0	0.2222222222222222	0.1	1	1
ENSRNOG00000037886	OG_13450	HQ_15422	Hs6st3	RATNO	5	1to1	1to1	ENSMFAG00000000214	HQ_SNG_001575		MACFA	5	1to1	singleton	48.6141	96.6102	100.0	0.0	0.0	0.6666666666666666	0.2222222222222222	1	1
ENSRNOG00000012419	OG_08227	HQ_SNG_011882	Zscan29	RATNO	5	1to1	singleton	ENSMFAG00000000216	HQ_14301	ZSCAN29	MACFA	5	1to1	1to1	83.1382	41.6667	100.0	97.5	0.0	0.5714285714285714	0.375	1	1
ENSRNOG00000006569	OG_04652	HQ_03092	Itgb8	RATNO	5	1to1	1to1	ENSMFAG00000000217	HQ_03092	ITGB8	MACFA	5	1to1	1to1	87.8748	87.6463	75.0	53.7	1.0	0.15384615384615385	0.15384615384615385	1	1
ENSRNOG00000049982	OG_14754	HQ_12870	Pex26	RATNO	5	1to1	1to1	ENSMFAG00000000218	HQ_12870	PEX26	MACFA	5	1to1	1to1	72.7575	71.8033	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000015428	OG_11589	HQ_09890	Mff	RATNO	5	1to1	1to1	ENSMFAG00000000220	HQ_09890	MFF	MACFA	5	1to1	1to1	88.3853	91.4956	100.0	24.66	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000051056	OG_05584	HQ_04037	AABR07063279.1	RATNO	5	1to1	1to1	ENSMFAG00000000221	HQ_04037	FNDC4	MACFA	5	1to1	1to1	89.3162	80.695	100.0	0.0	1.0	1.0	0.7142857142857143	1	1
ENSRNOG00000016234	OG_01106	HQ_00657	Ciapin1	RATNO	5	multi_copy	1to1	ENSMFAG00000000222	HQ_00657		MACFA	5	multi_copy	1to1	75.9036	80.7692	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000011199	OG_07916	HQ_06329	Parp6	RATNO	5	1to1	1to1	ENSMFAG00000000225	HQ_06329	PARP6	MACFA	5	1to1	1to1	95.8796	99.1803	100.0	15.57	1.0	0.4	0.4	1	1
ENSRNOG00000018097	OG_06728	HQ_05161	Emc1	RATNO	5	1to1	1to1	ENSMFAG00000000226	HQ_05161	EMC1	MACFA	5	1to1	1to1	90.3614	92.688	75.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000059510	OG_03294	HQ_01733	Amph	RATNO	5	1to1	1to1	ENSMFAG00000000228	HQ_01733	AMPH	MACFA	5	1to1	1to1	82.6193	77.765	100.0	0.0	1.0	0.1	0.09090909090909091	1	1
ENSRNOG00000010278	OG_07699	HQ_SNG_011819	Il6	RATNO	5	1to1	singleton	ENSMFAG00000000229	HQ_16429	IL6	MACFA	5	1to1	1to1	26.4151	21.0526	0.0	0.0	0.0	0.125	0.0	1	1
ENSRNOG00000002262	OG_00895	HQ_07207	Enoph1	RATNO	5	multi_copy	1to1	ENSMFAG00000000230	HQ_SNG_001576		MACFA	5	multi_copy	singleton	61.6788	87.5648	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSRNOG00000007040	OG_07419	HQ_05833	Timm17a	RATNO	5	1to1	1to1	ENSMFAG00000000231	HQ_05833	TIMM17A	MACFA	5	1to1	1to1	82.3529	73.2984	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000027880	OG_10178	HQ_08531	Nbeal2	RATNO	5	1to1	1to1	ENSMFAG00000000234	HQ_08531	NBEAL2	MACFA	5	1to1	1to1	89.1715	89.1715	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000020630	OG_06445	HQ_04883	Il9r	RATNO	5	1to1	1to1	ENSMFAG00000000235	HQ_04883	IL9R	MACFA	5	1to1	1to1	55.3419	50.3891	0.0	0.0	0.0	0.1	0.1	1	1
ENSRNOG00000013321	OG_08997	HQ_07397	Dock11	RATNO	5	1to1	1to1	ENSMFAG00000000236	HQ_07397	DOCK11	MACFA	5	1to1	1to1	95.6855	96.2856	100.0	21.8	1.0	0.375	0.375	1	1
ENSRNOG00000014486	OG_03363	HQ_01800	Rfx3	RATNO	5	1to1	1to1	ENSMFAG00000000237	HQ_01800	RFX3	MACFA	5	1to1	1to1	95.7692	98.2895	100.0	94.28	1.0	0.25	0.25	1	1
ENSRNOG00000026217	OG_05930	HQ_04389	Armc2	RATNO	5	1to1	1to1	ENSMFAG00000000238	HQ_04389	ARMC2	MACFA	5	1to1	1to1	72.9609	70.0644	100.0	78.57	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000047046	OG_11372	HQ_14858	Plin4	RATNO	5	1to1	1to1	ENSMFAG00000000239	HQ_14858	PLIN4	MACFA	5	1to1	1to1	51.3749	58.8778	50.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000057464	OG_04217	HQ_02666	Fmr1	RATNO	5	1to1	1to1	ENSMFAG00000000241	HQ_02666	FMR1	MACFA	5	1to1	1to1	93.8111	96.9697	50.0	55.76	0.0	0.2727272727272727	0.16666666666666666	1	1
ENSRNOG00000060120	OG_03138	HQ_01572	Selenoo	RATNO	5	1to1	1to1	ENSMFAG00000000242	HQ_01572	SELENOO	MACFA	5	1to1	1to1	63.964	63.4873	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSRNOG00000020000	OG_09229	HQ_07624	Tmem219	RATNO	5	1to1	1to1	ENSMFAG00000000244	HQ_07624	TMEM219	MACFA	5	1to1	1to1	73.9623	82.0084	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000067844	OG_02964	HQ_SNG_016009	ENSRNOG00000067844	RATNO	5	1to1	singleton	ENSMFAG00000000246	HQ_16196	TRO	MACFA	5	1to1	1to1	87.415	16.5913	100.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSRNOG00000047860	OG_14724	HQ_12847	Plin5	RATNO	5	1to1	1to1	ENSMFAG00000000248	HQ_12847	PLIN5	MACFA	5	1to1	1to1	68.4211	65.3924	100.0	4.92	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000028782	OG_12304	HQ_10575	Kics2	RATNO	5	1to1	1to1	ENSMFAG00000000249	HQ_10575	KICS2	MACFA	5	1to1	1to1	95.2809	81.8533	100.0	0.0	1.0	0.6666666666666666	0.5714285714285714	1	1
ENSRNOG00000000568	OG_14222	HQ_12386	Slc29a3	RATNO	5	1to1	1to1	ENSMFAG00000000250	HQ_12386	SLC29A3	MACFA	5	1to1	1to1	67.5299	71.3684	100.0	0.0	1.0	0.5	0.3333333333333333	1	1
ENSRNOG00000020452	OG_04839	HQ_03279	Nsmce4a	RATNO	5	1to1	1to1	ENSMFAG00000000251	HQ_03279	NSMCE4A	MACFA	5	1to1	1to1	90.0262	89.0909	100.0	73.3	1.0	0.75	0.75	1	1
ENSRNOG00000016156	OG_14796	HQ_12899	Nptxr	RATNO	5	1to1	1to1	ENSMFAG00000000252	HQ_12899	NPTXR	MACFA	5	1to1	1to1	89.0042	67.8797	100.0	0.0	1.0	0.7142857142857143	0.3333333333333333	1	1
ENSRNOG00000018801	OG_04472	HQ_02927	AC109048.1	RATNO	5	1to1	1to1	ENSMFAG00000000253	HQ_02927	KLHDC4	MACFA	5	1to1	1to1	69.7345	75.4789	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000020360	OG_06220	HQ_04668	Clcc1	RATNO	5	1to1	1to1	ENSMFAG00000000255	HQ_04668	CLCC1	MACFA	5	1to1	1to1	74.3068	67.7909	75.0	0.0	1.0	0.7142857142857143	0.5	1	1
ENSRNOG00000009580	OG_07538	HQ_05950	Lca5	RATNO	5	1to1	1to1	ENSMFAG00000000256	HQ_05950	LCA5	MACFA	5	1to1	1to1	65.7497	68.5796	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000007129	OG_01814	HQ_00471	Cd8b	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000257	HQ_00471		MACFA	5	multi_copy	multi_copy	46.6346	37.3077	100.0	0.0	0.0	0.4444444444444444	0.3	1	1
ENSRNOG00000006952	OG_06405	HQ_04846	Prex1	RATNO	5	1to1	1to1	ENSMFAG00000000258	HQ_04846	PREX1	MACFA	5	1to1	1to1	88.6999	89.1875	100.0	48.64	1.0	0.4	0.4	1	1
ENSRNOG00000002196	OG_08798	HQ_07204	Ociad2	RATNO	5	1to1	1to1	ENSMFAG00000000259	HQ_07204	OCIAD2	MACFA	5	1to1	1to1	72.7778	85.0649	75.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000012354	OG_05439	HQ_03888	Trim23	RATNO	5	1to1	1to1	ENSMFAG00000000263	HQ_03888	TRIM23	MACFA	5	1to1	1to1	93.178	97.561	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000021602	OG_02196	HQ_00639	Zmynd10	RATNO	5	1to1	1to1	ENSMFAG00000000265	HQ_00639	ZMYND10	MACFA	5	1to1	1to1	89.5455	89.5455	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000002165	OG_10491	HQ_08818	Abraxas1	RATNO	5	1to1	1to1	ENSMFAG00000000267	HQ_08818	ABRAXAS1	MACFA	5	1to1	1to1	71.1111	70.4156	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000022353	OG_01751	HQ_00450	Klk13	RATNO	5	multi_copy	multi_copy	ENSMFAG00000000268	HQ_00450		MACFA	5	multi_copy	multi_copy	79.7101	79.4224	75.0	0.0	1.0	0.4166666666666667	0.3076923076923077	1	1
ENSRNOG00000065883	OG_00946	HQ_09965	Mmgt1	RATNO	5	multi_copy	1to1	ENSMFAG00000000269	HQ_09965	MMGT1	MACFA	5	multi_copy	1to1	96.1832	96.1832	75.0	0.0	1.0	0.6666666666666666	0.375	1	1
ENSRNOG00000069117	OG_00946	HQ_19018	Mmgt2	RATNO	5	multi_copy	1to1	ENSMFAG00000000269	HQ_09965	MMGT1	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	1	2
ENSRNOG00000047356	OG_03809	HQ_02248	Abl1	RATNO	5	1to1	1to1	ENSMFAG00000000271	HQ_02248	ABL1	MACFA	5	1to1	1to1	88.8014	88.3377	100.0	32.86	1.0	0.5	0.5	1	1
ENSRNOG00000055391	OG_01592	HQ_07520	Eif4ebp2	RATNO	5	multi_copy	1to1	ENSMFAG00000000272	HQ_SNG_001577		MACFA	5	multi_copy	singleton	73.7705	66.6667	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSRNOG00000021265	OG_04114	HQ_02566	Cds2	RATNO	5	1to1	1to1	ENSMFAG00000000273	HQ_02566	CDS2	MACFA	5	1to1	1to1	94.1441	92.6829	100.0	97.74	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000008482	OG_09517	HQ_07904	Rbms1	RATNO	5	1to1	1to1	ENSMFAG00000000274	HQ_07904	RBMS1	MACFA	5	1to1	1to1	90.2676	60.6209	75.0	46.31	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000006067	OG_09792	HQ_08169	Aifm1	RATNO	5	1to1	1to1	ENSMFAG00000000275	HQ_08169	AIFM1	MACFA	5	1to1	1to1	92.4837	90.9968	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000015411	OG_05226	HQ_03681	Apobec1	RATNO	5	1to1	1to1	ENSMFAG00000000277	HQ_03681	APOBEC1	MACFA	5	1to1	1to1	53.1773	64.1129	25.0	79.03	1.0	0.2	0.125	1	1
ENSRNOG00000018462	OG_12661	HQ_10921	Rabep2	RATNO	5	1to1	1to1	ENSMFAG00000000278	HQ_10921	RABEP2	MACFA	5	1to1	1to1	68.0505	64.3345	50.0	0.0	0.0	0.625	0.625	1	1
ENSRNOG00000008961	OG_03482	HQ_01921	Mapre3	RATNO	5	1to1	1to1	ENSMFAG00000000279	HQ_01921	MAPRE3	MACFA	5	1to1	1to1	99.2883	97.2125	100.0	77.58	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000026050	OG_06901	HQ_05332	Epb41l4a	RATNO	5	1to1	1to1	ENSMFAG00000000281	HQ_05332	EPB41L4A	MACFA	5	1to1	1to1	87.1148	90.6706	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000019435	OG_02807	HQ_01241	Psd	RATNO	5	1to1	1to1	ENSMFAG00000000282	HQ_01241	PSD	MACFA	5	1to1	1to1	86.2006	91.5039	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000051490	OG_06416	HQ_04856	Plcg1	RATNO	5	1to1	1to1	ENSMFAG00000000283	HQ_04856	PLCG1	MACFA	5	1to1	1to1	91.358	94.3426	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000038480	OG_11032	HQ_09354	Ppp1r36	RATNO	5	1to1	1to1	ENSMFAG00000000284	HQ_09354	PPP1R36	MACFA	5	1to1	1to1	74.2092	72.2749	100.0	57.66	1.0	0.5	0.5	1	1
ENSRNOG00000001878	OG_03847	HQ_02291	Klhl22	RATNO	5	1to1	1to1	ENSMFAG00000000285	HQ_02291	KLHL22	MACFA	5	1to1	1to1	83.6111	94.9527	25.0	0.0	0.0	0.3	0.3	1	1
ENSRNOG00000003003	OG_05032	HQ_03486	Tbc1d19	RATNO	5	1to1	1to1	ENSMFAG00000000286	HQ_03486	TBC1D19	MACFA	5	1to1	1to1	96.0076	96.0076	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000020384	OG_02536	HQ_00974	Fam13b	RATNO	5	1to1	1to1	ENSMFAG00000000289	HQ_00974	FAM13B	MACFA	5	1to1	1to1	87.3708	80.2743	50.0	68.55	0.0	0.5	0.5	1	1
ENSRNOG00000023533	OG_09616	HQ_08000	Dipk1a	RATNO	5	1to1	1to1	ENSMFAG00000000290	HQ_08000	DIPK1A	MACFA	5	1to1	1to1	95.5607	79.8828	75.0	88.08	1.0	0.2857142857142857	0.2857142857142857	1	1
