ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MACFA
ENSG00000116353	OG_05726	HQ_04180	MECR	HUMAN	5	1to1	1to1	ENSMFAG00000000155	HQ_04180	MECR	MACFA	5	1to1	1to1	86.059	84.6966	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000122376	OG_01404	HQ_04700	SHLD2	HUMAN	5	multi_copy	1to1	ENSMFAG00000000157	HQ_SNG_001570		MACFA	5	multi_copy	singleton	23.0089	93.2735	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000155875	OG_09716	HQ_08096	SAXO1	HUMAN	5	1to1	1to1	ENSMFAG00000000158	HQ_08096	SAXO1	MACFA	5	1to1	1to1	93.8819	93.2914	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000277632	OG_00369	HQ_00170	CCL3	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000159	HQ_00170		MACFA	5	multi_copy	multi_copy	89.1304	89.1304	75.0	100.0	1.0	0.375	0.36363636363636365	1	1
ENSG00000276085	OG_00369	HQ_00170	CCL3L1	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000159	HQ_00170		MACFA	5	multi_copy	multi_copy	88.172	89.1304	25.0	0.0	0.0	0.25	0.2	3	2
ENSG00000275385	OG_00369	HQ_18521	CCL18	HUMAN	5	multi_copy	1to1	ENSMFAG00000000159	HQ_00170		MACFA	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.375	0.36363636363636365	2	3
ENSG00000161558	OG_10230	HQ_14647	TMEM143	HUMAN	5	1to1	1to1	ENSMFAG00000000160	HQ_SNG_001571		MACFA	5	1to1	singleton	71.8954	35.5603	100.0	100.0	0.0	0.75	0.4	1	1
ENSG00000184588	OG_13352	HQ_11568	PDE4B	HUMAN	5	1to1	1to1	ENSMFAG00000000162	HQ_11568	PDE4B	MACFA	5	1to1	1to1	99.5924	99.5924	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000092054	OG_03723	HQ_02162	MYH7	HUMAN	5	1to1	1to1	ENSMFAG00000000163	HQ_02162	MYH7	MACFA	5	1to1	1to1	98.6047	98.7067	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000156269	OG_17628	HQ_16526	NAA11	HUMAN	3	1to1	1to1	ENSMFAG00000000164	HQ_16526	NAA11	MACFA	3	1to1	1to1	96.5066	96.5066	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000168944	OG_11586	HQ_09888	CEP120	HUMAN	5	1to1	1to1	ENSMFAG00000000165	HQ_09888	CEP120	MACFA	5	1to1	1to1	98.4787	98.4787	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000079689	OG_03349	HQ_01786	SCGN	HUMAN	5	1to1	1to1	ENSMFAG00000000166	HQ_01786	SCGN	MACFA	5	1to1	1to1	96.7391	96.7391	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000143847	OG_08644	HQ_07049	PPFIA4	HUMAN	5	1to1	1to1	ENSMFAG00000000167	HQ_07049	PPFIA4	MACFA	5	1to1	1to1	98.0116	97.6879	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000139178	OG_08103	HQ_06514	C1RL	HUMAN	5	1to1	1to1	ENSMFAG00000000168	HQ_06514	C1RL	MACFA	5	1to1	1to1	93.8398	90.495	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000001626	OG_02164	HQ_00603	CFTR	HUMAN	5	1to1	1to1	ENSMFAG00000000170	HQ_00603	CFTR	MACFA	5	1to1	1to1	98.1757	98.1094	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000124818	OG_06501	HQ_04940	OPN5	HUMAN	5	1to1	1to1	ENSMFAG00000000172	HQ_04940	OPN5	MACFA	5	1to1	1to1	99.1525	91.8848	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000165661	OG_10999	HQ_09320	QSOX2	HUMAN	5	1to1	1to1	ENSMFAG00000000173	HQ_09320	QSOX2	MACFA	5	1to1	1to1	94.4126	94.5481	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000100485	OG_03985	HQ_02430	SOS2	HUMAN	5	1to1	1to1	ENSMFAG00000000174	HQ_02430	SOS2	MACFA	5	1to1	1to1	99.2493	99.2493	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000159692	OG_10068	HQ_08436	CTBP1	HUMAN	5	1to1	1to1	ENSMFAG00000000176	HQ_08436	CTBP1	MACFA	5	1to1	1to1	99.5338	97.0455	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000124523	OG_06463	HQ_04902	SIRT5	HUMAN	5	1to1	1to1	ENSMFAG00000000178	HQ_04902	SIRT5	MACFA	5	1to1	1to1	98.0645	98.0645	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000140859	OG_08305	HQ_06719	KIFC3	HUMAN	5	1to1	1to1	ENSMFAG00000000179	HQ_06719	KIFC3	MACFA	5	1to1	1to1	87.046	83.2176	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000142871	OG_08496	HQ_06900	CCN1	HUMAN	5	1to1	1to1	ENSMFAG00000000180	HQ_06900	CCN1	MACFA	5	1to1	1to1	98.1627	73.7673	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000196383	OG_13953	HQ_15580	OR4Q2	HUMAN	3	multi_copy	multi_copy	ENSMFAG00000000182	HQ_15580	OR4Q2	MACFA	3	multi_copy	multi_copy	60.5096	61.8893	100.0	100.0	1.0	0.46153846153846156	0.46153846153846156	1	1
ENSG00000100968	OG_04051	HQ_02504	NFATC4	HUMAN	5	1to1	1to1	ENSMFAG00000000183	HQ_02504	NFATC4	MACFA	5	1to1	1to1	96.5632	90.6348	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000006611	OG_02257	HQ_00702	USH1C	HUMAN	5	1to1	1to1	ENSMFAG00000000184	HQ_00702	USH1C	MACFA	5	1to1	1to1	97.6641	97.7728	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000171121	OG_11903	HQ_10190	KCNMB3	HUMAN	5	1to1	1to1	ENSMFAG00000000185	HQ_10190	KCNMB3	MACFA	5	1to1	1to1	87.2727	84.8057	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000215018	OG_14748	HQ_12865	COL28A1	HUMAN	5	1to1	1to1	ENSMFAG00000000186	HQ_12865	COL28A1	MACFA	5	1to1	1to1	97.6889	97.7758	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000183091	OG_13171	HQ_11397	NEB	HUMAN	5	1to1	1to1	ENSMFAG00000000188	HQ_11397	NEB	MACFA	5	1to1	1to1	70.2053	89.7436	100.0	100.0	1.0	0.75	0.4	1	1
ENSG00000107789	OG_04847	HQ_03288	MINPP1	HUMAN	5	1to1	1to1	ENSMFAG00000000189	HQ_03288	MINPP1	MACFA	5	1to1	1to1	96.5092	96.5092	50.0	100.0	1.0	0.6	0.6	1	1
ENSG00000205884	OG_14596	HQ_15772	DEFB136	HUMAN	5	1to1	1to1	ENSMFAG00000000191	HQ_15772	DEFB136	MACFA	5	1to1	1to1	91.0256	91.0256	100.0	100.0	1.0	0.7142857142857143	0.625	1	1
ENSG00000080224	OG_03361	HQ_01798	EPHA6	HUMAN	5	1to1	1to1	ENSMFAG00000000192	HQ_01798	EPHA6	MACFA	5	1to1	1to1	99.2035	99.2035	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000177694	OG_12680	HQ_10936	NAALADL2	HUMAN	5	1to1	1to1	ENSMFAG00000000195	HQ_10936	NAALADL2	MACFA	5	1to1	1to1	94.8428	92.7429	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000256671	OG_02082	HQ_00567	LIMS4	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000196	HQ_00567		MACFA	5	multi_copy	multi_copy	98.2412	98.2412	0.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000256977	OG_02082	HQ_00567	LIMS3	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000196	HQ_00567		MACFA	5	multi_copy	multi_copy	98.2412	98.2412	0.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	2
ENSG00000055070	OG_01130	HQ_13402	SZRD1	HUMAN	5	multi_copy	1to1	ENSMFAG00000000197	HQ_SNG_001573		MACFA	5	multi_copy	singleton	100.0	44.9704	100.0	100.0	0.0	0.75	0.4	1	1
ENSG00000204427	OG_14481	HQ_12622	ABHD16A	HUMAN	5	1to1	1to1	ENSMFAG00000000198	HQ_12622	ABHD16A	MACFA	5	1to1	1to1	99.1039	92.0133	100.0	100.0	1.0	0.125	0.125	1	1
ENSG00000189144	OG_18772	HQ_18188	ZNF573	HUMAN	2	1to1	1to1	ENSMFAG00000000199	HQ_18188	ZNF573	MACFA	2	1to1	1to1	85.4135	74.7368	100.0	99.52	1.0	0.25	0.25	1	1
ENSG00000179213	OG_17780	HQ_18041	SIGLECL1	HUMAN	3	1to1	1to1	ENSMFAG00000000200	HQ_18041	SIGLECL1	MACFA	3	1to1	1to1	94.9239	94.9239	75.0	100.0	1.0	0.75	0.4	1	1
ENSG00000140157	OG_08222	HQ_06631	NIPA2	HUMAN	5	1to1	1to1	ENSMFAG00000000201	HQ_06631	NIPA2	MACFA	5	1to1	1to1	98.6111	98.6111	75.0	100.0	1.0	0.25	0.2222222222222222	1	1
ENSG00000172497	OG_12089	HQ_10374	ACOT12	HUMAN	5	1to1	1to1	ENSMFAG00000000202	HQ_10374	ACOT12	MACFA	5	1to1	1to1	97.4775	97.4775	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000154553	OG_09619	HQ_08002	PDLIM3	HUMAN	5	1to1	1to1	ENSMFAG00000000203	HQ_08002	PDLIM3	MACFA	5	1to1	1to1	94.5055	85.1485	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000196954	OG_07901	HQ_06314	CASP4	HUMAN	3	multi_copy	multi_copy	ENSMFAG00000000204	HQ_06314	CASP4	MACFA	3	multi_copy	multi_copy	93.1034	96.1644	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000137757	OG_07901	HQ_06314	CASP5	HUMAN	3	multi_copy	multi_copy	ENSMFAG00000000204	HQ_06314	CASP4	MACFA	3	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2	2
ENSG00000107796	OG_04848	HQ_03289	ACTA2	HUMAN	5	1to1	1to1	ENSMFAG00000000205	HQ_03289	ACTA2	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000176853	OG_12576	HQ_10843	FAM91A1	HUMAN	5	1to1	1to1	ENSMFAG00000000206	HQ_10843	FAM91A1	MACFA	5	1to1	1to1	98.568	98.568	100.0	100.0	1.0	0.3333333333333333	0.2	1	1
ENSG00000140749	OG_08294	HQ_06709	IGSF6	HUMAN	5	1to1	1to1	ENSMFAG00000000207	HQ_06709	IGSF6	MACFA	5	1to1	1to1	93.7759	93.7759	25.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000157927	OG_09904	HQ_14580	RADIL	HUMAN	5	1to1	1to1	ENSMFAG00000000208	HQ_SNG_001574		MACFA	5	1to1	singleton	42.1395	88.8235	75.0	97.75	0.0	0.2727272727272727	0.16666666666666666	1	1
ENSG00000105409	OG_04572	HQ_03019	ATP1A3	HUMAN	5	1to1	1to1	ENSMFAG00000000209	HQ_03019	ATP1A3	MACFA	5	1to1	1to1	91.6091	93.0792	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000268500	OG_15018	HQ_17225	SIGLEC5	HUMAN	3	multi_copy	1to1	ENSMFAG00000000210	HQ_17225	SIGLEC5	MACFA	3	multi_copy	1to1	86.2069	72.4085	100.0	100.0	1.0	0.42857142857142855	0.2222222222222222	1	1
ENSG00000254415	OG_15018	HQ_18467	SIGLEC14	HUMAN	3	multi_copy	1to1	ENSMFAG00000000210	HQ_17225	SIGLEC5	MACFA	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	1	2
ENSG00000135912	OG_07636	HQ_06052	TTLL4	HUMAN	5	1to1	1to1	ENSMFAG00000000211	HQ_06052	TTLL4	MACFA	5	1to1	1to1	96.4137	96.4137	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000159200	OG_10026	HQ_08396	RCAN1	HUMAN	5	1to1	1to1	ENSMFAG00000000212	HQ_08396	RCAN1	MACFA	5	1to1	1to1	96.8254	97.992	100.0	100.0	1.0	0.125	0.125	1	1
ENSG00000185352	OG_13450	HQ_15422	HS6ST3	HUMAN	5	1to1	1to1	ENSMFAG00000000214	HQ_SNG_001575		MACFA	5	1to1	singleton	49.6815	99.1525	100.0	77.44	0.0	1.0	0.6	1	1
ENSG00000140265	OG_08227	HQ_14301	ZSCAN29	HUMAN	5	1to1	1to1	ENSMFAG00000000216	HQ_14301	ZSCAN29	MACFA	5	1to1	1to1	95.4225	95.4225	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105855	OG_04652	HQ_03092	ITGB8	HUMAN	5	1to1	1to1	ENSMFAG00000000217	HQ_03092	ITGB8	MACFA	5	1to1	1to1	98.9597	98.9597	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000215193	OG_14754	HQ_12870	PEX26	HUMAN	5	1to1	1to1	ENSMFAG00000000218	HQ_12870	PEX26	MACFA	5	1to1	1to1	95.7377	95.7377	100.0	100.0	1.0	0.5	0.2857142857142857	1	1
ENSG00000168958	OG_11589	HQ_09890	MFF	HUMAN	5	1to1	1to1	ENSMFAG00000000220	HQ_09890	MFF	MACFA	5	1to1	1to1	99.3127	84.7507	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000115226	OG_05584	HQ_04037	FNDC4	HUMAN	5	1to1	1to1	ENSMFAG00000000221	HQ_04037	FNDC4	MACFA	5	1to1	1to1	91.8803	83.0116	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000005194	OG_01106	HQ_00657	CIAPIN1	HUMAN	5	multi_copy	1to1	ENSMFAG00000000222	HQ_00657		MACFA	5	multi_copy	1to1	98.0769	98.0769	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000137817	OG_07916	HQ_06329	PARP6	HUMAN	5	1to1	1to1	ENSMFAG00000000225	HQ_06329	PARP6	MACFA	5	1to1	1to1	96.8254	100.0	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000127463	OG_06728	HQ_05161	EMC1	HUMAN	5	1to1	1to1	ENSMFAG00000000226	HQ_05161	EMC1	MACFA	5	1to1	1to1	96.7774	98.9701	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000078053	OG_03294	HQ_01733	AMPH	HUMAN	5	1to1	1to1	ENSMFAG00000000228	HQ_01733	AMPH	MACFA	5	1to1	1to1	97.554	78.1106	100.0	100.0	1.0	0.3333333333333333	0.25	1	1
ENSG00000136244	OG_07699	HQ_16429	IL6	HUMAN	5	1to1	1to1	ENSMFAG00000000229	HQ_16429	IL6	MACFA	5	1to1	1to1	94.3396	75.188	100.0	100.0	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSG00000145293	OG_00895	HQ_07207	ENOPH1	HUMAN	5	multi_copy	1to1	ENSMFAG00000000230	HQ_SNG_001576		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	1
ENSG00000134375	OG_07419	HQ_05833	TIMM17A	HUMAN	5	1to1	1to1	ENSMFAG00000000231	HQ_05833	TIMM17A	MACFA	5	1to1	1to1	84.7953	75.9162	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000013619	OG_15337	HQ_13359	MAMLD1	HUMAN	4	1to1	1to1	ENSMFAG00000000232	HQ_13359	MAMLD1	MACFA	4	1to1	1to1	81.5246	61.0251	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000160796	OG_10178	HQ_08531	NBEAL2	HUMAN	5	1to1	1to1	ENSMFAG00000000234	HQ_08531	NBEAL2	MACFA	5	1to1	1to1	97.5672	97.6381	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000124334	OG_06445	HQ_04883	IL9R	HUMAN	5	1to1	1to1	ENSMFAG00000000235	HQ_04883	IL9R	MACFA	5	1to1	1to1	86.1804	87.3541	50.0	99.41	1.0	0.25	0.25	1	1
ENSG00000147251	OG_08997	HQ_07397	DOCK11	HUMAN	5	1to1	1to1	ENSMFAG00000000236	HQ_07397	DOCK11	MACFA	5	1to1	1to1	99.6623	99.6623	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000080298	OG_03363	HQ_01800	RFX3	HUMAN	5	1to1	1to1	ENSMFAG00000000237	HQ_01800	RFX3	MACFA	5	1to1	1to1	99.8665	98.4211	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000118690	OG_05930	HQ_04389	ARMC2	HUMAN	5	1to1	1to1	ENSMFAG00000000238	HQ_04389	ARMC2	MACFA	5	1to1	1to1	96.6551	89.9142	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000167676	OG_11372	HQ_14858	PLIN4	HUMAN	5	1to1	1to1	ENSMFAG00000000239	HQ_14858	PLIN4	MACFA	5	1to1	1to1	75.7112	79.7848	50.0	100.0	1.0	0.625	0.625	1	1
ENSG00000054148	OG_17447	HQ_16190	PHPT1	HUMAN	3	1to1	1to1	ENSMFAG00000000240	HQ_16190	PHPT1	MACFA	3	1to1	1to1	98.4	61.809	100.0	100.0	1.0	0.5	0.3	1	1
ENSG00000102081	OG_04217	HQ_02666	FMR1	HUMAN	5	1to1	1to1	ENSMFAG00000000241	HQ_02666	FMR1	MACFA	5	1to1	1to1	92.8797	98.8215	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000073169	OG_03138	HQ_01572	SELENOO	HUMAN	5	1to1	1to1	ENSMFAG00000000242	HQ_01572	SELENOO	MACFA	5	1to1	1to1	75.9342	75.7079	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000149932	OG_09229	HQ_07624	TMEM219	HUMAN	5	1to1	1to1	ENSMFAG00000000244	HQ_07624	TMEM219	MACFA	5	1to1	1to1	98.75	99.1632	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000067445	OG_02964	HQ_16196	TRO	HUMAN	5	1to1	1to1	ENSMFAG00000000246	HQ_16196	TRO	MACFA	5	1to1	1to1	93.7107	86.572	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000204019	OG_16948	HQ_15713	CT83	HUMAN	3	multi_copy	multi_copy	ENSMFAG00000000247	HQ_15713		MACFA	3	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.15384615384615385	2	1
ENSG00000214456	OG_14724	HQ_12847	PLIN5	HUMAN	5	1to1	1to1	ENSMFAG00000000248	HQ_12847	PLIN5	MACFA	5	1to1	1to1	93.0886	86.7203	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000174206	OG_12304	HQ_10575	KICS2	HUMAN	5	1to1	1to1	ENSMFAG00000000249	HQ_10575	KICS2	MACFA	5	1to1	1to1	98.8764	84.9421	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000198246	OG_14222	HQ_12386	SLC29A3	HUMAN	5	1to1	1to1	ENSMFAG00000000250	HQ_12386	SLC29A3	MACFA	5	1to1	1to1	95.1579	95.1579	100.0	100.0	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSG00000107672	OG_04839	HQ_03279	NSMCE4A	HUMAN	5	1to1	1to1	ENSMFAG00000000251	HQ_03279	NSMCE4A	MACFA	5	1to1	1to1	97.6623	97.6623	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000221890	OG_14796	HQ_12899	NPTXR	HUMAN	5	1to1	1to1	ENSMFAG00000000252	HQ_12899	NPTXR	MACFA	5	1to1	1to1	97.8	77.3734	100.0	100.0	1.0	0.5714285714285714	0.2222222222222222	1	1
ENSG00000104731	OG_04472	HQ_02927	KLHDC4	HUMAN	5	1to1	1to1	ENSMFAG00000000253	HQ_02927	KLHDC4	MACFA	5	1to1	1to1	95.9615	95.5939	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000121940	OG_06220	HQ_04668	CLCC1	HUMAN	5	1to1	1to1	ENSMFAG00000000255	HQ_04668	CLCC1	MACFA	5	1to1	1to1	96.1888	89.3761	75.0	100.0	1.0	0.4	0.4	1	1
ENSG00000135338	OG_07538	HQ_05950	LCA5	HUMAN	5	1to1	1to1	ENSMFAG00000000256	HQ_05950	LCA5	MACFA	5	1to1	1to1	95.1219	95.1219	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000172116	OG_01814	HQ_00471	CD8B	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000257	HQ_00471		MACFA	5	multi_copy	multi_copy	81.4286	65.7692	100.0	100.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSG00000254126	OG_01814	HQ_00471	CD8B2	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000257	HQ_00471		MACFA	5	multi_copy	multi_copy	79.5238	64.2308	0.0	100.0	1.0	0.1	0.1	1	2
ENSG00000124126	OG_06405	HQ_04846	PREX1	HUMAN	5	1to1	1to1	ENSMFAG00000000258	HQ_04846	PREX1	MACFA	5	1to1	1to1	95.9614	97.2511	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000145247	OG_08798	HQ_07204	OCIAD2	HUMAN	5	1to1	1to1	ENSMFAG00000000259	HQ_07204	OCIAD2	MACFA	5	1to1	1to1	96.7533	96.7533	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000078967	OG_15416	HQ_16203	UBE2D4	HUMAN	3	multi_copy	1to1	ENSMFAG00000000260	HQ_16203		MACFA	3	multi_copy	1to1	94.5578	78.5311	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000113595	OG_05439	HQ_03888	TRIM23	HUMAN	5	1to1	1to1	ENSMFAG00000000263	HQ_03888	TRIM23	MACFA	5	1to1	1to1	99.8258	99.8258	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000004838	OG_02196	HQ_00639	ZMYND10	HUMAN	5	1to1	1to1	ENSMFAG00000000265	HQ_00639	ZMYND10	MACFA	5	1to1	1to1	98.4091	98.4091	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000163322	OG_10491	HQ_08818	ABRAXAS1	HUMAN	5	1to1	1to1	ENSMFAG00000000267	HQ_08818	ABRAXAS1	MACFA	5	1to1	1to1	98.044	98.044	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000167759	OG_01751	HQ_00450	KLK13	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000000268	HQ_00450		MACFA	5	multi_copy	multi_copy	97.8339	97.8339	100.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000169446	OG_00946	HQ_09965	MMGT1	HUMAN	5	multi_copy	1to1	ENSMFAG00000000269	HQ_09965	MMGT1	MACFA	5	multi_copy	1to1	99.2366	99.2366	75.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSG00000097007	OG_03809	HQ_02248	ABL1	HUMAN	5	1to1	1to1	ENSMFAG00000000271	HQ_02248	ABL1	MACFA	5	1to1	1to1	97.2566	95.6484	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000148730	OG_01592	HQ_07520	EIF4EBP2	HUMAN	5	multi_copy	1to1	ENSMFAG00000000272	HQ_SNG_001577		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000101290	OG_04114	HQ_02566	CDS2	HUMAN	5	1to1	1to1	ENSMFAG00000000273	HQ_02566	CDS2	MACFA	5	1to1	1to1	99.1011	97.7827	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000153250	OG_09517	HQ_07904	RBMS1	HUMAN	5	1to1	1to1	ENSMFAG00000000274	HQ_07904	RBMS1	MACFA	5	1to1	1to1	94.0887	62.4183	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000156709	OG_09792	HQ_08169	AIFM1	HUMAN	5	1to1	1to1	ENSMFAG00000000275	HQ_08169	AIFM1	MACFA	5	1to1	1to1	98.6949	97.2669	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000111701	OG_05226	HQ_03681	APOBEC1	HUMAN	5	1to1	1to1	ENSMFAG00000000277	HQ_03681	APOBEC1	MACFA	5	1to1	1to1	94.0678	89.5161	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000177548	OG_12661	HQ_10921	RABEP2	HUMAN	5	1to1	1to1	ENSMFAG00000000278	HQ_10921	RABEP2	MACFA	5	1to1	1to1	74.341	72.1843	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000084764	OG_03482	HQ_01921	MAPRE3	HUMAN	5	1to1	1to1	ENSMFAG00000000279	HQ_01921	MAPRE3	MACFA	5	1to1	1to1	100.0	97.9094	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000129595	OG_06901	HQ_05332	EPB41L4A	HUMAN	5	1to1	1to1	ENSMFAG00000000281	HQ_05332	EPB41L4A	MACFA	5	1to1	1to1	97.8134	97.8134	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000059915	OG_02807	HQ_01241	PSD	HUMAN	5	1to1	1to1	ENSMFAG00000000282	HQ_01241	PSD	MACFA	5	1to1	1to1	99.0234	99.0234	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000124181	OG_06416	HQ_04856	PLCG1	HUMAN	5	1to1	1to1	ENSMFAG00000000283	HQ_04856	PLCG1	MACFA	5	1to1	1to1	94.8102	97.5299	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000165807	OG_11032	HQ_09354	PPP1R36	HUMAN	5	1to1	1to1	ENSMFAG00000000284	HQ_09354	PPP1R36	MACFA	5	1to1	1to1	96.4455	96.4455	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000099910	OG_03847	HQ_02291	KLHL22	HUMAN	5	1to1	1to1	ENSMFAG00000000285	HQ_02291	KLHL22	MACFA	5	1to1	1to1	99.8423	99.8423	75.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000109680	OG_05032	HQ_03486	TBC1D19	HUMAN	5	1to1	1to1	ENSMFAG00000000286	HQ_03486	TBC1D19	MACFA	5	1to1	1to1	99.8099	99.8099	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000006128	OG_15317	HQ_13331	TAC1	HUMAN	4	1to1	1to1	ENSMFAG00000000287	HQ_13331	TAC1	MACFA	4	1to1	1to1	98.4496	98.4496	75.0	100.0	1.0	0.5714285714285714	0.375	1	1
