ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MOUSE	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MOUSE
ENSG00000175662	OG_12469	HQ_10742	TOM1L2	HUMAN	5	1to1	1to1	ENSMUSG00000000538	HQ_10742	Tom1l2	MOUSE	5	1to1	1to1	94.8718	94.8718	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000143167	OG_08531	HQ_06931	GPA33	HUMAN	5	1to1	1to1	ENSMUSG00000000544	HQ_06931	Gpa33	MOUSE	5	1to1	1to1	66.4577	66.4577	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000161642	OG_10235	HQ_08580	ZNF385A	HUMAN	5	1to1	1to1	ENSMUSG00000000552	HQ_08580	Zfp385a	MOUSE	5	1to1	1to1	95.9016	90.9326	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000161638	OG_10234	HQ_08579	ITGA5	HUMAN	5	1to1	1to1	ENSMUSG00000000555	HQ_08579	Itga5	MOUSE	5	1to1	1to1	90.4671	90.1235	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000151834	OG_09380	HQ_07777	GABRA2	HUMAN	5	1to1	1to1	ENSMUSG00000000560	HQ_07777	Gabra2	MOUSE	5	1to1	1to1	97.7827	97.7827	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000116455	OG_05729	HQ_04183	WDR77	HUMAN	5	1to1	1to1	ENSMUSG00000000561	HQ_04183	Wdr77	MOUSE	5	1to1	1to1	89.7661	89.7661	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000282608	OG_18086	HQ_17250	ADORA3	HUMAN	3	1to1	1to1	ENSMUSG00000000562	HQ_17250	Adora3	MOUSE	3	1to1	1to1	73.5849	73.3542	100.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSG00000116459	OG_01367	HQ_04184	ATP5PB	HUMAN	5	multi_copy	1to1	ENSMUSG00000000563	HQ_04184	Atp5pb	MOUSE	5	multi_copy	1to1	80.8594	80.8594	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSG00000125398	OG_06532	HQ_04970	SOX9	HUMAN	5	1to1	1to1	ENSMUSG00000000567	HQ_04970	Sox9	MOUSE	5	1to1	1to1	97.053	97.4359	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000138668	OG_08039	HQ_06451	HNRNPD	HUMAN	5	1to1	1to1	ENSMUSG00000000568	HQ_06451	Hnrnpd	MOUSE	5	1to1	1to1	97.4648	97.4648	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000146425	OG_00637	HQ_07330	DYNLT1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000000579	HQ_SNG_007834	Dynlt1c	MOUSE	5	multi_copy	singleton	93.8053	93.8053	0.0	0.0	0.0	0.6	0.42857142857142855	4	1
ENSG00000197223	OG_00698	HQ_12242	C1D	HUMAN	5	multi_copy	1to1	ENSMUSG00000000581	HQ_12242	C1d	MOUSE	5	multi_copy	1to1	90.0709	90.0709	75.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000196743	OG_14012	HQ_12181	GM2A	HUMAN	5	1to1	1to1	ENSMUSG00000000594	HQ_12181	Gm2a	MOUSE	5	1to1	1to1	67.8756	67.8756	100.0	100.0	1.0	0.5714285714285714	0.375	1	1
ENSG00000001631	OG_02166	HQ_00606	KRIT1	HUMAN	5	1to1	1to1	ENSMUSG00000000600	HQ_00606	Krit1	MOUSE	5	1to1	1to1	94.5652	94.5652	75.0	100.0	1.0	0.4	0.4	1	1
ENSG00000073464	OG_03143	HQ_01577	CLCN4	HUMAN	5	1to1	1to1	ENSMUSG00000000605	HQ_01577	Clcn4	MOUSE	5	1to1	1to1	98.5274	96.8421	0.0	100.0	1.0	0.3333333333333333	0.16666666666666666	1	1
ENSG00000113262	OG_05400	HQ_03851	GRM6	HUMAN	5	1to1	1to1	ENSMUSG00000000617	HQ_03851	Grm6	MOUSE	5	1to1	1to1	93.2725	93.915	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000135622	OG_07592	HQ_06004	SEMA4F	HUMAN	5	1to1	1to1	ENSMUSG00000000627	HQ_06004	Sema4f	MOUSE	5	1to1	1to1	90.2188	91.039	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000159399	OG_10052	HQ_08422	HK2	HUMAN	5	1to1	1to1	ENSMUSG00000000628	HQ_08422	Hk2	MOUSE	5	1to1	1to1	94.2203	94.2203	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000196535	OG_13983	HQ_12153	MYO18A	HUMAN	5	1to1	1to1	ENSMUSG00000000631	HQ_12153	Myo18a	MOUSE	5	1to1	1to1	93.7683	92.4628	75.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000063015	OG_02841	HQ_01277	SEZ6	HUMAN	5	1to1	1to1	ENSMUSG00000000632	HQ_01277	Sez6	MOUSE	5	1to1	1to1	90.5433	90.8174	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000162882	OG_10412	HQ_08741	HAAO	HUMAN	5	1to1	1to1	ENSMUSG00000000673	HQ_08741	Haao	MOUSE	5	1to1	1to1	85.3147	85.3147	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000169442	OG_11665	HQ_16658	CD52	HUMAN	5	1to1	1to1	ENSMUSG00000000682	HQ_SNG_007836	Cd52	MOUSE	5	1to1	singleton	49.1803	40.5405	100.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSG00000168792	OG_11558	HQ_09861	ABHD15	HUMAN	5	1to1	1to1	ENSMUSG00000000686	HQ_09861	Abhd15	MOUSE	5	1to1	1to1	86.1111	87.7996	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000108511	OG_04923	HQ_03367	HOXB6	HUMAN	5	1to1	1to1	ENSMUSG00000000690	HQ_03367	Hoxb6	MOUSE	5	1to1	1to1	97.7679	97.7679	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000115318	OG_05603	HQ_04056	LOXL3	HUMAN	5	1to1	1to1	ENSMUSG00000000693	HQ_04056	Loxl3	MOUSE	5	1to1	1to1	92.7056	92.8287	100.0	98.92	1.0	0.75	0.75	1	1
ENSG00000213231	OG_00529	HQ_17081	TCL1B	HUMAN	5	multi_copy	1to1	ENSMUSG00000000701	HQ_SNG_007837	Tcl1b5	MOUSE	5	multi_copy	singleton	26.5625	28.0992	100.0	0.0	0.0	0.5	0.0	5	1
ENSG00000124557	OG_06466	HQ_04906	BTN1A1	HUMAN	5	1to1	1to1	ENSMUSG00000000706	HQ_04906	Btn1a1	MOUSE	5	1to1	1to1	74.2366	73.9544	50.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000114166	OG_05484	HQ_03937	KAT2B	HUMAN	5	1to1	1to1	ENSMUSG00000000708	HQ_03937	Kat2b	MOUSE	5	1to1	1to1	91.3462	93.4809	75.0	99.14	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000111540	OG_05203	HQ_03656	RAB5B	HUMAN	5	1to1	1to1	ENSMUSG00000000711	HQ_03656	Rab5b	MOUSE	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000108255	OG_04891	HQ_03335	CRYBA1	HUMAN	5	1to1	1to1	ENSMUSG00000000724	HQ_03335	Cryba1	MOUSE	5	1to1	1to1	95.3488	95.3488	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000142182	OG_08443	HQ_06850	DNMT3L	HUMAN	5	1to1	1to1	ENSMUSG00000000730	HQ_06850	Dnmt3l	MOUSE	5	1to1	1to1	63.7306	58.4323	100.0	100.0	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSG00000160224	OG_10124	HQ_08483	AIRE	HUMAN	5	1to1	1to1	ENSMUSG00000000731	HQ_08483	Aire	MOUSE	5	1to1	1to1	68.2569	67.3913	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000160223	OG_10123	HQ_17861	ICOSLG	HUMAN	5	1to1	1to1	ENSMUSG00000000732	HQ_SNG_007838	Icosl	MOUSE	5	1to1	singleton	44.3709	38.9535	100.0	100.0	0.0	0.2857142857142857	0.125	1	1
ENSG00000197912	OG_14179	HQ_12341	SPG7	HUMAN	5	1to1	1to1	ENSMUSG00000000738	HQ_12341	Spg7	MOUSE	5	1to1	1to1	86.7924	88.3483	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000213648	OG_01017	HQ_SNG_000730	SULT1A4	HUMAN	4	multi_copy	singleton	ENSMUSG00000000739	HQ_SNG_007839	Sult5a1	MOUSE	4	multi_copy	singleton	34.5763	35.0515	0.0	0.0	0.0	0.125	0.0	1	1
ENSG00000261052	OG_01017	HQ_SNG_001103	SULT1A3	HUMAN	4	multi_copy	singleton	ENSMUSG00000000739	HQ_SNG_007839	Sult5a1	MOUSE	4	multi_copy	singleton	34.5763	35.0515	0.0	0.0	0.0	0.125	0.0	1	2
ENSG00000197165	OG_01017	HQ_SNG_000445	SULT1A2	HUMAN	4	multi_copy	singleton	ENSMUSG00000000739	HQ_SNG_007839	Sult5a1	MOUSE	4	multi_copy	singleton	34.2373	34.7079	0.0	0.0	0.0	0.125	0.0	1	3
ENSG00000196502	OG_01017	HQ_SNG_000423	SULT1A1	HUMAN	4	multi_copy	singleton	ENSMUSG00000000739	HQ_SNG_007839	Sult5a1	MOUSE	4	multi_copy	singleton	33.8983	34.3643	0.0	0.0	0.0	0.125	0.0	1	4
ENSG00000167526	OG_00495	HQ_16623	RPL13	HUMAN	5	multi_copy	1to1	ENSMUSG00000000740	HQ_16623	Rpl13	MOUSE	5	multi_copy	1to1	98.1043	98.1043	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000131165	OG_07066	HQ_05485	CHMP1A	HUMAN	5	1to1	1to1	ENSMUSG00000000743	HQ_05485	Chmp1a	MOUSE	5	1to1	1to1	97.449	97.449	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000132383	OG_07180	HQ_05595	RPA1	HUMAN	5	1to1	1to1	ENSMUSG00000000751	HQ_05595	Rpa1	MOUSE	5	1to1	1to1	84.5779	80.9006	100.0	98.87	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000132386	OG_07181	HQ_05596	SERPINF1	HUMAN	5	1to1	1to1	ENSMUSG00000000753	HQ_05596	Serpinf1	MOUSE	5	1to1	1to1	85.6459	85.8513	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000126216	OG_06638	HQ_05074	TUBGCP3	HUMAN	5	1to1	1to1	ENSMUSG00000000759	HQ_05074	Tubgcp3	MOUSE	5	1to1	1to1	93.7017	93.495	100.0	100.0	1.0	1.0	0.5	1	1
ENSG00000112038	OG_05270	HQ_03725	OPRM1	HUMAN	5	1to1	1to1	ENSMUSG00000000766	HQ_03725	Oprm1	MOUSE	5	1to1	1to1	80.4825	91.75	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000168495	OG_11517	HQ_09819	POLR3D	HUMAN	5	1to1	1to1	ENSMUSG00000000776	HQ_09819	Polr3d	MOUSE	5	1to1	1to1	93.9698	93.9698	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000081059	OG_15421	HQ_13489	TCF7	HUMAN	4	1to1	1to1	ENSMUSG00000000782	HQ_13489	Tcf7	MOUSE	4	1to1	1to1	93.2292	85.4415	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000215301	OG_01047	HQ_12875	DDX3X	HUMAN	5	multi_copy	1to1	ENSMUSG00000000787	HQ_12875	Ddx3x	MOUSE	5	multi_copy	1to1	98.6405	98.6405	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000096996	OG_03808	HQ_16230	IL12RB1	HUMAN	5	1to1	1to1	ENSMUSG00000000791	HQ_18681	Il12rb1	MOUSE	5	1to1	1to1	48.103	53.6254	100.0	97.59	0.0	0.5	0.2	1	1
ENSG00000105641	OG_04604	HQ_03046	SLC5A5	HUMAN	5	1to1	1to1	ENSMUSG00000000792	HQ_03046	Slc5a5	MOUSE	5	1to1	1to1	83.9806	80.7154	75.0	100.0	1.0	1.0	1.0	1	1
ENSG00000143603	OG_08612	HQ_07016	KCNN3	HUMAN	5	1to1	1to1	ENSMUSG00000000794	HQ_07016	Kcnn3	MOUSE	5	1to1	1to1	95.896	95.765	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000170832	OG_01443	HQ_10154	USP32	HUMAN	5	multi_copy	1to1	ENSMUSG00000000804	HQ_10154	Usp32	MOUSE	5	multi_copy	1to1	95.7606	95.7606	50.0	100.0	1.0	0.6	0.6	1	1
ENSG00000129204	OG_01443	HQ_SNG_000087	USP6	HUMAN	5	multi_copy	singleton	ENSMUSG00000000804	HQ_10154	Usp32	MOUSE	5	multi_copy	1to1	66.643	58.4165	0.0	65.46	0.0	0.125	0.0	1	2
ENSG00000167434	OG_11330	HQ_14849	CA4	HUMAN	5	1to1	1to1	ENSMUSG00000000805	HQ_14849	Car4	MOUSE	5	1to1	1to1	55.7692	57.0492	50.0	100.0	1.0	0.4	0.4	1	1
ENSG00000197763	OG_14156	HQ_12316	TXNRD3	HUMAN	5	1to1	1to1	ENSMUSG00000000811	HQ_12316	Txnrd3	MOUSE	5	1to1	1to1	83.5148	87.3171	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000117560	OG_05845	HQ_04306	FASLG	HUMAN	5	1to1	1to1	ENSMUSG00000000817	HQ_04306	Fasl	MOUSE	5	1to1	1to1	77.2242	77.7778	100.0	100.0	1.0	0.625	0.4444444444444444	1	1
ENSG00000196700	OG_14006	HQ_12175	ZNF512B	HUMAN	5	1to1	1to1	ENSMUSG00000000823	HQ_12175	Zfp512b	MOUSE	5	1to1	1to1	83.6323	84.8692	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000101152	OG_04080	HQ_02534	DNAJC5	HUMAN	5	1to1	1to1	ENSMUSG00000000826	HQ_02534	Dnajc5	MOUSE	5	1to1	1to1	99.4949	99.4949	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000101150	OG_15484	HQ_13594	TPD52L2	HUMAN	4	1to1	1to1	ENSMUSG00000000827	HQ_13594	Tpd52l2	MOUSE	4	1to1	1to1	91.2621	82.0961	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000102081	OG_04217	HQ_02666	FMR1	HUMAN	5	1to1	1to1	ENSMUSG00000000838	HQ_02666	Fmr1	MOUSE	5	1to1	1to1	96.1965	96.0443	50.0	100.0	1.0	0.75	0.4	1	1
ENSG00000119866	OG_06029	HQ_04488	BCL11A	HUMAN	5	1to1	1to1	ENSMUSG00000000861	HQ_04488	Bcl11a	MOUSE	5	1to1	1to1	99.4012	99.4012	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000113520	OG_15620	HQ_17686	IL4	HUMAN	4	1to1	1to1	ENSMUSG00000000869	HQ_SNG_007840	Il4	MOUSE	4	1to1	singleton	39.2157	42.8571	100.0	88.43	0.0	0.8	0.5	1	1
ENSG00000101417	OG_04143	HQ_16246	PXMP4	HUMAN	5	1to1	1to1	ENSMUSG00000000876	HQ_16246	Pxmp4	MOUSE	5	1to1	1to1	80.6604	80.6604	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000082458	OG_03426	HQ_01864	DLG3	HUMAN	5	1to1	1to1	ENSMUSG00000000881	HQ_01864	Dlg3	MOUSE	5	1to1	1to1	95.2886	99.0208	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000185838	OG_13511	HQ_11714	GNB1L	HUMAN	5	1to1	1to1	ENSMUSG00000000884	HQ_11714	Gnb1l	MOUSE	5	1to1	1to1	64.7059	70.6422	100.0	97.18	1.0	0.4	0.4	1	1
ENSG00000123454	OG_06358	HQ_04803	DBH	HUMAN	5	1to1	1to1	ENSMUSG00000000889	HQ_04803	Dbh	MOUSE	5	1to1	1to1	79.4165	78.7781	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000099953	OG_03851	HQ_02295	MMP11	HUMAN	5	1to1	1to1	ENSMUSG00000000901	HQ_02295	Mmp11	MOUSE	5	1to1	1to1	81.7073	82.3771	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000099956	OG_03853	HQ_02297	SMARCB1	HUMAN	5	1to1	1to1	ENSMUSG00000000902	HQ_02297	Smarcb1	MOUSE	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000128218	OG_06777	HQ_14025	VPREB3	HUMAN	5	1to1	1to1	ENSMUSG00000000903	HQ_14025	Vpreb3	MOUSE	5	1to1	1to1	55.3846	58.5366	50.0	92.41	1.0	0.3333333333333333	0.3	1	1
ENSG00000130787	OG_07024	HQ_05445	HIP1R	HUMAN	5	1to1	1to1	ENSMUSG00000000915	HQ_05445	Hip1r	MOUSE	5	1to1	1to1	90.9176	90.9176	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000130305	OG_06954	HQ_05381	NSUN5	HUMAN	5	1to1	1to1	ENSMUSG00000000916	HQ_05381	Nsun5	MOUSE	5	1to1	1to1	84.5494	84.7312	50.0	100.0	1.0	0.5	0.5	1	1
ENSG00000184428	OG_13328	HQ_11546	TOP1MT	HUMAN	5	1to1	1to1	ENSMUSG00000000934	HQ_11546	Top1mt	MOUSE	5	1to1	1to1	72.5458	73.5245	100.0	94.66	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000253293	OG_15010	HQ_13092	HOXA10	HUMAN	5	1to1	1to1	ENSMUSG00000000938	HQ_13092	Hoxa10	MOUSE	5	1to1	1to1	90.9756	89.6635	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000197576	OG_16889	HQ_15627	HOXA4	HUMAN	4	1to1	1to1	ENSMUSG00000000942	HQ_15627	Hoxa4	MOUSE	4	1to1	1to1	65.625	73.6842	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000157227	OG_09842	HQ_08218	MMP14	HUMAN	5	1to1	1to1	ENSMUSG00000000957	HQ_08218	Mmp14	MOUSE	5	1to1	1to1	96.5636	96.5636	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000155465	OG_09688	HQ_08071	SLC7A7	HUMAN	5	1to1	1to1	ENSMUSG00000000958	HQ_08071	Slc7a7	MOUSE	5	1to1	1to1	90.3922	90.2153	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000155463	OG_09687	HQ_08070	OXA1L	HUMAN	5	1to1	1to1	ENSMUSG00000000959	HQ_08070	Oxa1l	MOUSE	5	1to1	1to1	74.8268	74.4828	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000068097	OG_01143	HQ_13442	HEATR6	HUMAN	5	multi_copy	1to1	ENSMUSG00000000976	HQ_13442	Heatr6	MOUSE	5	multi_copy	1to1	83.8273	83.6149	0.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000277632	OG_00369	HQ_00170	CCL3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000000982	HQ_00170	Ccl3	MOUSE	5	multi_copy	multi_copy	76.087	76.087	25.0	100.0	1.0	0.3	0.14285714285714285	1	1
ENSG00000276085	OG_00369	HQ_00170	CCL3L1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000000982	HQ_00170	Ccl3	MOUSE	5	multi_copy	multi_copy	75.2688	76.087	25.0	100.0	1.0	0.2	0.18181818181818182	1	2
ENSG00000275385	OG_00369	HQ_18521	CCL18	HUMAN	5	multi_copy	1to1	ENSMUSG00000000982	HQ_00170	Ccl3	MOUSE	5	multi_copy	multi_copy	57.3034	55.4348	0.0	51.93	0.0	0.3	0.14285714285714285	1	3
ENSG00000105371	OG_04562	HQ_03008	ICAM4	HUMAN	5	1to1	1to1	ENSMUSG00000001014	HQ_03008	Icam4	MOUSE	5	1to1	1to1	58.3026	60.3053	100.0	99.91	1.0	0.5	0.3333333333333333	1	1
ENSG00000143621	OG_01555	HQ_00395	ILF2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000001016	HQ_00395	Ilf2	MOUSE	5	multi_copy	multi_copy	100.0	100.0	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000160679	OG_00918	HQ_08515	CHTOP	HUMAN	5	multi_copy	1to1	ENSMUSG00000001017	HQ_08515	Chtop	MOUSE	5	multi_copy	1to1	99.1936	98.7952	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000143553	OG_08607	HQ_07010	SNAPIN	HUMAN	5	1to1	1to1	ENSMUSG00000001018	HQ_07010	Snapin	MOUSE	5	1to1	1to1	97.7941	97.7941	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000196154	OG_13920	HQ_12096	S100A4	HUMAN	5	1to1	1to1	ENSMUSG00000001020	HQ_12096	S100a4	MOUSE	5	1to1	1to1	92.0792	92.0792	100.0	100.0	1.0	0.8	0.5	1	1
ENSG00000188015	OG_13739	HQ_11924	S100A3	HUMAN	5	1to1	1to1	ENSMUSG00000001021	HQ_11924	S100a3	MOUSE	5	1to1	1to1	90.099	90.099	100.0	100.0	1.0	0.5	0.2857142857142857	1	1
ENSG00000196420	OG_13959	HQ_12133	S100A5	HUMAN	5	1to1	1to1	ENSMUSG00000001023	HQ_12133	S100a5	MOUSE	5	1to1	1to1	94.5652	93.5484	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000197956	OG_14184	HQ_15639	S100A6	HUMAN	5	1to1	1to1	ENSMUSG00000001025	HQ_15639	S100a6	MOUSE	5	1to1	1to1	95.5556	96.6292	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000007314	OG_02281	HQ_00726	SCN4A	HUMAN	5	1to1	1to1	ENSMUSG00000001027	HQ_00726	Scn4a	MOUSE	5	1to1	1to1	92.3203	92.0695	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000108622	OG_04937	HQ_13733	ICAM2	HUMAN	5	1to1	1to1	ENSMUSG00000001029	HQ_13733	Icam2	MOUSE	5	1to1	1to1	59.6364	59.2058	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000166484	OG_11173	HQ_09490	MAPK7	HUMAN	5	1to1	1to1	ENSMUSG00000001034	HQ_09490	Mapk7	MOUSE	5	1to1	1to1	91.7892	92.928	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000072134	OG_03100	HQ_01536	EPN2	HUMAN	5	1to1	1to1	ENSMUSG00000001036	HQ_01536	Epn2	MOUSE	5	1to1	1to1	87.9875	88.125	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000108641	OG_15568	HQ_13734	B9D1	HUMAN	4	1to1	1to1	ENSMUSG00000001039	HQ_13734	B9d1	MOUSE	4	1to1	1to1	93.1373	93.1373	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000138802	OG_08077	HQ_06487	SEC24B	HUMAN	5	1to1	1to1	ENSMUSG00000001052	HQ_06487	Sec24b	MOUSE	5	1to1	1to1	82.8076	83.9329	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000145911	OG_08874	HQ_07277	N4BP3	HUMAN	5	1to1	1to1	ENSMUSG00000001053	HQ_07277	N4bp3	MOUSE	5	1to1	1to1	90.8088	91.9926	50.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000145916	OG_08875	HQ_07279	RMND5B	HUMAN	5	1to1	1to1	ENSMUSG00000001054	HQ_07279	Rmnd5b	MOUSE	5	1to1	1to1	97.7099	97.7099	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000145912	OG_01570	HQ_07278	NHP2	HUMAN	5	multi_copy	1to1	ENSMUSG00000001056	HQ_07278	Nhp2	MOUSE	5	multi_copy	1to1	89.5425	89.5425	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000075399	OG_03207	HQ_01645	VPS9D1	HUMAN	5	1to1	1to1	ENSMUSG00000001062	HQ_01645	Vps9d1	MOUSE	5	1to1	1to1	82.5674	80.1538	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000158805	OG_09988	HQ_08361	ZNF276	HUMAN	5	1to1	1to1	ENSMUSG00000001065	HQ_08361	Zfp276	MOUSE	5	1to1	1to1	78.6645	78.6645	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000186897	OG_13628	HQ_11824	C1QL4	HUMAN	5	1to1	1to1	ENSMUSG00000001076	HQ_11824	C1ql4	MOUSE	5	1to1	1to1	96.6387	96.6387	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000109736	OG_05038	HQ_03492	MFSD10	HUMAN	5	1to1	1to1	ENSMUSG00000001082	HQ_03492	Mfsd10	MOUSE	5	1to1	1to1	80.0439	80.2198	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000169641	OG_11688	HQ_09986	LUZP1	HUMAN	5	1to1	1to1	ENSMUSG00000001089	HQ_09986	Luzp1	MOUSE	5	1to1	1to1	80.1115	80.7116	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000007216	OG_15324	HQ_13338	SLC13A2	HUMAN	4	1to1	1to1	ENSMUSG00000001095	HQ_13338	Slc13a2	MOUSE	4	1to1	1to1	76.1824	76.9625	75.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000110906	OG_05138	HQ_03594	KCTD10	HUMAN	5	1to1	1to1	ENSMUSG00000001098	HQ_03594	Kctd10	MOUSE	5	1to1	1to1	98.4026	97.4684	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000004142	OG_02186	HQ_00628	POLDIP2	HUMAN	5	1to1	1to1	ENSMUSG00000001100	HQ_00628	Poldip2	MOUSE	5	1to1	1to1	95.1087	95.1087	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000274529	OG_15156	HQ_13225	SEBOX	HUMAN	5	1to1	1to1	ENSMUSG00000001103	HQ_13225	Sebox	MOUSE	5	1to1	1to1	63.6842	63.6842	75.0	100.0	1.0	0.625	0.625	1	1
ENSG00000109083	OG_04984	HQ_03435	IFT20	HUMAN	5	1to1	1to1	ENSMUSG00000001105	HQ_03435	Ift20	MOUSE	5	1to1	1to1	98.4848	98.4848	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000142156	OG_15969	HQ_14329	COL6A1	HUMAN	4	1to1	1to1	ENSMUSG00000001119	HQ_14329	Col6a1	MOUSE	4	1to1	1to1	89.8833	90.1463	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000183570	OG_13218	HQ_11441	PCBP3	HUMAN	5	1to1	1to1	ENSMUSG00000001120	HQ_11441	Pcbp3	MOUSE	5	1to1	1to1	97.3046	97.3046	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105198	OG_00450	HQ_17657	LGALS13	HUMAN	4	multi_copy	1to1	ENSMUSG00000001123	HQ_18682	Lgals9	MOUSE	4	multi_copy	1to1	31.6547	12.4646	0.0	0.0	0.0	0.16666666666666666	0.0	1	1
