ensembl_id_MACFA	ens_orthogroup_id	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MACFA	ortholog_rank_PIGXX
ENSMFAG00000031019	OG_08162	HQ_06573	LMBR1L	MACFA	5	1to1	1to1	ENSSSCG00000000189	HQ_06573	LMBR1L	PIGXX	5	1to1	1to1	90.6489	97.137	100.0	100.0	1.0	1.0	1.0	1	1
ENSMFAG00000035643	OG_06354	HQ_13936	TUBA1B	MACFA	5	1to1	1to1	ENSSSCG00000000190	HQ_13936	TUBA1B	PIGXX	5	1to1	1to1	79.646	91.8367	75.0	99.92	1.0	0.2	0.2	1	1
ENSMFAG00000050077	OG_07552	HQ_05964	PRPH	MACFA	5	1to1	1to1	ENSSSCG00000000195	HQ_05964	PRPH	PIGXX	5	1to1	1to1	96.5885	96.383	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000002196	OG_13628	HQ_11824	C1QL4	MACFA	5	1to1	1to1	ENSSSCG00000000197	HQ_11824	C1QL4	PIGXX	5	1to1	1to1	85.7143	94.4444	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000026632	OG_12737	HQ_10991	DNAJC22	MACFA	5	1to1	1to1	ENSSSCG00000000198	HQ_10991	DNAJC22	PIGXX	5	1to1	1to1	84.9003	87.39	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000042319	OG_06343	HQ_04789	SPATS2	MACFA	5	1to1	1to1	ENSSSCG00000000199	HQ_04789	SPATS2	PIGXX	5	1to1	1to1	86.63	87.1087	100.0	99.05	1.0	0.875	0.875	1	1
ENSMFAG00000022915	OG_13717	HQ_11906	MCRS1	MACFA	5	1to1	1to1	ENSSSCG00000000202	HQ_11906	MCRS1	PIGXX	5	1to1	1to1	93.8398	96.2105	100.0	0.94	1.0	0.625	0.625	1	1
ENSMFAG00000045110	OG_07577	HQ_05988	KCNH3	MACFA	5	1to1	1to1	ENSSSCG00000000203	HQ_05988	KCNH3	PIGXX	5	1to1	1to1	95.1896	89.5561	100.0	0.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMFAG00000035637	OG_05129	HQ_03586	PRPF40B	MACFA	5	1to1	1to1	ENSSSCG00000000204	HQ_03586	PRPF40B	PIGXX	5	1to1	1to1	97.0012	96.5557	75.0	0.0	1.0	0.25	0.25	1	1
ENSMFAG00000000731	OG_07557	HQ_05969	FAM186B	MACFA	5	1to1	1to1	ENSSSCG00000000205	HQ_05969	FAM186B	PIGXX	5	1to1	1to1	64.6745	67.8611	100.0	11.52	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000043955	OG_07568	HQ_05979	FAIM2	MACFA	5	1to1	1to1	ENSSSCG00000000206	HQ_05979	FAIM2	PIGXX	5	1to1	1to1	93.3544	90.7692	100.0	100.0	1.0	0.5	0.5	1	1
ENSMFAG00000031813	OG_11348	HQ_09660	NCKAP5L	MACFA	5	1to1	1to1	ENSSSCG00000000209	HQ_09660	NCKAP5L	PIGXX	5	1to1	1to1	90.4798	90.5476	75.0	0.0	1.0	0.4	0.4	1	1
ENSMFAG00000032827	OG_10246	HQ_08590	AQP5	MACFA	5	1to1	1to1	ENSSSCG00000000211	HQ_08590	AQP5	PIGXX	5	1to1	1to1	92.0755	92.0755	75.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMFAG00000003316	OG_01175	HQ_00301	AQP6	MACFA	5	multi_copy	multi_copy	ENSSSCG00000000212	HQ_00301	AQP6	PIGXX	5	multi_copy	multi_copy	79.7153	79.1519	75.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMFAG00000031489	OG_11351	HQ_09663	GPD1	MACFA	5	1to1	1to1	ENSSSCG00000000214	HQ_09663	GPD1	PIGXX	5	1to1	1to1	77.4753	86.9444	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000000413	OG_02924	HQ_01361	SMARCD1	MACFA	5	1to1	1to1	ENSSSCG00000000215	HQ_01361	SMARCD1	PIGXX	5	1to1	1to1	75.2773	99.7899	50.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000035165	OG_05134	HQ_03590	ASIC1	MACFA	5	1to1	1to1	ENSSSCG00000000216	HQ_03590	ASIC1	PIGXX	5	1to1	1to1	74.0541	71.6028	75.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000022656	OG_10247	HQ_08591	RACGAP1	MACFA	5	1to1	1to1	ENSSSCG00000000217	HQ_08591	RACGAP1	PIGXX	5	1to1	1to1	96.3608	96.3608	0.0	0.0	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000044336	OG_13307	HQ_15375	POU6F1	MACFA	5	1to1	1to1	ENSSSCG00000000220	HQ_15375	POU6F1	PIGXX	5	1to1	1to1	90.8943	91.4894	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000046291	OG_05143	HQ_03599	BIN2	MACFA	5	1to1	1to1	ENSSSCG00000000223	HQ_03599	BIN2	PIGXX	5	1to1	1to1	70.7031	67.2862	100.0	0.0	1.0	0.375	0.375	1	1
ENSMFAG00000005480	OG_14028	HQ_12194	SCN8A	MACFA	5	1to1	1to1	ENSSSCG00000000228	HQ_12194	SCN8A	PIGXX	5	1to1	1to1	99.4975	99.4475	50.0	84.64	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000043847	OG_11356	HQ_09668	ANKRD33	MACFA	5	1to1	1to1	ENSSSCG00000000231	HQ_09668		PIGXX	5	1to1	1to1	72.119	42.9204	100.0	0.0	0.0	0.625	0.625	1	1
ENSMFAG00000039766	OG_08152	HQ_06563	ACVRL1	MACFA	5	1to1	1to1	ENSSSCG00000000232	HQ_06563	ACVRL1	PIGXX	5	1to1	1to1	90.4854	92.6441	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000031949	OG_07574	HQ_05985	ACVR1B	MACFA	5	1to1	1to1	ENSSSCG00000000233	HQ_05985	ACVR1B	PIGXX	5	1to1	1to1	84.1122	99.3377	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000041403	OG_10248	HQ_08593	TAMALIN	MACFA	5	1to1	1to1	ENSSSCG00000000234	HQ_08593	TAMALIN	PIGXX	5	1to1	1to1	63.9676	87.0523	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000033703	OG_10251	HQ_08596	KRT82	MACFA	5	1to1	1to1	ENSSSCG00000000235	HQ_08596	KRT82	PIGXX	5	1to1	1to1	88.694	88.694	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000031608	OG_11805	HQ_10098	KRT75	MACFA	5	1to1	1to1	ENSSSCG00000000236	HQ_10098	KRT75	PIGXX	5	1to1	1to1	89.0909	88.9292	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000037800	OG_07560	HQ_05972	KRT85	MACFA	5	1to1	1to1	ENSSSCG00000000240	HQ_05972	KRT85	PIGXX	5	1to1	1to1	94.4664	94.2801	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000034594	OG_10250	HQ_08595	KRT84	MACFA	5	1to1	1to1	ENSSSCG00000000241	HQ_08595	KRT84	PIGXX	5	1to1	1to1	82.7993	81.8333	100.0	59.02	1.0	0.4	0.4	1	1
ENSMFAG00000035546	OG_08167	HQ_06578	KRT71	MACFA	5	1to1	1to1	ENSSSCG00000000247	HQ_06578	KRT71	PIGXX	5	1to1	1to1	94.2857	94.2857	100.0	81.19	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000044971	OG_13536	HQ_11737	KRT73	MACFA	5	1to1	1to1	ENSSSCG00000000250	HQ_11737	KRT73	PIGXX	5	1to1	1to1	87.037	87.037	100.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMFAG00000001078	OG_11390	HQ_09699	KRT1	MACFA	5	1to1	1to1	ENSSSCG00000000251	HQ_09699	KRT1	PIGXX	5	1to1	1to1	80.609	78.1056	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSMFAG00000040972	OG_00660	HQ_10091		MACFA	5	multi_copy	1to1	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	88.1391	84.3444	100.0	80.9	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000053800	OG_00660	HQ_SNG_004808		MACFA	5	multi_copy	singleton	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	80.3681	78.7575	0.0	0.0	0.0	0.08333333333333333	0.0	1	2
ENSMFAG00000042123	OG_00660	HQ_SNG_002881		MACFA	5	multi_copy	singleton	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	83.2311	87.7155	0.0	0.0	0.0	0.07692307692307693	0.0	1	3
ENSMFAG00000036902	OG_00660	HQ_SNG_002553		MACFA	5	multi_copy	singleton	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	84.4581	88.4368	0.0	0.0	0.0	0.06666666666666667	0.0	1	4
ENSMFAG00000043037	OG_00286	HQ_00330		MACFA	5	multi_copy	multi_copy	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	86.9464	86.7442	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000030362	OG_00286	HQ_SNG_002132		MACFA	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	80.4196	80.7962	0.0	0.0	0.0	0.125	0.0	1	2
ENSMFAG00000005730	OG_00286	HQ_SNG_001856		MACFA	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	85.0816	82.0225	0.0	0.0	0.0	0.1111111111111111	0.0	1	3
ENSMFAG00000050053	OG_00286	HQ_00330		MACFA	5	multi_copy	multi_copy	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	71.0956	88.1503	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	1	4
ENSMFAG00000065351	OG_00286	HQ_SNG_007692		MACFA	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	44.0559	86.6973	0.0	0.0	0.0	0.09090909090909091	0.0	1	5
ENSMFAG00000033049	OG_00286	HQ_SNG_002338		MACFA	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	36.1305	58.7121	0.0	0.0	0.0	0.08333333333333333	0.0	1	6
ENSMFAG00000055281	OG_00286	HQ_SNG_005168		MACFA	5	multi_copy	singleton	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	39.1608	69.7095	0.0	0.0	0.0	0.07142857142857142	0.0	1	7
ENSMFAG00000044578	OG_08159	HQ_06570	ITGB7	MACFA	5	1to1	1to1	ENSSSCG00000000257	HQ_06570	ITGB7	PIGXX	5	1to1	1to1	70.9751	81.7232	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMFAG00000016523	OG_12133	HQ_10415	RARG	MACFA	5	1to1	1to1	ENSSSCG00000000258	HQ_10415	RARG	PIGXX	5	1to1	1to1	96.7249	65.243	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000031711	OG_08161	HQ_06572	CSAD	MACFA	5	1to1	1to1	ENSSSCG00000000259	HQ_06572	CSAD	PIGXX	5	1to1	1to1	80.7554	80.466	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000033078	OG_11397	HQ_09706	SOAT2	MACFA	5	1to1	1to1	ENSSSCG00000000260	HQ_09706	SOAT2	PIGXX	5	1to1	1to1	75.514	80.4781	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000000085	OG_11396	HQ_09705	IGFBP6	MACFA	5	1to1	1to1	ENSSSCG00000000261	HQ_09705	IGFBP6	PIGXX	5	1to1	1to1	72.8814	59.9303	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000033467	OG_11395	HQ_09704	SPRYD3	MACFA	5	1to1	1to1	ENSSSCG00000000262	HQ_09704	SPRYD3	PIGXX	5	1to1	1to1	97.0588	85.6287	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000032151	OG_05155	HQ_03610	TNS2	MACFA	5	1to1	1to1	ENSSSCG00000000263	HQ_03610	TNS2	PIGXX	5	1to1	1to1	87.7037	81.2629	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000045867	OG_13105	HQ_11334	MFSD5	MACFA	5	1to1	1to1	ENSSSCG00000000264	HQ_11334	MFSD5	PIGXX	5	1to1	1to1	96.6667	88.7755	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000031428	OG_07570	HQ_05981	ESPL1	MACFA	5	1to1	1to1	ENSSSCG00000000265	HQ_05981	ESPL1	PIGXX	5	1to1	1to1	85.6871	85.0	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000003143	OG_06342	HQ_04788	PFDN5	MACFA	5	1to1	1to1	ENSSSCG00000000267	HQ_04788	PFDN5	PIGXX	5	1to1	1to1	99.3506	99.3506	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000039804	OG_03763	HQ_02203	AAAS	MACFA	5	1to1	1to1	ENSSSCG00000000268	HQ_02203	AAAS	PIGXX	5	1to1	1to1	87.5451	88.6655	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000040829	OG_07554	HQ_05966	AMHR2	MACFA	5	1to1	1to1	ENSSSCG00000000271	HQ_05966	AMHR2	PIGXX	5	1to1	1to1	84.0278	84.6154	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000045267	OG_13475	HQ_11682	SP1	MACFA	5	1to1	1to1	ENSSSCG00000000272	HQ_11682	SP1	PIGXX	5	1to1	1to1	97.201	97.201	100.0	94.21	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000040262	OG_17935	HQ_17041	PRR13	MACFA	3	1to1	1to1	ENSSSCG00000000273	HQ_17041	PRR13	PIGXX	3	1to1	1to1	57.8616	56.4417	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000044356	OG_01983	HQ_12226		MACFA	5	multi_copy	1to1	ENSSSCG00000000274	HQ_12226	PCBP2	PIGXX	5	multi_copy	1to1	99.5717	99.7854	100.0	0.0	1.0	0.6	0.6	1	1
ENSMFAG00000042984	OG_01983	HQ_SNG_002931		MACFA	5	multi_copy	singleton	ENSSSCG00000000274	HQ_12226	PCBP2	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	1	2
ENSMFAG00000043896	OG_08158	HQ_06569	MAP3K12	MACFA	5	1to1	1to1	ENSSSCG00000000275	HQ_06569	MAP3K12	PIGXX	5	1to1	1to1	96.7404	88.6873	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000013567	OG_08150	HQ_06561	TARBP2	MACFA	5	1to1	1to1	ENSSSCG00000000276	HQ_06561	TARBP2	PIGXX	5	1to1	1to1	96.7213	96.7213	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000007389	OG_15941	HQ_14290	NPFF	MACFA	4	1to1	1to1	ENSSSCG00000000277	HQ_14290	NPFF	PIGXX	4	1to1	1to1	63.1579	62.069	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000002429	OG_11841	HQ_10134	ATF7	MACFA	5	1to1	1to1	ENSSSCG00000000278	HQ_10134	ATF7	PIGXX	5	1to1	1to1	96.3563	98.5507	100.0	67.48	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000062591	OG_06346	HQ_04793	HOXC13	MACFA	5	1to1	1to1	ENSSSCG00000000279	HQ_04793	HOXC13	PIGXX	5	1to1	1to1	97.8916	99.3884	100.0	63.51	1.0	0.5454545454545454	0.4166666666666667	1	1
ENSMFAG00000002263	OG_06352	HQ_04797	HOXC12	MACFA	5	1to1	1to1	ENSSSCG00000000281	HQ_04797	HOXC12	PIGXX	5	1to1	1to1	98.5816	99.2857	100.0	100.0	1.0	0.6363636363636364	0.5	1	1
ENSMFAG00000031561	OG_07573	HQ_05984	HNRNPA1	MACFA	5	1to1	1to1	ENSSSCG00000000288	HQ_05984	HNRNPA1	PIGXX	5	1to1	1to1	99.7319	100.0	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000044203	OG_06351	HQ_04796	NFE2	MACFA	5	1to1	1to1	ENSSSCG00000000289	HQ_04796	NFE2	PIGXX	5	1to1	1to1	91.1528	91.1528	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000045686	OG_05199	HQ_03653	COPZ1	MACFA	5	1to1	1to1	ENSSSCG00000000290	HQ_03653	COPZ1	PIGXX	5	1to1	1to1	66.5116	58.3673	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000030281	OG_15940	HQ_14289	GPR84	MACFA	4	1to1	1to1	ENSSSCG00000000291	HQ_14289	GPR84	PIGXX	4	1to1	1to1	87.8788	87.8788	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000042192	OG_10235	HQ_08580	ZNF385A	MACFA	5	1to1	1to1	ENSSSCG00000000292	HQ_08580	ZNF385A	PIGXX	5	1to1	1to1	79.803	69.6774	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000036877	OG_10234	HQ_08579	ITGA5	MACFA	5	1to1	1to1	ENSSSCG00000000293	HQ_08579	ITGA5	PIGXX	5	1to1	1to1	87.4172	84.2297	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000001155	OG_06340	HQ_04786	NCKAP1L	MACFA	5	1to1	1to1	ENSSSCG00000000295	HQ_04786	NCKAP1L	PIGXX	5	1to1	1to1	95.8554	95.8554	100.0	100.0	1.0	0.8	0.5	1	1
ENSMFAG00000033293	OG_06345	HQ_04792	PDE1B	MACFA	5	1to1	1to1	ENSSSCG00000000297	HQ_04792	PDE1B	PIGXX	5	1to1	1to1	87.108	92.9368	100.0	0.0	1.0	0.375	0.2222222222222222	1	1
ENSMFAG00000037982	OG_07562	HQ_16427	PPP1R1A	MACFA	5	1to1	1to1	ENSSSCG00000000298	HQ_19641		PIGXX	5	1to1	1to1	49.3392	66.2722	100.0	0.0	0.0	0.36363636363636365	0.25	1	1
ENSMFAG00000040218	OG_15868	HQ_14190	TESPA1	MACFA	4	1to1	1to1	ENSSSCG00000000299	HQ_14190	TESPA1	PIGXX	4	1to1	1to1	77.7985	80.0384	100.0	0.0	1.0	0.2857142857142857	0.1875	1	1
ENSMFAG00000052186	OG_16572	HQ_18044	OR6C4	MACFA	3	multi_copy	1to1	ENSSSCG00000000318	HQ_SNG_017079		PIGXX	3	multi_copy	singleton	88.0259	88.0259	0.0	0.0	0.0	0.05263157894736842	0.0	2	1
ENSMFAG00000054015	OG_00361	HQ_15761	OR6C1	MACFA	5	multi_copy	1to1	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	82.3151	82.0513	50.0	0.0	0.0	0.10526315789473684	0.047619047619047616	2	1
ENSMFAG00000059604	OG_00688	HQ_18161	OR6C75	MACFA	5	multi_copy	1to1	ENSSSCG00000000333	HQ_SNG_017081		PIGXX	5	multi_copy	singleton	76.7647	83.6538	0.0	0.0	0.0	0.1111111111111111	0.0	3	1
ENSMFAG00000057152	OG_15869	HQ_14191	BLOC1S1	MACFA	4	1to1	1to1	ENSSSCG00000000359	HQ_14191	BLOC1S1	PIGXX	4	1to1	1to1	100.0	81.6993	100.0	0.0	1.0	0.625	0.625	1	1
ENSMFAG00000045733	OG_07551	HQ_05963	CD63	MACFA	5	1to1	1to1	ENSSSCG00000000361	HQ_05963	CD63	PIGXX	5	1to1	1to1	86.9198	86.5546	100.0	0.0	1.0	0.625	0.625	1	1
ENSMFAG00000002032	OG_07558	HQ_05970	RDH5	MACFA	5	1to1	1to1	ENSSSCG00000000362	HQ_05970	RDH5	PIGXX	5	1to1	1to1	64.3357	86.7924	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000045270	OG_14562	HQ_12692		MACFA	5	1to1	1to1	ENSSSCG00000000364	HQ_12692	SARNP	PIGXX	5	1to1	1to1	76.8908	85.9155	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000061489	OG_01408	HQ_04790	ORMDL2	MACFA	5	multi_copy	1to1	ENSSSCG00000000365	HQ_04790	ORMDL2	PIGXX	5	multi_copy	1to1	98.6928	98.6928	100.0	0.0	1.0	0.625	0.625	1	1
ENSMFAG00000040360	OG_07550	HQ_05962	DNAJC14	MACFA	5	1to1	1to1	ENSSSCG00000000366	HQ_05962	DNAJC14	PIGXX	5	1to1	1to1	90.4694	90.4694	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000002663	OG_06341	HQ_04787	MMP19	MACFA	5	1to1	1to1	ENSSSCG00000000368	HQ_04787	MMP19	PIGXX	5	1to1	1to1	85.9684	85.6299	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000042903	OG_02894	HQ_01330	DGKA	MACFA	5	1to1	1to1	ENSSSCG00000000370	HQ_01330	DGKA	PIGXX	5	1to1	1to1	87.1338	93.0612	100.0	100.0	1.0	1.0	1.0	1	1
ENSMFAG00000041480	OG_13486	HQ_11697	PMEL	MACFA	5	1to1	1to1	ENSSSCG00000000371	HQ_11697	PMEL	PIGXX	5	1to1	1to1	83.0455	79.1916	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000039926	OG_08147	HQ_06558	SUOX	MACFA	5	1to1	1to1	ENSSSCG00000000376	HQ_06558	SUOX	PIGXX	5	1to1	1to1	88.0734	88.0734	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000042571	OG_00952	HQ_10111	PA2G4	MACFA	5	multi_copy	1to1	ENSSSCG00000000377	HQ_10111		PIGXX	5	multi_copy	1to1	99.1936	93.6548	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000030240	OG_00952	HQ_SNG_002122		MACFA	5	multi_copy	singleton	ENSSSCG00000000377	HQ_10111		PIGXX	5	multi_copy	1to1	53.7634	72.4638	0.0	0.0	0.0	0.1111111111111111	0.0	2	2
ENSMFAG00000035482	OG_08164	HQ_06575	ESYT1	MACFA	5	1to1	1to1	ENSSSCG00000000379	HQ_06575	ESYT1	PIGXX	5	1to1	1to1	90.7749	90.1099	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000031029	OG_08155	HQ_06565	SMARCC2	MACFA	5	1to1	1to1	ENSSSCG00000000382	HQ_06565	SMARCC2	PIGXX	5	1to1	1to1	93.4817	94.4578	100.0	23.6	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000001215	OG_13037	HQ_11271	RNF41	MACFA	5	1to1	1to1	ENSSSCG00000000383	HQ_11271	RNF41	PIGXX	5	1to1	1to1	88.3281	87.7743	100.0	1.0	1.0	0.5	0.5	1	1
ENSMFAG00000000354	OG_08153	HQ_06564	NABP2	MACFA	5	1to1	1to1	ENSSSCG00000000384	HQ_06564	NABP2	PIGXX	5	1to1	1to1	95.7346	95.7346	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000044988	OG_08149	HQ_06560	SLC39A5	MACFA	5	1to1	1to1	ENSSSCG00000000385	HQ_06560	SLC39A5	PIGXX	5	1to1	1to1	85.9779	86.2963	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000037030	OG_08166	HQ_06577	ANKRD52	MACFA	5	1to1	1to1	ENSSSCG00000000386	HQ_06577	ANKRD52	PIGXX	5	1to1	1to1	99.4424	99.4424	75.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000002293	OG_07569	HQ_05980	PAN2	MACFA	5	1to1	1to1	ENSSSCG00000000393	HQ_05980	PAN2	PIGXX	5	1to1	1to1	97.5793	97.3356	75.0	0.0	1.0	0.4	0.4	1	1
ENSMFAG00000037100	OG_11829	HQ_10122	STAT2	MACFA	5	1to1	1to1	ENSSSCG00000000396	HQ_10122	STAT2	PIGXX	5	1to1	1to1	84.1435	85.4289	100.0	0.0	1.0	0.4166666666666667	0.4166666666666667	1	1
ENSMFAG00000030313	OG_05207	HQ_03660	TIMELESS	MACFA	5	1to1	1to1	ENSSSCG00000000399	HQ_03660	TIMELESS	PIGXX	5	1to1	1to1	89.3952	89.4693	100.0	0.0	1.0	0.38461538461538464	0.38461538461538464	1	1
ENSMFAG00000030328	OG_07576	HQ_05987	MIP	MACFA	5	1to1	1to1	ENSSSCG00000000400	HQ_05987	MIP	PIGXX	5	1to1	1to1	92.0152	92.0152	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000045451	OG_07555	HQ_05967	GLS2	MACFA	5	1to1	1to1	ENSSSCG00000000401	HQ_05967	GLS2	PIGXX	5	1to1	1to1	95.1827	95.1827	100.0	0.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMFAG00000002049	OG_03233	HQ_01671	RBMS2	MACFA	5	1to1	1to1	ENSSSCG00000000402	HQ_01671	RBMS2	PIGXX	5	1to1	1to1	80.5252	90.4177	100.0	95.39	1.0	0.3	0.3	1	1
ENSMFAG00000029840	OG_03234	HQ_01672	BAZ2A	MACFA	5	1to1	1to1	ENSSSCG00000000403	HQ_01672	BAZ2A	PIGXX	5	1to1	1to1	88.4006	90.6234	75.0	100.0	1.0	0.5	0.5	1	1
ENSMFAG00000045371	OG_05146	HQ_03601	PTGES3	MACFA	5	1to1	1to1	ENSSSCG00000000406	HQ_03601	PTGES3	PIGXX	5	1to1	1to1	99.375	84.127	75.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSMFAG00000036629	OG_11237	HQ_09557	NAB2	MACFA	5	1to1	1to1	ENSSSCG00000000411	HQ_09557	NAB2	PIGXX	5	1to1	1to1	97.9048	97.9048	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000044427	OG_11234	HQ_09553	MYO1A	MACFA	5	1to1	1to1	ENSSSCG00000000413	HQ_09553	MYO1A	PIGXX	5	1to1	1to1	88.8782	85.9926	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000034208	OG_11801	HQ_10093	SDR9C7	MACFA	5	1to1	1to1	ENSSSCG00000000415	HQ_10093	SDR9C7	PIGXX	5	1to1	1to1	73.6041	92.6518	75.0	0.0	1.0	0.5714285714285714	0.5	1	1
ENSMFAG00000045675	OG_00181	HQ_00031		MACFA	5	multi_copy	multi_copy	ENSSSCG00000000419	HQ_00031		PIGXX	5	multi_copy	multi_copy	71.9243	64.5892	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
