ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_RATNO
ENSMUSG00000001482	OG_08322	HQ_06736	Def8	MOUSE	5	1to1	1to1	ENSRNOG00000000264	HQ_06736	Def8	RATNO	5	1to1	1to1	84.6791	90.6874	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000037747	OG_10961	HQ_09281	Phyhipl	MOUSE	5	1to1	1to1	ENSRNOG00000000274	HQ_09281	Phyhipl	RATNO	5	1to1	1to1	91.7333	88.6598	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000043259	OG_09107	HQ_07502	Fam13c	MOUSE	5	1to1	1to1	ENSRNOG00000000275	HQ_07502	Fam13c	RATNO	5	1to1	1to1	85.8569	89.5833	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000047146	OG_07991	HQ_06403	Tet1	MOUSE	5	1to1	1to1	ENSRNOG00000000277	HQ_06403	Tet1	RATNO	5	1to1	1to1	84.1099	84.0686	50.0	100.0	1.0	0.25	0.25	1	1
ENSMUSG00000019864	OG_06961	HQ_05385	Rtn4ip1	MOUSE	5	1to1	1to1	ENSRNOG00000000279	HQ_05385	Rtn4ip1	RATNO	5	1to1	1to1	96.2121	96.2121	100.0	100.0	1.0	0.5555555555555556	0.4	1	1
ENSMUSG00000003526	OG_01215	HQ_00311	Prodh	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000000281	HQ_00311	Prodh1	RATNO	5	multi_copy	multi_copy	96.4942	96.4942	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSMUSG00000022738	OG_15374	HQ_13419	Gsc2	MOUSE	4	1to1	1to1	ENSRNOG00000000282	HQ_13419	Gsc2	RATNO	4	1to1	1to1	91.1215	91.1215	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000003527	OG_15462	HQ_13557	Ess2	MOUSE	4	1to1	1to1	ENSRNOG00000000283	HQ_13557	Ess2	RATNO	4	1to1	1to1	96.6667	97.479	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000012017	OG_14967	HQ_13052	Scarf2	MOUSE	5	1to1	1to1	ENSRNOG00000000288	HQ_13052	Scarf2	RATNO	5	1to1	1to1	95.5582	94.9881	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000048756	OG_01384	HQ_04388	Foxo3	MOUSE	5	multi_copy	1to1	ENSRNOG00000000299	HQ_04388	Foxo3	RATNO	5	multi_copy	1to1	97.7679	97.7679	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000038332	OG_03368	HQ_01805	Sesn1	MOUSE	5	1to1	1to1	ENSRNOG00000000302	HQ_01805	Sesn1	RATNO	5	1to1	1to1	97.2777	97.2777	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000019813	OG_13178	HQ_11403	Cep57l1	MOUSE	5	1to1	1to1	ENSRNOG00000000303	HQ_11403	Cep57l1	RATNO	5	1to1	1to1	84.6154	77.0701	100.0	100.0	0.0	0.6	0.6	1	1
ENSMUSG00000019818	OG_07580	HQ_05991	Cd164	MOUSE	5	1to1	1to1	ENSRNOG00000000304	HQ_05991	Cd164	RATNO	5	1to1	1to1	81.7259	82.5641	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000019822	OG_07587	HQ_05998	Smpd2	MOUSE	5	1to1	1to1	ENSRNOG00000000306	HQ_05998	Smpd2	RATNO	5	1to1	1to1	84.2482	82.093	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000019823	OG_07588	HQ_05999	Mical1	MOUSE	5	1to1	1to1	ENSRNOG00000000307	HQ_05999	Mical1	RATNO	5	1to1	1to1	90.8397	90.9265	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000019826	OG_05320	HQ_03772	Zbtb24	MOUSE	5	1to1	1to1	ENSRNOG00000000308	HQ_03772	Zbtb24	RATNO	5	1to1	1to1	91.831	91.831	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000038417	OG_05321	HQ_03773	Fig4	MOUSE	5	1to1	1to1	ENSRNOG00000000312	HQ_03773	Fig4	RATNO	5	1to1	1to1	96.9129	96.9129	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000019802	OG_02506	HQ_00947	Sec63	MOUSE	5	1to1	1to1	ENSRNOG00000000314	HQ_00947	Sec63	RATNO	5	1to1	1to1	97.8947	97.8947	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000038248	OG_05314	HQ_03766	Sobp	MOUSE	5	1to1	1to1	ENSRNOG00000000316	HQ_03766	Sobp	RATNO	5	1to1	1to1	98.7269	98.7269	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000047139	OG_01063	HQ_SNG_008498	Cd24a	MOUSE	5	multi_copy	singleton	ENSRNOG00000000321	HQ_SNG_011515	Cd24	RATNO	5	multi_copy	singleton	53.0612	24.7619	100.0	100.0	0.0	0.5555555555555556	0.4	1	1
ENSMUSG00000038160	OG_02781	HQ_01218	Atg5	MOUSE	5	1to1	1to1	ENSRNOG00000000322	HQ_01218	Atg5	RATNO	5	1to1	1to1	97.8182	97.8182	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000038151	OG_02780	HQ_01217	Prdm1	MOUSE	5	1to1	1to1	ENSRNOG00000000323	HQ_01217	Prdm1	RATNO	5	1to1	1to1	95.9112	95.7993	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000038822	OG_03493	HQ_01931	Hace1	MOUSE	5	1to1	1to1	ENSRNOG00000000327	HQ_01931	Hace1	RATNO	5	1to1	1to1	98.3498	98.3498	75.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000028644	OG_10661	HQ_08986	Ermap	MOUSE	5	1to1	1to1	ENSRNOG00000000335	HQ_08986	Ermap	RATNO	5	1to1	1to1	87.1622	87.1622	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000021807	OG_01178	HQ_13507	Rtraf	MOUSE	5	multi_copy	1to1	ENSRNOG00000000340	HQ_SNG_011516	Rtraf	RATNO	5	multi_copy	singleton	96.7213	79.7297	100.0	100.0	0.0	0.42857142857142855	0.09090909090909091	1	1
ENSMUSG00000021806	OG_03564	HQ_01999	Nid2	MOUSE	5	1to1	1to1	ENSRNOG00000000341	HQ_01999	Nid2	RATNO	5	1to1	1to1	92.7299	93.1948	75.0	100.0	1.0	0.6	0.09090909090909091	1	1
ENSMUSG00000056073	OG_10774	HQ_09101	Grik2	MOUSE	5	1to1	1to1	ENSRNOG00000000368	HQ_09101	Grik2	RATNO	5	1to1	1to1	99.8899	99.8899	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000060843	OG_13184	HQ_11410	Ctnna3	MOUSE	5	1to1	1to1	ENSRNOG00000000373	HQ_11410	AABR07044900.1	RATNO	5	1to1	1to1	96.648	94.6389	25.0	100.0	1.0	0.3	0.3	1	1
ENSMUSG00000020067	OG_07993	HQ_06405	Mypn	MOUSE	5	1to1	1to1	ENSRNOG00000000383	HQ_06405	Mypn	RATNO	5	1to1	1to1	94.8289	95.4824	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000036816	OG_16575	HQ_15231	Atoh7	MOUSE	4	1to1	1to1	ENSRNOG00000000384	HQ_15231	Atoh7	RATNO	4	1to1	1to1	96.6443	96.6443	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000112129	OG_00801	HQ_00190	Pbld1	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000000386	HQ_00190	Pbld1	RATNO	5	multi_copy	multi_copy	89.6194	89.9306	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000020072	OG_00801	HQ_00190	Pbld2	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000000386	HQ_00190	Pbld1	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	2	2
ENSMUSG00000036875	OG_07992	HQ_06404	Dna2	MOUSE	5	1to1	1to1	ENSRNOG00000000387	HQ_06404	Dna2	RATNO	5	1to1	1to1	87.3823	76.3786	75.0	100.0	0.0	0.5	0.5	1	1
ENSMUSG00000020079	OG_09774	HQ_08153	Supv3l1	MOUSE	5	1to1	1to1	ENSRNOG00000000392	HQ_08153	Supv3l1	RATNO	5	1to1	1to1	96.1489	96.77	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSMUSG00000020077	OG_06297	HQ_13925	Srgn	MOUSE	5	1to1	1to1	ENSRNOG00000000394	HQ_SNG_011518	Srgn	RATNO	5	1to1	singleton	82.8947	70.3911	100.0	100.0	0.0	0.42857142857142855	0.25	1	1
ENSMUSG00000036955	OG_14375	HQ_12536	Kifbp	MOUSE	5	1to1	1to1	ENSRNOG00000000395	HQ_12536	Kifbp	RATNO	5	1to1	1to1	97.0827	97.0827	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000020076	OG_04835	HQ_03275	Ddx50	MOUSE	5	1to1	1to1	ENSRNOG00000000396	HQ_03275	Ddx50	RATNO	5	1to1	1to1	99.0463	99.0463	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000020074	OG_02812	HQ_01246	Ccar1	MOUSE	5	1to1	1to1	ENSRNOG00000000397	HQ_01246	Ccar1	RATNO	5	1to1	1to1	98.6038	97.6664	50.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000039531	OG_09564	HQ_07949	Zup1	MOUSE	5	1to1	1to1	ENSRNOG00000000398	HQ_07949	Zup1	RATNO	5	1to1	1to1	91.1612	91.1612	0.0	100.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSMUSG00000019905	OG_12231	HQ_10510	Gprc6a	MOUSE	5	1to1	1to1	ENSRNOG00000000401	HQ_10510	Gprc6a	RATNO	5	1to1	1to1	93.2112	93.2112	50.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000049641	OG_11758	HQ_14949	Vgll2	MOUSE	5	1to1	1to1	ENSRNOG00000000405	HQ_14949	Vgll2	RATNO	5	1to1	1to1	95.6522	95.356	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000019893	OG_02656	HQ_01099	Ros1	MOUSE	5	1to1	1to1	ENSRNOG00000000406	HQ_01099	Ros1	RATNO	5	1to1	1to1	91.7521	91.7914	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000019891	OG_10781	HQ_09107	Dcbld1	MOUSE	5	1to1	1to1	ENSRNOG00000000407	HQ_09107	Dcbld1	RATNO	5	1to1	1to1	85.8847	93.7093	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000019861	OG_02655	HQ_01098	Gopc	MOUSE	5	1to1	1to1	ENSRNOG00000000408	HQ_01098	Gopc	RATNO	5	1to1	1to1	96.1123	96.1123	100.0	100.0	1.0	1.0	0.7142857142857143	1	1
ENSMUSG00000038624	OG_18261	HQ_17360	Nepn	MOUSE	3	1to1	1to1	ENSRNOG00000000410	HQ_17360	Nepn	RATNO	3	1to1	1to1	92.1875	92.1875	100.0	100.0	1.0	0.8571428571428571	0.625	1	1
ENSMUSG00000023068	OG_09566	HQ_07952	Nus1	MOUSE	5	1to1	1to1	ENSRNOG00000000411	HQ_07952	Nus1	RATNO	5	1to1	1to1	91.9192	93.1741	100.0	100.0	1.0	0.75	0.5555555555555556	1	1
ENSMUSG00000038602	OG_13952	HQ_12126	Slc35f1	MOUSE	5	1to1	1to1	ENSRNOG00000000412	HQ_12126	Slc35f1	RATNO	5	1to1	1to1	98.7745	98.7745	100.0	100.0	1.0	0.6666666666666666	0.5	1	1
ENSMUSG00000038594	OG_05251	HQ_03708	Cep85l	MOUSE	5	1to1	1to1	ENSRNOG00000000414	HQ_03708	Cep85l	RATNO	5	1to1	1to1	90.6948	89.4737	100.0	100.0	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSMUSG00000019857	OG_05253	HQ_03710	Asf1a	MOUSE	5	1to1	1to1	ENSRNOG00000000415	HQ_03710	Asf1a	RATNO	5	1to1	1to1	87.2549	55.4517	100.0	100.0	0.0	0.5	0.5	1	1
ENSMUSG00000066306	OG_07864	HQ_06279	Numa1	MOUSE	5	1to1	1to1	ENSRNOG00000000417	HQ_06279	Numa1	RATNO	5	1to1	1to1	91.9771	91.453	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000024369	OG_14466	HQ_12609	Nelfe	MOUSE	5	1to1	1to1	ENSRNOG00000000420	HQ_12609	Nelfe	RATNO	5	1to1	1to1	97.5477	92.5065	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000040356	OG_14465	HQ_12608	Skiv2l	MOUSE	5	1to1	1to1	ENSRNOG00000000421	HQ_12608	Skiv2l	RATNO	5	1to1	1to1	97.8296	97.8296	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000040482	OG_14464	HQ_12607	Dxo	MOUSE	5	1to1	1to1	ENSRNOG00000000422	HQ_12607	Dxo	RATNO	5	1to1	1to1	96.7254	96.7254	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000024365	OG_02057	HQ_12947	Cyp21a1	MOUSE	5	multi_copy	1to1	ENSRNOG00000000428	HQ_12947	Cyp21a1	RATNO	5	multi_copy	1to1	87.4743	86.4097	100.0	88.06	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000015461	OG_14680	HQ_12804	Atf6b	MOUSE	5	1to1	1to1	ENSRNOG00000000431	HQ_12804	Atf6b	RATNO	5	1to1	1to1	95.3456	90.2537	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000033739	OG_14460	HQ_12603	Fkbpl	MOUSE	5	1to1	1to1	ENSRNOG00000000432	HQ_12603	Fkbpl	RATNO	5	1to1	1to1	89.9135	89.9135	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000015476	OG_14459	HQ_12602	Prrt1	MOUSE	5	1to1	1to1	ENSRNOG00000000433	HQ_12602	Prrt1	RATNO	5	1to1	1to1	64.3791	62.1451	100.0	100.0	0.0	0.8	0.8	1	1
ENSMUSG00000015474	OG_14806	HQ_12909	Ppt2	MOUSE	5	1to1	1to1	ENSRNOG00000000435	HQ_12909	Ppt2	RATNO	5	1to1	1to1	97.6821	91.9003	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000015467	OG_14927	HQ_13015	Egfl8	MOUSE	5	1to1	1to1	ENSRNOG00000000436	HQ_13015	Egfl8	RATNO	5	1to1	1to1	87.7133	88.3162	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000034254	OG_14457	HQ_12600	Agpat1	MOUSE	5	1to1	1to1	ENSRNOG00000000437	HQ_12600	Agpat1	RATNO	5	1to1	1to1	97.5439	86.3354	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000015478	OG_14456	HQ_12599	Rnf5	MOUSE	5	1to1	1to1	ENSRNOG00000000438	HQ_12599	Rnf5	RATNO	5	1to1	1to1	85.0	54.2553	100.0	100.0	0.0	0.6	0.6	1	1
ENSMUSG00000015452	OG_14455	HQ_12598	Ager	MOUSE	5	1to1	1to1	ENSRNOG00000000439	HQ_12598	Ager	RATNO	5	1to1	1to1	84.5771	88.5417	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000034673	OG_14454	HQ_12597	Pbx2	MOUSE	5	1to1	1to1	ENSRNOG00000000440	HQ_12597	Pbx2	RATNO	5	1to1	1to1	99.3023	99.3023	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000034786	OG_14677	HQ_12801	Gpsm3	MOUSE	5	1to1	1to1	ENSRNOG00000000441	HQ_12801	Gpsm3	RATNO	5	1to1	1to1	71.0692	67.6647	100.0	100.0	0.0	0.42857142857142855	0.375	1	1
ENSMUSG00000058435	OG_00445	HQ_SNG_008819	Btnl4	MOUSE	3	multi_copy	singleton	ENSRNOG00000000446	HQ_SNG_011519	Btnl7	RATNO	3	multi_copy	singleton	66.8942	71.6636	100.0	72.2	0.0	0.3333333333333333	0.0	4	1
ENSMUSG00000092618	OG_00445	HQ_SNG_010281	Btnl6	MOUSE	3	multi_copy	singleton	ENSRNOG00000000446	HQ_SNG_011519	Btnl7	RATNO	3	multi_copy	singleton	70.6865	69.6526	100.0	0.4	0.0	0.25	0.0	5	2
ENSMUSG00000036594	OG_18256	HQ_17354	H2-Aa	MOUSE	3	1to1	1to1	ENSRNOG00000000451	HQ_17354	RT1-Ba	RATNO	3	1to1	1to1	82.4219	82.7451	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000041538	OG_14921	HQ_13010	H2-Ob	MOUSE	5	1to1	1to1	ENSRNOG00000000454	HQ_13010	RT1-DOb	RATNO	5	1to1	1to1	80.8581	90.0735	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000024339	OG_14448	HQ_12595	Tap2	MOUSE	5	1to1	1to1	ENSRNOG00000000455	HQ_12595	Tap2	RATNO	5	1to1	1to1	91.8803	91.7496	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000024338	OG_16956	HQ_15722	Psmb8	MOUSE	4	1to1	1to1	ENSRNOG00000000456	HQ_15722	Psmb8	RATNO	4	1to1	1to1	89.1304	93.1818	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000037321	OG_11495	HQ_09799	Tap1	MOUSE	5	1to1	1to1	ENSRNOG00000000457	HQ_09799	Tap1	RATNO	5	1to1	1to1	88.9503	88.8276	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000096727	OG_14913	HQ_13001	Psmb9	MOUSE	5	1to1	1to1	ENSRNOG00000000459	HQ_13001	Psmb9	RATNO	5	1to1	1to1	79.9087	74.7863	100.0	100.0	0.0	0.8	0.8	1	1
ENSMUSG00000024335	OG_14445	HQ_12592	Brd2	MOUSE	5	1to1	1to1	ENSRNOG00000000461	HQ_12592	Brd2	RATNO	5	1to1	1to1	98.9975	98.9975	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000024330	OG_14443	HQ_12590	Col11a2	MOUSE	5	1to1	1to1	ENSRNOG00000000463	HQ_12590	Col11a2	RATNO	5	1to1	1to1	97.9839	97.9839	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSMUSG00000039656	OG_14441	HQ_12589	Rxrb	MOUSE	5	1to1	1to1	ENSRNOG00000000464	HQ_12589	Rxrb	RATNO	5	1to1	1to1	98.6641	75.0363	100.0	100.0	0.0	0.6	0.6	1	1
ENSMUSG00000024327	OG_05329	HQ_03782	Slc39a7	MOUSE	5	1to1	1to1	ENSRNOG00000000465	HQ_03782	Slc39a7	RATNO	5	1to1	1to1	90.7563	78.8321	100.0	100.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000073422	OG_14440	HQ_12588	H2-Ke6	MOUSE	5	1to1	1to1	ENSRNOG00000000466	HQ_12588	Hsd17b8	RATNO	5	1to1	1to1	90.8759	91.2088	100.0	100.0	1.0	0.5714285714285714	0.5	1	1
ENSMUSG00000024325	OG_14439	HQ_12587	Ring1	MOUSE	5	1to1	1to1	ENSRNOG00000000467	HQ_12587	Ring1	RATNO	5	1to1	1to1	93.3498	92.665	75.0	100.0	1.0	0.2857142857142857	0.25	1	1
ENSMUSG00000024319	OG_17066	HQ_15858	Vps52	MOUSE	4	1to1	1to1	ENSRNOG00000000470	HQ_15858	Vps52	RATNO	4	1to1	1to1	98.4786	98.4786	100.0	100.0	1.0	0.125	0.1111111111111111	1	1
ENSMUSG00000067370	OG_14879	HQ_12975	B3galt4	MOUSE	5	1to1	1to1	ENSRNOG00000000471	HQ_12975	Rps18	RATNO	5	1to1	1to1	92.9919	90.5512	75.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000024309	OG_14438	HQ_12586	Pfdn6	MOUSE	5	1to1	1to1	ENSRNOG00000000473	HQ_12586	Pfdn6	RATNO	5	1to1	1to1	99.2126	99.2126	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000041354	OG_14893	HQ_12988	Rgl2	MOUSE	5	1to1	1to1	ENSRNOG00000000474	HQ_12988	Rgl2	RATNO	5	1to1	1to1	96.9152	96.9152	75.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000051390	OG_14881	HQ_12977	Zbtb22	MOUSE	5	1to1	1to1	ENSRNOG00000000476	HQ_12977	Zbtb22	RATNO	5	1to1	1to1	94.9843	95.283	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000002307	OG_14435	HQ_12583	Daxx	MOUSE	5	1to1	1to1	ENSRNOG00000000477	HQ_12583	Daxx	RATNO	5	1to1	1to1	82.5676	82.7913	50.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000012422	OG_00669	HQ_10625	Tmem167	MOUSE	5	multi_copy	1to1	ENSRNOG00000000478	HQ_SNG_011520	ENSRNOG00000000478	RATNO	5	multi_copy	singleton	84.7222	84.7222	0.0	0.0	0.0	0.125	0.0	2	1
ENSMUSG00000024301	OG_02061	HQ_00560	Kifc5b	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000000479	HQ_00560	Kifc1	RATNO	5	multi_copy	multi_copy	89.1369	85.5714	50.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000079553	OG_02061	HQ_00560	Kifc1	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000000479	HQ_00560	Kifc1	RATNO	5	multi_copy	multi_copy	89.911	86.5714	25.0	100.0	1.0	0.2857142857142857	0.25	1	2
ENSMUSG00000024193	OG_05332	HQ_03785	Phf1	MOUSE	5	1to1	1to1	ENSRNOG00000000480	HQ_03785	Phf1	RATNO	5	1to1	1to1	97.1619	97.0	50.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000024194	OG_05333	HQ_03786	Cuta	MOUSE	5	1to1	1to1	ENSRNOG00000000481	HQ_03786	Cuta	RATNO	5	1to1	1to1	97.1751	97.1751	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000067629	OG_14088	HQ_12251	Syngap1	MOUSE	5	1to1	1to1	ENSRNOG00000000483	HQ_12251	Syngap1	RATNO	5	1to1	1to1	99.6269	99.4043	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000057789	OG_02532	HQ_13377	Bak1	MOUSE	5	1to1	1to1	ENSRNOG00000000485	HQ_13377	Bak1	RATNO	5	1to1	1to1	93.7799	94.2308	100.0	100.0	1.0	0.375	0.375	1	1
ENSMUSG00000048731	OG_18309	HQ_19023	Ggnbp1	MOUSE	3	1to1	1to1	ENSRNOG00000000486	HQ_19023	Ggnbp1	RATNO	3	1to1	1to1	82.1622	81.5013	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000063239	OG_06460	HQ_04899	Grm4	MOUSE	5	1to1	1to1	ENSRNOG00000000487	HQ_04899	Grm4	RATNO	5	1to1	1to1	98.136	96.548	100.0	100.0	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSMUSG00000046711	OG_01513	HQ_SNG_008477	Hmga1	MOUSE	5	multi_copy	singleton	ENSRNOG00000000488	HQ_SNG_011521	Hmga1	RATNO	5	multi_copy	singleton	51.6949	34.4633	100.0	100.0	0.0	0.5	0.0	1	1
ENSMUSG00000078249	OG_01513	HQ_SNG_009710	Hmga1b	MOUSE	5	multi_copy	singleton	ENSRNOG00000000488	HQ_SNG_011521	Hmga1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	1	2
ENSMUSG00000052146	OG_00246	HQ_13960	Rps10	MOUSE	5	multi_copy	1to1	ENSRNOG00000000490	HQ_13960	Rps10	RATNO	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.4	0.4	1	1
ENSMUSG00000024215	OG_06479	HQ_04919	Spdef	MOUSE	5	1to1	1to1	ENSRNOG00000000491	HQ_04919	Spdef	RATNO	5	1to1	1to1	96.9231	96.9231	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000024217	OG_00840	HQ_13957	Snrpc	MOUSE	5	multi_copy	1to1	ENSRNOG00000000493	HQ_13957	Snrpc	RATNO	5	multi_copy	1to1	92.3077	92.8177	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000039512	OG_02885	HQ_01320	Uhrf1bp1	MOUSE	5	1to1	1to1	ENSRNOG00000000495	HQ_01320	Uhrf1bp1	RATNO	5	1to1	1to1	90.6928	89.8129	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000024219	OG_02880	HQ_01315	Anks1	MOUSE	5	1to1	1to1	ENSRNOG00000000498	HQ_01315	Anks1a	RATNO	5	1to1	1to1	95.2061	95.2862	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000062859	OG_06480	HQ_04920	Tcp11	MOUSE	5	1to1	1to1	ENSRNOG00000000499	HQ_04920	Tcp11	RATNO	5	1to1	1to1	89.2416	89.3993	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000038677	OG_08901	HQ_07304	Scube3	MOUSE	5	1to1	1to1	ENSRNOG00000000500	HQ_07304	Scube3	RATNO	5	1to1	1to1	97.5223	97.4257	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000024220	OG_02882	HQ_01317	Zfp523	MOUSE	5	1to1	1to1	ENSRNOG00000000501	HQ_01317	Zfp523	RATNO	5	1to1	1to1	85.2113	88.6447	100.0	100.0	1.0	0.4	0.4	1	1
ENSMUSG00000002257	OG_15344	HQ_13369	Def6	MOUSE	4	1to1	1to1	ENSRNOG00000000502	HQ_13369	Def6	RATNO	4	1to1	1to1	97.1429	97.1429	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000002250	OG_05269	HQ_03724	Ppard	MOUSE	5	1to1	1to1	ENSRNOG00000000503	HQ_03724	Ppard	RATNO	5	1to1	1to1	98.1818	98.1818	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000007570	OG_05271	HQ_03726	Fance	MOUSE	5	1to1	1to1	ENSRNOG00000000504	HQ_03726	Fance	RATNO	5	1to1	1to1	79.2776	78.6792	100.0	100.0	0.0	0.16666666666666666	0.16666666666666666	1	1
ENSMUSG00000002249	OG_02292	HQ_00736	Tead3	MOUSE	5	1to1	1to1	ENSRNOG00000000506	HQ_00736	Tead3	RATNO	5	1to1	1to1	98.2796	98.7041	100.0	100.0	1.0	0.4	0.4	1	1
