ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_RATNO
ENSG00000118689	OG_01384	HQ_04388	FOXO3	HUMAN	5	multi_copy	1to1	ENSRNOG00000000299	HQ_04388	Foxo3	RATNO	5	multi_copy	1to1	94.3536	94.494	100.0	45.31	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000240445	OG_01384	HQ_SNG_000900	FOXO3B	HUMAN	5	multi_copy	singleton	ENSRNOG00000000299	HQ_04388	Foxo3	RATNO	5	multi_copy	1to1	62.069	26.7857	0.0	0.0	0.0	0.1	0.0	1	2
ENSG00000080546	OG_03368	HQ_01805	SESN1	HUMAN	5	1to1	1to1	ENSRNOG00000000302	HQ_01805	Sesn1	RATNO	5	1to1	1to1	93.8294	93.8294	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000183137	OG_13178	HQ_11403	CEP57L1	HUMAN	5	1to1	1to1	ENSRNOG00000000303	HQ_11403	Cep57l1	RATNO	5	1to1	1to1	65.8696	64.3312	100.0	69.16	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000135535	OG_07580	HQ_05991	CD164	HUMAN	5	1to1	1to1	ENSRNOG00000000304	HQ_05991	Cd164	RATNO	5	1to1	1to1	61.4213	62.0513	100.0	5.14	1.0	0.5	0.5	1	1
ENSG00000135587	OG_07587	HQ_05998	SMPD2	HUMAN	5	1to1	1to1	ENSRNOG00000000306	HQ_05998	Smpd2	RATNO	5	1to1	1to1	76.1229	74.8837	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000135596	OG_07588	HQ_05999	MICAL1	HUMAN	5	1to1	1to1	ENSRNOG00000000307	HQ_05999	Mical1	RATNO	5	1to1	1to1	77.6007	79.0831	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000112365	OG_05320	HQ_03772	ZBTB24	HUMAN	5	1to1	1to1	ENSRNOG00000000308	HQ_03772	Zbtb24	RATNO	5	1to1	1to1	82.4964	80.9859	100.0	0.0	1.0	0.25	0.25	1	1
ENSG00000112367	OG_05321	HQ_03773	FIG4	HUMAN	5	1to1	1to1	ENSRNOG00000000312	HQ_03773	Fig4	RATNO	5	1to1	1to1	93.9361	93.9361	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000025796	OG_02506	HQ_00947	SEC63	HUMAN	5	1to1	1to1	ENSRNOG00000000314	HQ_00947	Sec63	RATNO	5	1to1	1to1	96.0526	96.0526	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000112320	OG_05314	HQ_03766	SOBP	HUMAN	5	1to1	1to1	ENSRNOG00000000316	HQ_03766	Sobp	RATNO	5	1to1	1to1	94.3872	95.3704	100.0	54.42	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000132286	OG_07162	HQ_14127	TIMM10B	HUMAN	4	multi_copy	1to1	ENSRNOG00000000320	HQ_SNG_011514	AABR07045462.1	RATNO	4	multi_copy	singleton	82.5243	88.5417	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000272398	OG_01063	HQ_18515	CD24	HUMAN	5	multi_copy	1to1	ENSRNOG00000000321	HQ_SNG_011515	Cd24	RATNO	5	multi_copy	singleton	63.75	24.2857	100.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSG00000057663	OG_02781	HQ_01218	ATG5	HUMAN	5	1to1	1to1	ENSRNOG00000000322	HQ_01218	Atg5	RATNO	5	1to1	1to1	95.2727	95.2727	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000057657	OG_02780	HQ_01217	PRDM1	HUMAN	5	1to1	1to1	ENSRNOG00000000323	HQ_01217	Prdm1	RATNO	5	1to1	1to1	87.1515	83.8973	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000085382	OG_03493	HQ_01931	HACE1	HUMAN	5	1to1	1to1	ENSRNOG00000000327	HQ_01931	Hace1	RATNO	5	1to1	1to1	96.9197	96.9197	50.0	44.07	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000164010	OG_10661	HQ_08986	ERMAP	HUMAN	5	1to1	1to1	ENSRNOG00000000335	HQ_08986	Ermap	RATNO	5	1to1	1to1	71.7895	57.6014	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000087302	OG_01178	HQ_13507	RTRAF	HUMAN	5	multi_copy	1to1	ENSRNOG00000000340	HQ_SNG_011516	Rtraf	RATNO	5	multi_copy	singleton	96.7213	79.7297	25.0	0.0	0.0	0.2222222222222222	0.09090909090909091	1	1
ENSG00000087303	OG_03564	HQ_01999	NID2	HUMAN	5	1to1	1to1	ENSRNOG00000000341	HQ_01999	Nid2	RATNO	5	1to1	1to1	79.2727	78.0802	0.0	34.12	0.0	0.2857142857142857	0.1	1	1
ENSG00000164418	OG_10774	HQ_09101	GRIK2	HUMAN	5	1to1	1to1	ENSRNOG00000000368	HQ_09101	Grik2	RATNO	5	1to1	1to1	99.1189	99.1189	50.0	35.65	0.0	0.2	0.2	1	1
ENSG00000183230	OG_13184	HQ_11410	CTNNA3	HUMAN	5	1to1	1to1	ENSRNOG00000000373	HQ_11410	AABR07044900.1	RATNO	5	1to1	1to1	91.7318	89.8249	50.0	30.2	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000215717	OG_14769	HQ_17106	TMEM167B	HUMAN	4	multi_copy	1to1	ENSRNOG00000000376	HQ_SNG_011517	Tmem167b	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	1
ENSG00000138347	OG_07993	HQ_06405	MYPN	HUMAN	5	1to1	1to1	ENSRNOG00000000383	HQ_06405	Mypn	RATNO	5	1to1	1to1	87.3485	88.2848	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000179774	OG_16575	HQ_15231	ATOH7	HUMAN	4	1to1	1to1	ENSRNOG00000000384	HQ_15231	Atoh7	RATNO	4	1to1	1to1	80.2632	81.8792	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000108187	OG_00801	HQ_00190	PBLD	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000000386	HQ_00190	Pbld1	RATNO	5	multi_copy	multi_copy	84.0278	84.0278	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	2	1
ENSG00000138346	OG_07992	HQ_06404	DNA2	HUMAN	5	1to1	1to1	ENSRNOG00000000387	HQ_06404	Dna2	RATNO	5	1to1	1to1	78.0189	68.0658	75.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000156502	OG_09774	HQ_08153	SUPV3L1	HUMAN	5	1to1	1to1	ENSRNOG00000000392	HQ_08153	Supv3l1	RATNO	5	1to1	1to1	86.8957	88.2429	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000122862	OG_06297	HQ_13925	SRGN	HUMAN	5	1to1	1to1	ENSRNOG00000000394	HQ_SNG_011518	Srgn	RATNO	5	1to1	singleton	50.6329	44.6927	100.0	0.0	0.0	0.42857142857142855	0.25	1	1
ENSG00000198954	OG_14375	HQ_12536	KIFBP	HUMAN	5	1to1	1to1	ENSRNOG00000000395	HQ_12536	Kifbp	RATNO	5	1to1	1to1	89.694	90.2755	100.0	0.0	1.0	0.6	0.3333333333333333	1	1
ENSG00000107625	OG_04835	HQ_03275	DDX50	HUMAN	5	1to1	1to1	ENSRNOG00000000396	HQ_03275	Ddx50	RATNO	5	1to1	1to1	95.1153	95.5041	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000060339	OG_02812	HQ_01246	CCAR1	HUMAN	5	1to1	1to1	ENSRNOG00000000397	HQ_01246	Ccar1	RATNO	5	1to1	1to1	94.8696	94.2956	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000153975	OG_09564	HQ_07949	ZUP1	HUMAN	5	1to1	1to1	ENSRNOG00000000398	HQ_07949	Zup1	RATNO	5	1to1	1to1	80.9689	81.1092	50.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000173612	OG_12231	HQ_10510	GPRC6A	HUMAN	5	1to1	1to1	ENSRNOG00000000401	HQ_10510	Gprc6a	RATNO	5	1to1	1to1	80.1296	79.9569	100.0	0.0	1.0	0.625	0.625	1	1
ENSG00000170162	OG_11758	HQ_14949	VGLL2	HUMAN	5	1to1	1to1	ENSRNOG00000000405	HQ_14949	Vgll2	RATNO	5	1to1	1to1	85.489	83.9009	100.0	0.0	1.0	0.625	0.625	1	1
ENSG00000047936	OG_02656	HQ_01099	ROS1	HUMAN	5	1to1	1to1	ENSRNOG00000000406	HQ_01099	Ros1	RATNO	5	1to1	1to1	80.1367	80.2052	100.0	6.24	1.0	0.5	0.5	1	1
ENSG00000164465	OG_10781	HQ_09107	DCBLD1	HUMAN	5	1to1	1to1	ENSRNOG00000000407	HQ_09107	Dcbld1	RATNO	5	1to1	1to1	50.6294	78.5249	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000047932	OG_02655	HQ_01098	GOPC	HUMAN	5	1to1	1to1	ENSRNOG00000000408	HQ_01098	Gopc	RATNO	5	1to1	1to1	91.1255	90.9287	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000153989	OG_09566	HQ_07952	NUS1	HUMAN	5	1to1	1to1	ENSRNOG00000000411	HQ_07952	Nus1	RATNO	5	1to1	1to1	88.7372	88.7372	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000196376	OG_13952	HQ_12126	SLC35F1	HUMAN	5	1to1	1to1	ENSRNOG00000000412	HQ_12126	Slc35f1	RATNO	5	1to1	1to1	96.3235	96.3235	100.0	92.2	1.0	0.5	0.5	1	1
ENSG00000111860	OG_05251	HQ_03708	CEP85L	HUMAN	5	1to1	1to1	ENSRNOG00000000414	HQ_03708	Cep85l	RATNO	5	1to1	1to1	81.9876	80.7834	100.0	13.83	1.0	0.3	0.3	1	1
ENSG00000111875	OG_05253	HQ_03710	ASF1A	HUMAN	5	1to1	1to1	ENSRNOG00000000415	HQ_03710	Asf1a	RATNO	5	1to1	1to1	86.7647	55.1402	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000137497	OG_07864	HQ_06279	NUMA1	HUMAN	5	1to1	1to1	ENSRNOG00000000417	HQ_06279	Numa1	RATNO	5	1to1	1to1	81.6548	82.0038	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000204356	OG_14466	HQ_12609	NELFE	HUMAN	5	1to1	1to1	ENSRNOG00000000420	HQ_12609	Nelfe	RATNO	5	1to1	1to1	90.7895	89.1473	100.0	0.0	1.0	0.4	0.4	1	1
ENSG00000204351	OG_14465	HQ_12608	SKIC2	HUMAN	5	1to1	1to1	ENSRNOG00000000421	HQ_12608	Skiv2l	RATNO	5	1to1	1to1	92.9374	93.0868	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000204348	OG_14464	HQ_12607	DXO	HUMAN	5	1to1	1to1	ENSRNOG00000000422	HQ_12607	Dxo	RATNO	5	1to1	1to1	90.404	90.1763	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000231852	OG_02057	HQ_12947	CYP21A2	HUMAN	5	multi_copy	1to1	ENSRNOG00000000428	HQ_12947	Cyp21a1	RATNO	5	multi_copy	1to1	69.0909	69.3712	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000213676	OG_14680	HQ_12804	ATF6B	HUMAN	5	1to1	1to1	ENSRNOG00000000431	HQ_12804	Atf6b	RATNO	5	1to1	1to1	86.4865	81.1749	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000204315	OG_14460	HQ_12603	FKBPL	HUMAN	5	1to1	1to1	ENSRNOG00000000432	HQ_12603	Fkbpl	RATNO	5	1to1	1to1	75.6447	76.0807	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000204314	OG_14459	HQ_12602	PRRT1	HUMAN	5	1to1	1to1	ENSRNOG00000000433	HQ_12602	Prrt1	RATNO	5	1to1	1to1	63.0719	60.8833	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000221988	OG_14806	HQ_12909	PPT2	HUMAN	5	1to1	1to1	ENSRNOG00000000435	HQ_12909	Ppt2	RATNO	5	1to1	1to1	94.0397	88.4735	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000241404	OG_14927	HQ_13015	EGFL8	HUMAN	5	1to1	1to1	ENSRNOG00000000436	HQ_13015	Egfl8	RATNO	5	1to1	1to1	79.1809	79.7251	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000204310	OG_14457	HQ_12600	AGPAT1	HUMAN	5	1to1	1to1	ENSRNOG00000000437	HQ_12600	Agpat1	RATNO	5	1to1	1to1	92.5795	81.3665	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000204308	OG_14456	HQ_12599	RNF5	HUMAN	5	1to1	1to1	ENSRNOG00000000438	HQ_12599	Rnf5	RATNO	5	1to1	1to1	82.7778	52.8369	100.0	0.0	1.0	0.75	0.75	1	1
ENSG00000204305	OG_14455	HQ_12598	AGER	HUMAN	5	1to1	1to1	ENSRNOG00000000439	HQ_12598	Ager	RATNO	5	1to1	1to1	72.0297	75.7812	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000204304	OG_14454	HQ_12597	PBX2	HUMAN	5	1to1	1to1	ENSRNOG00000000440	HQ_12597	Pbx2	RATNO	5	1to1	1to1	98.1395	98.1395	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000213654	OG_14677	HQ_12801	GPSM3	HUMAN	5	1to1	1to1	ENSRNOG00000000441	HQ_12801	Gpsm3	RATNO	5	1to1	1to1	68.125	65.2695	100.0	0.0	1.0	0.42857142857142855	0.375	1	1
ENSG00000204301	OG_16958	HQ_17014	NOTCH4	HUMAN	4	1to1	1to1	ENSRNOG00000000442	HQ_17014	Notch4	RATNO	4	1to1	1to1	79.0814	80.7751	100.0	0.0	1.0	0.2857142857142857	0.25	1	1
ENSG00000241106	OG_14921	HQ_13010	HLA-DOB	HUMAN	5	1to1	1to1	ENSRNOG00000000454	HQ_13010	RT1-DOb	RATNO	5	1to1	1to1	73.9927	74.2647	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000204267	OG_14448	HQ_12595	TAP2	HUMAN	5	1to1	1to1	ENSRNOG00000000455	HQ_12595	Tap2	RATNO	5	1to1	1to1	75.8018	73.9687	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000204264	OG_16956	HQ_15722	PSMB8	HUMAN	4	1to1	1to1	ENSRNOG00000000456	HQ_15722	Psmb8	RATNO	4	1to1	1to1	86.2319	90.1515	75.0	0.0	1.0	0.5	0.5	1	1
ENSG00000168394	OG_11495	HQ_09799	TAP1	HUMAN	5	1to1	1to1	ENSRNOG00000000457	HQ_09799	Tap1	RATNO	5	1to1	1to1	69.2513	71.4483	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000240065	OG_14913	HQ_13001	PSMB9	HUMAN	5	1to1	1to1	ENSRNOG00000000459	HQ_13001	Psmb9	RATNO	5	1to1	1to1	76.7123	71.7949	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000204256	OG_14445	HQ_12592	BRD2	HUMAN	5	1to1	1to1	ENSRNOG00000000461	HQ_12592	Brd2	RATNO	5	1to1	1to1	96.3795	96.7419	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000204248	OG_14443	HQ_12590	COL11A2	HUMAN	5	1to1	1to1	ENSRNOG00000000463	HQ_12590	Col11a2	RATNO	5	1to1	1to1	94.9885	94.9885	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000204231	OG_14441	HQ_12589	RXRB	HUMAN	5	1to1	1to1	ENSRNOG00000000464	HQ_12589	Rxrb	RATNO	5	1to1	1to1	94.7467	73.2946	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000112473	OG_05329	HQ_03782	SLC39A7	HUMAN	5	1to1	1to1	ENSRNOG00000000465	HQ_03782	Slc39a7	RATNO	5	1to1	1to1	86.3539	73.9051	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000204228	OG_14440	HQ_12588	HSD17B8	HUMAN	5	1to1	1to1	ENSRNOG00000000466	HQ_12588	Hsd17b8	RATNO	5	1to1	1to1	81.2261	77.6557	100.0	0.0	1.0	0.5	0.4444444444444444	1	1
ENSG00000204227	OG_14439	HQ_12587	RING1	HUMAN	5	1to1	1to1	ENSRNOG00000000467	HQ_12587	Ring1	RATNO	5	1to1	1to1	91.6256	90.9535	100.0	0.0	1.0	0.5	0.4444444444444444	1	1
ENSG00000223501	OG_17066	HQ_15858	VPS52	HUMAN	4	1to1	1to1	ENSRNOG00000000470	HQ_15858	Vps52	RATNO	4	1to1	1to1	98.2019	98.2019	100.0	0.0	1.0	0.4444444444444444	0.4	1	1
ENSG00000235863	OG_14879	HQ_12975	B3GALT4	HUMAN	5	1to1	1to1	ENSRNOG00000000471	HQ_12975	Rps18	RATNO	5	1to1	1to1	79.6296	79.0026	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000204220	OG_14438	HQ_12586	PFDN6	HUMAN	5	1to1	1to1	ENSRNOG00000000473	HQ_12586	Pfdn6	RATNO	5	1to1	1to1	97.6744	99.2126	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000237441	OG_14893	HQ_12988	RGL2	HUMAN	5	1to1	1to1	ENSRNOG00000000474	HQ_12988	Rgl2	RATNO	5	1to1	1to1	89.8327	89.7172	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000236104	OG_14881	HQ_12977	ZBTB22	HUMAN	5	1to1	1to1	ENSRNOG00000000476	HQ_12977	Zbtb22	RATNO	5	1to1	1to1	85.9621	85.6918	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000204209	OG_14435	HQ_12583	DAXX	HUMAN	5	1to1	1to1	ENSRNOG00000000477	HQ_12583	Daxx	RATNO	5	1to1	1to1	71.8919	72.0867	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000174695	OG_00669	HQ_10625	TMEM167A	HUMAN	5	multi_copy	1to1	ENSRNOG00000000478	HQ_SNG_011520	ENSRNOG00000000478	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000237649	OG_02061	HQ_00560	KIFC1	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000000479	HQ_00560	Kifc1	RATNO	5	multi_copy	multi_copy	78.3061	75.2857	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000112511	OG_05332	HQ_03785	PHF1	HUMAN	5	1to1	1to1	ENSRNOG00000000480	HQ_03785	Phf1	RATNO	5	1to1	1to1	92.9453	87.8333	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000112514	OG_05333	HQ_03786	CUTA	HUMAN	5	1to1	1to1	ENSRNOG00000000481	HQ_03786	Cuta	RATNO	5	1to1	1to1	88.2682	89.2655	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000197283	OG_14088	HQ_12251	SYNGAP1	HUMAN	5	1to1	1to1	ENSRNOG00000000483	HQ_12251	Syngap1	RATNO	5	1to1	1to1	99.1065	99.1065	100.0	0.0	1.0	0.75	0.75	1	1
ENSG00000030110	OG_02532	HQ_13377	BAK1	HUMAN	5	1to1	1to1	ENSRNOG00000000485	HQ_13377	Bak1	RATNO	5	1to1	1to1	75.3555	76.4423	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000124493	OG_06460	HQ_04899	GRM4	HUMAN	5	1to1	1to1	ENSRNOG00000000487	HQ_04899	Grm4	RATNO	5	1to1	1to1	96.0526	94.4984	100.0	13.56	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSG00000137309	OG_01513	HQ_17768	HMGA1	HUMAN	5	multi_copy	1to1	ENSRNOG00000000488	HQ_SNG_011521	Hmga1	RATNO	5	multi_copy	singleton	61.6822	37.2881	100.0	0.0	0.0	0.5	0.0	1	1
ENSG00000124614	OG_00246	HQ_13960	RPS10	HUMAN	5	multi_copy	1to1	ENSRNOG00000000490	HQ_13960	Rps10	RATNO	5	multi_copy	1to1	98.7879	98.7879	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000124664	OG_06479	HQ_04919	SPDEF	HUMAN	5	1to1	1to1	ENSRNOG00000000491	HQ_04919	Spdef	RATNO	5	1to1	1to1	86.5672	89.2308	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000124562	OG_00840	HQ_13957	SNRPC	HUMAN	5	multi_copy	1to1	ENSRNOG00000000493	HQ_13957	Snrpc	RATNO	5	multi_copy	1to1	97.4843	85.6354	100.0	21.02	1.0	1.0	1.0	1	1
ENSG00000065060	OG_02885	HQ_01320	BLTP3A	HUMAN	5	1to1	1to1	ENSRNOG00000000495	HQ_01320	Uhrf1bp1	RATNO	5	1to1	1to1	83.4028	83.2294	100.0	95.52	1.0	0.6	0.6	1	1
ENSG00000064999	OG_02880	HQ_01315	ANKS1A	HUMAN	5	1to1	1to1	ENSRNOG00000000498	HQ_01315	Anks1a	RATNO	5	1to1	1to1	87.6543	83.67	100.0	95.01	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000124678	OG_06480	HQ_04920	TCP11	HUMAN	5	1to1	1to1	ENSRNOG00000000499	HQ_04920	Tcp11	RATNO	5	1to1	1to1	71.5706	63.6042	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000146197	OG_08901	HQ_07304	SCUBE3	HUMAN	5	1to1	1to1	ENSRNOG00000000500	HQ_07304	Scube3	RATNO	5	1to1	1to1	95.8711	94.2574	100.0	77.02	1.0	0.6	0.6	1	1
ENSG00000065029	OG_02882	HQ_01317	ZNF76	HUMAN	5	1to1	1to1	ENSRNOG00000000501	HQ_01317	Zfp523	RATNO	5	1to1	1to1	81.0526	84.6154	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000023892	OG_15344	HQ_13369	DEF6	HUMAN	4	1to1	1to1	ENSRNOG00000000502	HQ_13369	Def6	RATNO	4	1to1	1to1	92.8685	93.0159	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000112033	OG_05269	HQ_03724	PPARD	HUMAN	5	1to1	1to1	ENSRNOG00000000503	HQ_03724	Ppard	RATNO	5	1to1	1to1	90.2494	90.4545	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000112039	OG_05271	HQ_03726	FANCE	HUMAN	5	1to1	1to1	ENSRNOG00000000504	HQ_03726	Fance	RATNO	5	1to1	1to1	63.4328	64.1509	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000007866	OG_02292	HQ_00736	TEAD3	HUMAN	5	1to1	1to1	ENSRNOG00000000506	HQ_00736	Tead3	RATNO	5	1to1	1to1	97.7011	91.7927	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000112041	OG_05272	HQ_03727	TULP1	HUMAN	5	1to1	1to1	ENSRNOG00000000507	HQ_03727	Tulp1	RATNO	5	1to1	1to1	77.6753	77.3897	100.0	3.17	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000157343	OG_09848	HQ_08224	ARMC12	HUMAN	5	1to1	1to1	ENSRNOG00000000508	HQ_08224	Armc12	RATNO	5	1to1	1to1	82.6471	82.6471	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000137392	OG_15905	HQ_14239	CLPS	HUMAN	4	1to1	1to1	ENSRNOG00000000510	HQ_14239	Clps	RATNO	4	1to1	1to1	71.4286	71.4286	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000096063	OG_03797	HQ_02236	SRPK1	HUMAN	5	1to1	1to1	ENSRNOG00000000511	HQ_02236	Srpk1	RATNO	5	1to1	1to1	90.9924	90.9924	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000112053	OG_05273	HQ_03728	SLC26A8	HUMAN	5	1to1	1to1	ENSRNOG00000000512	HQ_03728	Slc26a8	RATNO	5	1to1	1to1	67.2165	67.0092	100.0	27.47	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000112062	OG_05274	HQ_13783	MAPK14	HUMAN	5	1to1	1to1	ENSRNOG00000000513	HQ_13783	Mapk14	RATNO	5	1to1	1to1	95.2778	95.2778	100.0	36.72	1.0	1.0	1.0	1	1
ENSG00000156711	OG_09793	HQ_08170	MAPK13	HUMAN	5	1to1	1to1	ENSRNOG00000000515	HQ_08170	Mapk13	RATNO	5	1to1	1to1	92.8767	92.6229	100.0	22.21	1.0	1.0	1.0	1	1
ENSG00000179165	OG_16565	HQ_18040	PXT1	HUMAN	4	1to1	1to1	ENSRNOG00000000516	HQ_18960	Pxt1	RATNO	4	1to1	1to1	33.5821	55.5556	100.0	0.0	0.0	0.2857142857142857	0.125	1	1
ENSG00000112078	OG_05276	HQ_03730	KCTD20	HUMAN	5	1to1	1to1	ENSRNOG00000000517	HQ_03730	Kctd20	RATNO	5	1to1	1to1	89.0215	89.2345	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000112079	OG_05277	HQ_03731	STK38	HUMAN	5	1to1	1to1	ENSRNOG00000000519	HQ_03731	Stk38	RATNO	5	1to1	1to1	98.7097	76.6277	100.0	0.0	1.0	1.0	1.0	1	1
ENSG00000112081	OG_01325	HQ_03732	SRSF3	HUMAN	5	multi_copy	1to1	ENSRNOG00000000520	HQ_03732	Srsf3	RATNO	5	multi_copy	1to1	77.439	59.6244	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000124762	OG_06488	HQ_04927	CDKN1A	HUMAN	5	1to1	1to1	ENSRNOG00000000521	HQ_04927	Cdkn1a	RATNO	5	1to1	1to1	68.2927	66.2722	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000124772	OG_06490	HQ_04929	CPNE5	HUMAN	5	1to1	1to1	ENSRNOG00000000522	HQ_04929	Cpne5	RATNO	5	1to1	1to1	97.8078	95.082	100.0	0.0	1.0	1.0	1.0	1	1
ENSG00000137168	OG_07826	HQ_06244	PPIL1	HUMAN	5	1to1	1to1	ENSRNOG00000000523	HQ_06244	Ppil1	RATNO	5	1to1	1to1	98.7952	98.7952	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000198663	OG_14276	HQ_12438	C6orf89	HUMAN	5	1to1	1to1	ENSRNOG00000000524	HQ_12438	RGD735065	RATNO	5	1to1	1to1	84.438	75.3213	100.0	87.92	1.0	0.5	0.2857142857142857	1	1
ENSG00000164530	OG_10792	HQ_14762	PI16	HUMAN	5	1to1	1to1	ENSRNOG00000000525	HQ_SNG_011523	Pi16	RATNO	5	1to1	singleton	62.635	48.414	100.0	0.0	0.0	0.5	0.2857142857142857	1	1
ENSG00000137409	OG_07850	HQ_06265	MTCH1	HUMAN	5	1to1	1to1	ENSRNOG00000000527	HQ_06265	Mtch1	RATNO	5	1to1	1to1	98.2005	98.2005	100.0	29.97	1.0	0.5	0.5	1	1
ENSG00000146192	OG_08900	HQ_07303	FGD2	HUMAN	5	1to1	1to1	ENSRNOG00000000528	HQ_07303	Fgd2	RATNO	5	1to1	1to1	81.8321	81.7073	100.0	96.93	1.0	0.625	0.4444444444444444	1	1
