ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_PIGXX
ENSMUSG00000035529	OG_05131	HQ_03587	Prdm4	MOUSE	5	1to1	1to1	ENSSSCG00000000160	HQ_03587	PRDM4	PIGXX	5	1to1	1to1	94.0224	94.2572	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000001785	OG_07664	HQ_06082	Pwp1	MOUSE	5	1to1	1to1	ENSSSCG00000000161	HQ_06082	PWP1	PIGXX	5	1to1	1to1	87.0259	87.3747	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000020042	OG_09302	HQ_07695	Btbd11	MOUSE	5	1to1	1to1	ENSSSCG00000000162	HQ_07695	ABTB3	PIGXX	5	1to1	1to1	97.1145	97.2022	100.0	60.22	1.0	0.625	0.625	1	1
ENSMUSG00000020038	OG_02315	HQ_00760	Cry1	MOUSE	5	1to1	1to1	ENSSSCG00000000164	HQ_00760	CRY1	PIGXX	5	1to1	1to1	92.7393	95.5782	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000035620	OG_05238	HQ_03695	Ric8b	MOUSE	5	1to1	1to1	ENSSSCG00000000167	HQ_03695	RIC8B	PIGXX	5	1to1	1to1	97.8571	97.8571	100.0	61.17	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000046841	OG_07661	HQ_06080	Ckap4	MOUSE	5	1to1	1to1	ENSSSCG00000000171	HQ_06080	CKAP4	PIGXX	5	1to1	1to1	76.0	73.9425	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000022993	OG_15048	HQ_13127	Tex49	MOUSE	5	1to1	1to1	ENSSSCG00000000174	HQ_13127	TEX49	PIGXX	5	1to1	1to1	77.8626	66.6667	50.0	100.0	1.0	0.375	0.375	1	1
ENSMUSG00000022994	OG_12309	HQ_10580	Adcy6	MOUSE	5	1to1	1to1	ENSSSCG00000000175	HQ_10580	ADCY6	PIGXX	5	1to1	1to1	93.9212	94.244	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000003360	OG_12312	HQ_10582	Ddx23	MOUSE	5	1to1	1to1	ENSSSCG00000000176	HQ_10582	DDX23	PIGXX	5	1to1	1to1	98.2906	98.1707	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000003354	OG_08148	HQ_06559	Ccdc65	MOUSE	5	1to1	1to1	ENSSSCG00000000179	HQ_06559	CCDC65	PIGXX	5	1to1	1to1	83.7728	82.9317	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000022996	OG_11722	HQ_10019	Wnt10b	MOUSE	5	1to1	1to1	ENSSSCG00000000182	HQ_10019	WNT10B	PIGXX	5	1to1	1to1	95.8869	95.8869	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000022997	OG_06510	HQ_04947	Wnt1	MOUSE	5	1to1	1to1	ENSSSCG00000000183	HQ_04947	WNT1	PIGXX	5	1to1	1to1	98.3784	98.3784	100.0	0.0	1.0	0.6666666666666666	0.5714285714285714	1	1
ENSMUSG00000059213	OG_13004	HQ_11238	Ddn	MOUSE	5	1to1	1to1	ENSSSCG00000000184	HQ_11238	DDN	PIGXX	5	1to1	1to1	73.9437	74.2574	100.0	0.0	1.0	0.7142857142857143	0.4444444444444444	1	1
ENSMUSG00000067713	OG_13042	HQ_11276	Prkag1	MOUSE	5	1to1	1to1	ENSSSCG00000000185	HQ_11276	PRKAG1	PIGXX	5	1to1	1to1	89.3939	98.9933	100.0	0.0	1.0	0.5	0.3	1	1
ENSMUSG00000023755	OG_11344	HQ_09657	Rhebl1	MOUSE	5	1to1	1to1	ENSSSCG00000000186	HQ_09657	RHEBL1	PIGXX	5	1to1	1to1	86.1702	88.5246	100.0	0.0	1.0	0.5	0.3	1	1
ENSMUSG00000023000	OG_08151	HQ_06562	Dhh	MOUSE	5	1to1	1to1	ENSSSCG00000000188	HQ_06562	DHH	PIGXX	5	1to1	1to1	97.9798	97.9798	100.0	100.0	1.0	0.4444444444444444	0.4	1	1
ENSMUSG00000022999	OG_08162	HQ_06573	Lmbr1l	MOUSE	5	1to1	1to1	ENSSSCG00000000189	HQ_06573	LMBR1L	PIGXX	5	1to1	1to1	96.5235	90.0763	100.0	99.43	1.0	0.5	0.5	1	1
ENSMUSG00000023004	OG_06354	HQ_13936	Tuba1b	MOUSE	5	1to1	1to1	ENSSSCG00000000190	HQ_13936	TUBA1B	PIGXX	5	1to1	1to1	99.7783	79.646	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000023484	OG_07552	HQ_05964	Prph	MOUSE	5	1to1	1to1	ENSSSCG00000000195	HQ_05964	PRPH	PIGXX	5	1to1	1to1	87.3767	94.4563	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000001076	OG_13628	HQ_11824	C1ql4	MOUSE	5	1to1	1to1	ENSSSCG00000000197	HQ_11824	C1QL4	PIGXX	5	1to1	1to1	96.6387	96.6387	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000038009	OG_12737	HQ_10991	Dnajc22	MOUSE	5	1to1	1to1	ENSSSCG00000000198	HQ_10991	DNAJC22	PIGXX	5	1to1	1to1	82.5959	79.7721	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000051934	OG_06343	HQ_04789	Spats2	MOUSE	5	1to1	1to1	ENSSSCG00000000199	HQ_04789	SPATS2	PIGXX	5	1to1	1to1	84.4037	84.2491	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000037570	OG_13717	HQ_11906	Mcrs1	MOUSE	5	1to1	1to1	ENSSSCG00000000202	HQ_11906	MCRS1	PIGXX	5	1to1	1to1	98.2684	93.2238	100.0	1.01	1.0	0.5	0.5	1	1
ENSMUSG00000037579	OG_07577	HQ_05988	Kcnh3	MOUSE	5	1to1	1to1	ENSSSCG00000000203	HQ_05988	KCNH3	PIGXX	5	1to1	1to1	92.7854	93.987	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000023007	OG_05129	HQ_03586	Prpf40b	MOUSE	5	1to1	1to1	ENSSSCG00000000204	HQ_03586	PRPF40B	PIGXX	5	1to1	1to1	93.5853	94.233	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000078907	OG_07557	HQ_05969	Fam186b	MOUSE	5	1to1	1to1	ENSSSCG00000000205	HQ_05969	FAM186B	PIGXX	5	1to1	1to1	56.4157	56.7769	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000023011	OG_07568	HQ_05979	Faim2	MOUSE	5	1to1	1to1	ENSSSCG00000000206	HQ_05979	FAIM2	PIGXX	5	1to1	1to1	93.3754	93.6709	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000060126	OG_01088	HQ_19190	Tpt1	MOUSE	3	multi_copy	1to1	ENSSSCG00000000207	HQ_SNG_017078		PIGXX	3	multi_copy	singleton	84.3023	77.957	0.0	0.0	0.0	0.06666666666666667	0.0	1	1
ENSMUSG00000023009	OG_11348	HQ_09660	Nckap5l	MOUSE	5	1to1	1to1	ENSSSCG00000000209	HQ_09660	NCKAP5L	PIGXX	5	1to1	1to1	86.5457	85.8321	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000044217	OG_10246	HQ_08590	Aqp5	MOUSE	5	1to1	1to1	ENSSSCG00000000211	HQ_08590	AQP5	PIGXX	5	1to1	1to1	91.6981	91.6981	75.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000043144	OG_01175	HQ_00301	Aqp6	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000000212	HQ_00301	AQP6	PIGXX	5	multi_copy	multi_copy	76.1092	79.3594	75.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000023019	OG_11351	HQ_09663	Gpd1	MOUSE	5	1to1	1to1	ENSSSCG00000000214	HQ_09663	GPD1	PIGXX	5	1to1	1to1	89.3983	77.2277	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000023018	OG_02924	HQ_01361	Smarcd1	MOUSE	5	1to1	1to1	ENSSSCG00000000215	HQ_01361	SMARCD1	PIGXX	5	1to1	1to1	99.2233	80.9826	50.0	0.0	0.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000023017	OG_05134	HQ_03590	Asic1	MOUSE	5	1to1	1to1	ENSSSCG00000000216	HQ_03590	ASIC1	PIGXX	5	1to1	1to1	93.0233	93.6937	75.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000023015	OG_10247	HQ_08591	Racgap1	MOUSE	5	1to1	1to1	ENSSSCG00000000217	HQ_08591	RACGAP1	PIGXX	5	1to1	1to1	84.7134	84.1772	0.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000009739	OG_13307	HQ_15375	Pou6f1	MOUSE	5	1to1	1to1	ENSSSCG00000000220	HQ_15375	POU6F1	PIGXX	5	1to1	1to1	84.2014	78.8618	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000098112	OG_05143	HQ_03599	Bin2	MOUSE	5	1to1	1to1	ENSSSCG00000000223	HQ_03599	BIN2	PIGXX	5	1to1	1to1	65.251	66.0156	100.0	66.28	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000023033	OG_14028	HQ_12194	Scn8a	MOUSE	5	1to1	1to1	ENSSSCG00000000228	HQ_12194	SCN8A	PIGXX	5	1to1	1to1	98.4406	98.3417	50.0	91.58	1.0	0.5	0.5	1	1
ENSMUSG00000047034	OG_11356	HQ_09668	Ankrd33	MOUSE	5	1to1	1to1	ENSSSCG00000000231	HQ_09668		PIGXX	5	1to1	1to1	50.9091	72.8625	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000000530	OG_08152	HQ_06563	Acvrl1	MOUSE	5	1to1	1to1	ENSSSCG00000000232	HQ_06563	ACVRL1	PIGXX	5	1to1	1to1	88.247	86.0194	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000000532	OG_07574	HQ_05985	Acvr1b	MOUSE	5	1to1	1to1	ENSSSCG00000000233	HQ_05985	ACVR1B	PIGXX	5	1to1	1to1	98.6139	93.0841	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000000531	OG_10248	HQ_08593	Tamalin	MOUSE	5	1to1	1to1	ENSSSCG00000000234	HQ_08593	TAMALIN	PIGXX	5	1to1	1to1	91.3265	72.4696	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000049548	OG_10251	HQ_08596	Krt82	MOUSE	5	1to1	1to1	ENSSSCG00000000235	HQ_08596	KRT82	PIGXX	5	1to1	1to1	84.4961	84.9902	100.0	0.0	1.0	0.75	0.6666666666666666	1	1
ENSMUSG00000022986	OG_11805	HQ_10098	Krt75	MOUSE	5	1to1	1to1	ENSSSCG00000000236	HQ_10098	KRT75	PIGXX	5	1to1	1to1	87.2958	87.4545	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000048699	OG_18308	HQ_17405	Krt90	MOUSE	3	1to1	1to1	ENSSSCG00000000238	HQ_17405		PIGXX	3	1to1	1to1	76.9517	85.7143	100.0	0.0	1.0	0.75	0.6666666666666666	1	1
ENSMUSG00000067615	OG_00278	HQ_00586	Krt81	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	85.447	83.3671	100.0	0.0	1.0	0.25	0.3	2	1
ENSMUSG00000067613	OG_00278	HQ_00586	Krt83	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	86.6388	84.1785	100.0	0.0	1.0	0.2222222222222222	0.2727272727272727	2	2
ENSMUSG00000047641	OG_00278	HQ_17398	Krt87	MOUSE	3	multi_copy	1to1	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	78.5859	78.9047	50.0	0.0	0.0	0.3333333333333333	0.375	3	3
ENSMUSG00000067614	OG_00278	HQ_17483	Krt86	MOUSE	3	multi_copy	1to1	ENSSSCG00000000239	HQ_00586		PIGXX	3	multi_copy	multi_copy	82.716	81.5416	0.0	0.0	0.0	0.25	0.3	5	4
ENSMUSG00000116336	OG_07560	HQ_05972	Gm49425	MOUSE	5	1to1	1to1	ENSSSCG00000000240	HQ_05972	KRT85	PIGXX	5	1to1	1to1	90.7298	90.9091	100.0	0.0	1.0	0.625	0.5	1	1
ENSMUSG00000044294	OG_10250	HQ_08595	Krt84	MOUSE	5	1to1	1to1	ENSSSCG00000000241	HQ_08595	KRT84	PIGXX	5	1to1	1to1	81.7579	83.1366	100.0	58.26	1.0	0.6666666666666666	0.6	1	1
ENSMUSG00000051879	OG_08167	HQ_06578	Krt71	MOUSE	5	1to1	1to1	ENSSSCG00000000247	HQ_06578	KRT71	PIGXX	5	1to1	1to1	90.0763	89.9048	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000064232	OG_00183	HQ_00022	Gm5414	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	66.3043	64.6643	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	4	1
ENSMUSG00000058354	OG_00183	HQ_00022	Krt6a	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	81.9168	80.0353	75.0	0.0	1.0	0.375	0.375	2	2
ENSMUSG00000023041	OG_00183	HQ_00022	Krt6b	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000000248	HQ_00022		PIGXX	4	multi_copy	multi_copy	81.2274	79.5053	75.0	0.0	1.0	0.375	0.375	3	3
ENSMUSG00000056605	OG_16365	HQ_14955	Krt72	MOUSE	4	1to1	1to1	ENSSSCG00000000249	HQ_14955	KRT72	PIGXX	4	1to1	1to1	79.6154	81.0176	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000063661	OG_13536	HQ_11737	Krt73	MOUSE	5	1to1	1to1	ENSSSCG00000000250	HQ_11737	KRT73	PIGXX	5	1to1	1to1	82.5603	82.4074	100.0	0.0	1.0	0.46153846153846156	0.46153846153846156	1	1
ENSMUSG00000046834	OG_11390	HQ_09699	Krt1	MOUSE	5	1to1	1to1	ENSSSCG00000000251	HQ_09699	KRT1	PIGXX	5	1to1	1to1	70.9576	72.4359	100.0	0.0	1.0	0.38461538461538464	0.38461538461538464	1	1
ENSMUSG00000049382	OG_00660	HQ_10091	Krt8	MOUSE	5	multi_copy	1to1	ENSSSCG00000000252	HQ_10091	KRT8	PIGXX	5	multi_copy	1to1	85.5102	85.6851	100.0	0.0	1.0	0.6	0.45454545454545453	1	1
ENSMUSG00000023043	OG_00286	HQ_00330	Krt18	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000000253	HQ_00330	KRT18	PIGXX	5	multi_copy	multi_copy	82.0331	80.8858	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000001281	OG_08159	HQ_06570	Itgb7	MOUSE	5	1to1	1to1	ENSSSCG00000000257	HQ_06570	ITGB7	PIGXX	5	1to1	1to1	82.5062	75.3968	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000001288	OG_12133	HQ_10415	Rarg	MOUSE	5	1to1	1to1	ENSSSCG00000000258	HQ_10415	RARG	PIGXX	5	1to1	1to1	97.8166	97.8166	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000023044	OG_08161	HQ_06572	Csad	MOUSE	5	1to1	1to1	ENSSSCG00000000259	HQ_06572	CSAD	PIGXX	5	1to1	1to1	89.858	79.6763	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000023045	OG_11397	HQ_09706	Soat2	MOUSE	5	1to1	1to1	ENSSSCG00000000260	HQ_09706	SOAT2	PIGXX	5	1to1	1to1	82.2857	80.7477	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000023046	OG_11396	HQ_09705	Igfbp6	MOUSE	5	1to1	1to1	ENSSSCG00000000261	HQ_09705	IGFBP6	PIGXX	5	1to1	1to1	70.5882	71.1864	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000036966	OG_11395	HQ_09704	Spryd3	MOUSE	5	1to1	1to1	ENSSSCG00000000262	HQ_09704	SPRYD3	PIGXX	5	1to1	1to1	99.5475	99.5475	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000037003	OG_05155	HQ_03610	Tns2	MOUSE	5	1to1	1to1	ENSSSCG00000000263	HQ_03610	TNS2	PIGXX	5	1to1	1to1	85.8564	89.4815	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000045665	OG_13105	HQ_11334	Mfsd5	MOUSE	5	1to1	1to1	ENSSSCG00000000264	HQ_11334	MFSD5	PIGXX	5	1to1	1to1	95.1111	95.1111	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000058290	OG_07570	HQ_05981	Espl1	MOUSE	5	1to1	1to1	ENSSSCG00000000265	HQ_05981	ESPL1	PIGXX	5	1to1	1to1	75.9679	76.5098	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000001289	OG_06342	HQ_04788	Pfdn5	MOUSE	5	1to1	1to1	ENSSSCG00000000267	HQ_04788	PFDN5	PIGXX	5	1to1	1to1	98.7013	98.7013	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000036678	OG_03763	HQ_02203	Aaas	MOUSE	5	1to1	1to1	ENSSSCG00000000268	HQ_02203	AAAS	PIGXX	5	1to1	1to1	86.4469	85.1986	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000023047	OG_07554	HQ_05966	Amhr2	MOUSE	5	1to1	1to1	ENSSSCG00000000271	HQ_05966	AMHR2	PIGXX	5	1to1	1to1	79.0493	77.9514	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000001280	OG_13475	HQ_11682	Sp1	MOUSE	5	1to1	1to1	ENSSSCG00000000272	HQ_11682	SP1	PIGXX	5	1to1	1to1	94.7503	94.1476	100.0	80.33	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000056851	OG_01983	HQ_12226	Pcbp2	MOUSE	5	multi_copy	1to1	ENSSSCG00000000274	HQ_12226	PCBP2	PIGXX	5	multi_copy	1to1	98.0663	76.0171	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000023050	OG_08158	HQ_06569	Map3k12	MOUSE	5	1to1	1to1	ENSSSCG00000000275	HQ_06569	MAP3K12	PIGXX	5	1to1	1to1	92.1171	95.227	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000023051	OG_08150	HQ_06561	Tarbp2	MOUSE	5	1to1	1to1	ENSSSCG00000000276	HQ_06561	TARBP2	PIGXX	5	1to1	1to1	93.9726	93.7158	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000023052	OG_15941	HQ_14290	Npff	MOUSE	4	1to1	1to1	ENSSSCG00000000277	HQ_14290	NPFF	PIGXX	4	1to1	1to1	66.6667	66.6667	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000099083	OG_11841	HQ_10134	Atf7	MOUSE	5	1to1	1to1	ENSSSCG00000000278	HQ_10134	ATF7	PIGXX	5	1to1	1to1	97.3085	95.1417	100.0	35.63	1.0	0.5	0.5	1	1
ENSMUSG00000001655	OG_06346	HQ_04793	Hoxc13	MOUSE	5	1to1	1to1	ENSSSCG00000000279	HQ_04793	HOXC13	PIGXX	5	1to1	1to1	99.0854	97.8916	100.0	66.52	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000050328	OG_06352	HQ_04797	Hoxc12	MOUSE	5	1to1	1to1	ENSSSCG00000000281	HQ_04797	HOXC12	PIGXX	5	1to1	1to1	96.4286	95.7447	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000046434	OG_07573	HQ_05984	Hnrnpa1	MOUSE	5	1to1	1to1	ENSSSCG00000000288	HQ_05984	HNRNPA1	PIGXX	5	1to1	1to1	99.7319	99.7319	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000058794	OG_06351	HQ_04796	Nfe2	MOUSE	5	1to1	1to1	ENSSSCG00000000289	HQ_04796	NFE2	PIGXX	5	1to1	1to1	83.5859	88.7399	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000060992	OG_05199	HQ_03653	Copz1	MOUSE	5	1to1	1to1	ENSSSCG00000000290	HQ_03653	COPZ1	PIGXX	5	1to1	1to1	83.0508	68.3721	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000000552	OG_10235	HQ_08580	Zfp385a	MOUSE	5	1to1	1to1	ENSSSCG00000000292	HQ_08580	ZNF385A	PIGXX	5	1to1	1to1	96.3731	91.6256	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000000555	OG_10234	HQ_08579	Itga5	MOUSE	5	1to1	1to1	ENSSSCG00000000293	HQ_08579	ITGA5	PIGXX	5	1to1	1to1	88.699	88.3633	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000022488	OG_06340	HQ_04786	Nckap1l	MOUSE	5	1to1	1to1	ENSSSCG00000000295	HQ_04786	NCKAP1L	PIGXX	5	1to1	1to1	93.8272	93.8272	100.0	92.35	1.0	1.0	0.6666666666666666	1	1
ENSMUSG00000053508	OG_18333	HQ_17433	Gtsf2	MOUSE	3	1to1	1to1	ENSSSCG00000000296	HQ_17433		PIGXX	3	1to1	1to1	49.3507	69.7248	100.0	0.0	0.0	0.8	0.8	1	1
ENSMUSG00000022489	OG_06345	HQ_04792	Pde1b	MOUSE	5	1to1	1to1	ENSSSCG00000000297	HQ_04792	PDE1B	PIGXX	5	1to1	1to1	96.8224	90.2439	100.0	0.0	1.0	0.6666666666666666	0.25	1	1
ENSMUSG00000022490	OG_07562	HQ_16427	Ppp1r1a	MOUSE	5	1to1	1to1	ENSSSCG00000000298	HQ_19641		PIGXX	5	1to1	1to1	66.0819	49.7797	75.0	0.0	0.0	0.4444444444444444	0.18181818181818182	1	1
ENSMUSG00000034833	OG_15868	HQ_14190	Tespa1	MOUSE	4	1to1	1to1	ENSSSCG00000000299	HQ_14190	TESPA1	PIGXX	4	1to1	1to1	70.3057	60.0746	50.0	0.0	0.0	0.3333333333333333	0.25	1	1
ENSMUSG00000095696	OG_00361	HQ_19513	Or6c1b	MOUSE	5	multi_copy	1to1	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	80.7692	81.0289	50.0	0.0	0.0	0.21428571428571427	0.0	1	1
ENSMUSG00000093866	OG_00361	HQ_15761	Or6c1	MOUSE	5	multi_copy	1to1	ENSSSCG00000000327	HQ_SNG_017080		PIGXX	5	multi_copy	singleton	81.0897	81.3505	0.0	0.0	0.0	0.16666666666666666	0.06666666666666667	5	2
ENSMUSG00000044025	OG_00688	HQ_18930	Or6c75	MOUSE	5	multi_copy	1to1	ENSSSCG00000000333	HQ_SNG_017081		PIGXX	5	multi_copy	singleton	85.4037	80.8824	25.0	0.0	0.0	0.2727272727272727	0.0	2	1
ENSMUSG00000090247	OG_15869	HQ_14191	Bloc1s1	MOUSE	4	1to1	1to1	ENSSSCG00000000359	HQ_14191	BLOC1S1	PIGXX	4	1to1	1to1	99.2	99.2	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000025351	OG_07551	HQ_05963	Cd63	MOUSE	5	1to1	1to1	ENSSSCG00000000361	HQ_05963	CD63	PIGXX	5	1to1	1to1	76.8908	77.2152	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000025350	OG_07558	HQ_05970	Rdh5	MOUSE	5	1to1	1to1	ENSSSCG00000000362	HQ_05970	RDH5	PIGXX	5	1to1	1to1	80.8176	59.9068	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000025352	OG_15867	HQ_14189	Gdf11	MOUSE	4	1to1	1to1	ENSSSCG00000000363	HQ_14189	GDF11	PIGXX	4	1to1	1to1	98.2716	98.5149	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000078427	OG_14562	HQ_12692	Sarnp	MOUSE	5	1to1	1to1	ENSSSCG00000000364	HQ_12692	SARNP	PIGXX	5	1to1	1to1	91.9048	81.0924	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000025353	OG_01408	HQ_04790	Ormdl2	MOUSE	5	multi_copy	1to1	ENSSSCG00000000365	HQ_04790	ORMDL2	PIGXX	5	multi_copy	1to1	98.6928	98.6928	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000025354	OG_07550	HQ_05962	Dnajc14	MOUSE	5	1to1	1to1	ENSSSCG00000000366	HQ_05962	DNAJC14	PIGXX	5	1to1	1to1	85.7752	85.7752	75.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000047090	OG_18302	HQ_17395	Tmem198b	MOUSE	3	1to1	1to1	ENSSSCG00000000367	HQ_17395		PIGXX	3	1to1	1to1	84.0	84.2407	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000025355	OG_06341	HQ_04787	Mmp19	MOUSE	5	1to1	1to1	ENSSSCG00000000368	HQ_04787	MMP19	PIGXX	5	1to1	1to1	75.9013	79.0514	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000025357	OG_02894	HQ_01330	Dgka	MOUSE	5	1to1	1to1	ENSSSCG00000000370	HQ_01330	DGKA	PIGXX	5	1to1	1to1	82.4658	76.6879	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000025359	OG_13486	HQ_11697	Pmel	MOUSE	5	1to1	1to1	ENSSSCG00000000371	HQ_11697	PMEL	PIGXX	5	1to1	1to1	76.8371	75.5102	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000049858	OG_08147	HQ_06558	Suox	MOUSE	5	1to1	1to1	ENSSSCG00000000376	HQ_06558	SUOX	PIGXX	5	1to1	1to1	82.2344	82.3853	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000025364	OG_00952	HQ_10111	Pa2g4	MOUSE	5	multi_copy	1to1	ENSSSCG00000000377	HQ_10111		PIGXX	5	multi_copy	1to1	92.8934	98.3871	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000025366	OG_08164	HQ_06575	Esyt1	MOUSE	5	1to1	1to1	ENSSSCG00000000379	HQ_06575	ESYT1	PIGXX	5	1to1	1to1	84.4322	85.0554	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000025369	OG_08155	HQ_06565	Smarcc2	MOUSE	5	1to1	1to1	ENSSSCG00000000382	HQ_06565	SMARCC2	PIGXX	5	1to1	1to1	94.7238	91.3355	100.0	22.77	1.0	0.3333333333333333	0.3333333333333333	1	1
