ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_MACFA
ENSMUSG00000034707	OG_07601	HQ_06013	Gns	MOUSE	5	1to1	1to1	ENSMFAG00000000073	HQ_06013	GNS	MACFA	5	1to1	1to1	90.4412	89.4545	100.0	95.07	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000019843	OG_02358	HQ_00802	Fyn	MOUSE	5	1to1	1to1	ENSMFAG00000000074	HQ_00802	FYN	MACFA	5	1to1	1to1	99.4413	99.4413	100.0	100.0	1.0	0.25	0.25	1	1
ENSMUSG00000026171	OG_10529	HQ_08852	Rnf25	MOUSE	5	1to1	1to1	ENSMFAG00000000075	HQ_08852	RNF25	MACFA	5	1to1	1to1	78.2895	77.1058	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000005763	OG_14322	HQ_12484	Cd247	MOUSE	5	1to1	1to1	ENSMFAG00000000076	HQ_12484	CD247	MACFA	5	1to1	1to1	56.3107	69.0476	100.0	18.75	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000020130	OG_06199	HQ_04648	Tbc1d15	MOUSE	5	1to1	1to1	ENSMFAG00000000077	HQ_04648	TBC1D15	MACFA	5	1to1	1to1	91.6543	89.0014	100.0	34.41	1.0	0.5	0.5	1	1
ENSMUSG00000020124	OG_07600	HQ_06012	Usp15	MOUSE	5	1to1	1to1	ENSMFAG00000000078	HQ_06012	USP15	MACFA	5	1to1	1to1	97.6555	97.6555	100.0	27.85	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000069808	OG_11375	HQ_09686	Tlcd3a	MOUSE	5	1to1	1to1	ENSMFAG00000000080	HQ_09686	TLCD3A	MACFA	5	1to1	1to1	73.5409	73.5409	100.0	0.0	1.0	1.0	0.6666666666666666	1	1
ENSMUSG00000068749	OG_08516	HQ_06917	Psma5	MOUSE	5	1to1	1to1	ENSMFAG00000000081	HQ_06917	PSMA5	MACFA	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000052516	OG_13397	HQ_11607	Robo2	MOUSE	5	1to1	1to1	ENSMFAG00000000082	HQ_11607	ROBO2	MACFA	5	1to1	1to1	87.1032	91.5219	50.0	67.95	0.0	0.1111111111111111	0.1111111111111111	1	1
ENSMUSG00000023046	OG_11396	HQ_09705	Igfbp6	MOUSE	5	1to1	1to1	ENSMFAG00000000085	HQ_09705	IGFBP6	MACFA	5	1to1	1to1	59.6639	49.4774	100.0	0.0	0.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000034674	OG_08136	HQ_06545	Tdg	MOUSE	5	1to1	1to1	ENSMFAG00000000086	HQ_06545	TDG	MACFA	5	1to1	1to1	86.4608	88.5645	50.0	0.0	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000020801	OG_04933	HQ_03378	Med31	MOUSE	5	1to1	1to1	ENSMFAG00000000088	HQ_03378	MED31	MACFA	5	1to1	1to1	97.7099	97.7099	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000047356	OG_13729	HQ_11916	Lcn10	MOUSE	5	1to1	1to1	ENSMFAG00000000089	HQ_11916	LCN10	MACFA	5	1to1	1to1	69.2308	64.9485	50.0	0.0	0.0	0.08333333333333333	0.07692307692307693	1	1
ENSMUSG00000028755	OG_09992	HQ_08364	Cda	MOUSE	5	1to1	1to1	ENSMFAG00000000090	HQ_08364	CDA	MACFA	5	1to1	1to1	65.7534	56.4706	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000091722	OG_14764	HQ_12878	Siah3	MOUSE	5	1to1	1to1	ENSMFAG00000000091	HQ_12878	SIAH3	MACFA	5	1to1	1to1	90.6716	90.3346	100.0	21.71	1.0	0.2727272727272727	0.16666666666666666	1	1
ENSMUSG00000116780	OG_00995	HQ_00243	Dynlt2a3	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000092	HQ_00243	DYNLT2	MACFA	5	multi_copy	multi_copy	71.2042	46.4164	75.0	0.0	0.0	0.8	0.42857142857142855	1	1
ENSMUSG00000079707	OG_00995	HQ_00243	Dynlt2a1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000092	HQ_00243	DYNLT2	MACFA	5	multi_copy	multi_copy	71.7277	46.7577	50.0	0.0	0.0	0.4	0.3333333333333333	1	2
ENSMUSG00000079710	OG_00995	HQ_00243	Dynlt2a2	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000092	HQ_00243	DYNLT2	MACFA	5	multi_copy	multi_copy	71.7277	46.7577	50.0	0.0	0.0	0.4	0.2857142857142857	1	3
ENSMUSG00000029757	OG_09969	HQ_08341	Dync1i1	MOUSE	5	1to1	1to1	ENSMFAG00000000094	HQ_08341	DYNC1I1	MACFA	5	1to1	1to1	98.1395	98.1395	100.0	54.78	1.0	0.125	0.125	1	1
ENSMUSG00000019787	OG_13576	HQ_11779	Trdn	MOUSE	5	1to1	1to1	ENSMFAG00000000095	HQ_11779	TRDN	MACFA	5	1to1	1to1	68.254	65.2414	75.0	13.42	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000031558	OG_08787	HQ_07195	Slit2	MOUSE	5	1to1	1to1	ENSMFAG00000000096	HQ_07195	SLIT2	MACFA	5	1to1	1to1	96.7575	96.7575	100.0	19.85	1.0	0.4	0.4	1	1
ENSMUSG00000029368	OG_10572	HQ_08897	Alb	MOUSE	5	1to1	1to1	ENSMFAG00000000097	HQ_08897	ALB	MACFA	5	1to1	1to1	73.1908	73.1908	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000043342	OG_06830	HQ_05260	Hoxd9	MOUSE	5	1to1	1to1	ENSMFAG00000000099	HQ_05260	HOXD9	MACFA	5	1to1	1to1	86.4307	82.7684	100.0	0.0	1.0	0.5833333333333334	0.46153846153846156	1	1
ENSMUSG00000032913	OG_14317	HQ_12478	Lrig2	MOUSE	5	1to1	1to1	ENSMFAG00000000102	HQ_12478	LRIG2	MACFA	5	1to1	1to1	89.9431	87.5346	75.0	0.0	1.0	0.3	0.3	1	1
ENSMUSG00000026649	OG_13851	HQ_12034	Cfap126	MOUSE	5	1to1	1to1	ENSMFAG00000000103	HQ_12034	CFAP126	MACFA	5	1to1	1to1	56.6524	74.5763	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000034452	OG_03176	HQ_01611	Slc24a1	MOUSE	5	1to1	1to1	ENSMFAG00000000105	HQ_01611	SLC24A1	MACFA	5	1to1	1to1	60.708	68.3267	100.0	88.92	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000010609	OG_08638	HQ_07043	Psen2	MOUSE	5	1to1	1to1	ENSMFAG00000000107	HQ_07043	PSEN2	MACFA	5	1to1	1to1	95.7589	89.1892	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000021264	OG_04035	HQ_02483	Yy1	MOUSE	5	1to1	1to1	ENSMFAG00000000108	HQ_02483	YY1	MACFA	5	1to1	1to1	93.4783	94.1606	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000023027	OG_06336	HQ_04782	Atf1	MOUSE	5	1to1	1to1	ENSMFAG00000000109	HQ_04782	ATF1	MACFA	5	1to1	1to1	91.8216	91.4815	100.0	0.71	1.0	0.375	0.375	1	1
ENSMUSG00000045659	OG_11201	HQ_09519	Plekha7	MOUSE	5	1to1	1to1	ENSMFAG00000000110	HQ_09519	PLEKHA7	MACFA	5	1to1	1to1	89.9684	89.6145	100.0	19.5	1.0	0.375	0.375	1	1
ENSMUSG00000022661	OG_03719	HQ_02156	Cd200	MOUSE	5	1to1	1to1	ENSMFAG00000000111	HQ_02156	CD200	MACFA	5	1to1	1to1	76.259	72.1088	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000058503	OG_01053	HQ_12964	Fam133b	MOUSE	5	multi_copy	1to1	ENSMFAG00000000112	HQ_SNG_001568		MACFA	5	multi_copy	singleton	82.8571	82.5203	0.0	0.0	0.0	0.07692307692307693	0.0	3	1
ENSMUSG00000019969	OG_03375	HQ_01813	Psen1	MOUSE	5	1to1	1to1	ENSMFAG00000000113	HQ_01813	PSEN1	MACFA	5	1to1	1to1	92.5054	92.5054	100.0	41.54	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000035208	OG_00909	HQ_00418	Slfn8	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000114	HQ_00418	SLFN13	MACFA	5	multi_copy	multi_copy	60.989	61.8729	75.0	0.0	1.0	0.4	0.1111111111111111	1	1
ENSMUSG00000069793	OG_00909	HQ_00418	Slfn9	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000114	HQ_00418	SLFN13	MACFA	5	multi_copy	multi_copy	62.1978	63.0992	75.0	0.0	1.0	0.16666666666666666	0.14285714285714285	1	2
ENSMUSG00000008601	OG_07232	HQ_05647	Rab25	MOUSE	5	1to1	1to1	ENSMFAG00000000115	HQ_05647	RAB25	MACFA	5	1to1	1to1	90.6103	84.2795	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000064147	OG_15028	HQ_13111	Rab44	MOUSE	5	1to1	1to1	ENSMFAG00000000117	HQ_13111	RAB44	MACFA	5	1to1	1to1	62.5899	60.1185	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000030207	OG_03470	HQ_01910	Fam234b	MOUSE	5	1to1	1to1	ENSMFAG00000000118	HQ_01910	FAM234B	MACFA	5	1to1	1to1	82.3708	87.1383	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000038187	OG_00902	HQ_07534	Btbd10	MOUSE	5	multi_copy	1to1	ENSMFAG00000000120	HQ_07534	BTBD10	MACFA	5	multi_copy	1to1	90.2691	85.4902	100.0	41.5	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000058248	OG_08589	HQ_06991	Kcnh1	MOUSE	5	1to1	1to1	ENSMFAG00000000121	HQ_06991	KCNH1	MACFA	5	1to1	1to1	97.27	97.27	100.0	33.42	1.0	0.5	0.5	1	1
ENSMUSG00000032482	OG_05520	HQ_03973	Cspg5	MOUSE	5	1to1	1to1	ENSMFAG00000000124	HQ_03973	CSPG5	MACFA	5	1to1	1to1	71.3532	63.3385	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000040446	OG_08365	HQ_06777	Rprd1a	MOUSE	5	1to1	1to1	ENSMFAG00000000125	HQ_06777	RPRD1A	MACFA	5	1to1	1to1	98.3974	98.3974	75.0	51.57	1.0	0.8	0.8	1	1
ENSMUSG00000067144	OG_07833	HQ_06250	Slc22a7	MOUSE	5	1to1	1to1	ENSMFAG00000000127	HQ_06250	SLC22A7	MACFA	5	1to1	1to1	75.9259	74.8175	100.0	0.0	1.0	0.7142857142857143	0.5	1	1
ENSMUSG00000028149	OG_08050	HQ_06461	Rap1gds1	MOUSE	5	1to1	1to1	ENSMFAG00000000128	HQ_06461	RAP1GDS1	MACFA	5	1to1	1to1	90.1153	94.8007	100.0	75.92	1.0	0.4	0.4	1	1
ENSMUSG00000023913	OG_08893	HQ_07296	Pla2g7	MOUSE	5	1to1	1to1	ENSMFAG00000000129	HQ_07296	PLA2G7	MACFA	5	1to1	1to1	63.4091	54.5988	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000038914	OG_04091	HQ_13597	Dido1	MOUSE	5	1to1	1to1	ENSMFAG00000000130	HQ_13597	DIDO1	MACFA	5	1to1	1to1	67.9521	73.4547	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000026791	OG_07774	HQ_06192	Slc2a8	MOUSE	5	1to1	1to1	ENSMFAG00000000131	HQ_06192	SLC2A8	MACFA	5	1to1	1to1	85.5346	85.7143	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000007564	OG_04594	HQ_03036	Ppp2r1a	MOUSE	5	1to1	1to1	ENSMFAG00000000132	HQ_03036	PPP2R1A	MACFA	5	1to1	1to1	99.8302	99.8302	50.0	0.0	0.0	0.16666666666666666	0.16666666666666666	1	1
ENSMUSG00000033068	OG_14130	HQ_12290	Entpd6	MOUSE	5	1to1	1to1	ENSMFAG00000000133	HQ_12290	ENTPD6	MACFA	5	1to1	1to1	88.5714	83.2645	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000047428	OG_11947	HQ_10233	Dlk2	MOUSE	5	1to1	1to1	ENSMFAG00000000134	HQ_10233	DLK2	MACFA	5	1to1	1to1	82.5882	91.6449	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000031130	OG_04234	HQ_02684	Brs3	MOUSE	5	1to1	1to1	ENSMFAG00000000136	HQ_02684	BRS3	MACFA	5	1to1	1to1	85.213	85.4271	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000061911	OG_01948	HQ_15464	Myt1l	MOUSE	5	multi_copy	1to1	ENSMFAG00000000137	HQ_SNG_001569		MACFA	5	multi_copy	singleton	8.84583	95.4545	100.0	51.55	0.0	0.6	0.25	1	1
ENSMUSG00000025583	OG_08395	HQ_06806	Rptor	MOUSE	5	1to1	1to1	ENSMFAG00000000138	HQ_06806	RPTOR	MACFA	5	1to1	1to1	95.4176	96.7041	100.0	93.03	1.0	0.5	0.2857142857142857	1	1
ENSMUSG00000064145	OG_12653	HQ_10913	Arih2	MOUSE	5	1to1	1to1	ENSMFAG00000000139	HQ_10913	ARIH2	MACFA	5	1to1	1to1	80.0813	79.9189	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000022376	OG_09721	HQ_08101	Adcy8	MOUSE	5	1to1	1to1	ENSMFAG00000000140	HQ_08101	ADCY8	MACFA	5	1to1	1to1	96.8775	96.8	100.0	56.81	1.0	0.5	0.5	1	1
ENSMUSG00000061601	OG_01946	HQ_15463	Pclo	MOUSE	5	multi_copy	1to1	ENSMFAG00000000141	HQ_15463	PCLO	MACFA	5	multi_copy	1to1	84.116	83.278	100.0	11.58	1.0	0.2857142857142857	0.16666666666666666	1	1
ENSMUSG00000020023	OG_02782	HQ_01219	Tmcc3	MOUSE	5	1to1	1to1	ENSMFAG00000000142	HQ_01219	TMCC3	MACFA	5	1to1	1to1	90.1468	88.843	100.0	19.92	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000020091	OG_01592	HQ_07520	Eif4ebp2	MOUSE	5	multi_copy	1to1	ENSMFAG00000000143	HQ_07520	EIF4EBP2	MACFA	5	multi_copy	1to1	95.0	95.7983	100.0	87.18	1.0	0.4	0.4	1	1
ENSMUSG00000020413	OG_07706	HQ_06125	Hus1	MOUSE	5	1to1	1to1	ENSMFAG00000000144	HQ_06125	HUS1	MACFA	5	1to1	1to1	78.6477	76.7361	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000061904	OG_03209	HQ_13472	Slc25a3	MOUSE	5	1to1	1to1	ENSMFAG00000000145	HQ_13472	SLC25A3	MACFA	5	1to1	1to1	92.1788	91.1602	75.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000024392	OG_14487	HQ_12628	Bag6	MOUSE	5	1to1	1to1	ENSMFAG00000000146	HQ_12628	BAG6	MACFA	5	1to1	1to1	89.6014	88.6792	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000018169	OG_03876	HQ_02319	Mfng	MOUSE	5	1to1	1to1	ENSMFAG00000000147	HQ_02319	MFNG	MACFA	5	1to1	1to1	81.9315	81.9315	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000025877	OG_10188	HQ_08538	Hk3	MOUSE	5	1to1	1to1	ENSMFAG00000000149	HQ_08538	HK3	MACFA	5	1to1	1to1	85.4664	85.3738	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000020098	OG_01730	HQ_00443	Pcbd1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000150	HQ_00443	PCBD1	MACFA	5	multi_copy	multi_copy	99.0385	99.0385	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000022150	OG_09498	HQ_07885	Dab2	MOUSE	5	1to1	1to1	ENSMFAG00000000151	HQ_07885	DAB2	MACFA	5	1to1	1to1	84.7258	78.6667	50.0	83.56	1.0	0.2	0.2	1	1
ENSMUSG00000038351	OG_08343	HQ_06757	Sgsm2	MOUSE	5	1to1	1to1	ENSMFAG00000000154	HQ_06757	SGSM2	MACFA	5	1to1	1to1	92.4762	92.3004	100.0	58.17	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000028910	OG_05726	HQ_04180	Mecr	MOUSE	5	1to1	1to1	ENSMFAG00000000155	HQ_04180	MECR	MACFA	5	1to1	1to1	71.8499	70.7124	100.0	96.56	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000041471	OG_01404	HQ_04700	Shld2	MOUSE	5	multi_copy	1to1	ENSMFAG00000000157	HQ_SNG_001570		MACFA	5	multi_copy	singleton	19.0797	76.2332	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSMUSG00000028492	OG_09716	HQ_08096	Saxo1	MOUSE	5	1to1	1to1	ENSMFAG00000000158	HQ_08096	SAXO1	MACFA	5	1to1	1to1	66.8067	66.6667	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000000982	OG_00369	HQ_00170	Ccl3	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000159	HQ_00170		MACFA	5	multi_copy	multi_copy	69.5652	69.5652	25.0	0.0	0.0	0.3333333333333333	0.1875	2	1
ENSMUSG00000002781	OG_10230	HQ_14647	Tmem143	MOUSE	5	1to1	1to1	ENSMFAG00000000160	HQ_SNG_001571		MACFA	5	1to1	singleton	63.7555	31.4655	75.0	0.0	0.0	0.6	0.3333333333333333	1	1
ENSMUSG00000028525	OG_13352	HQ_11568	Pde4b	MOUSE	5	1to1	1to1	ENSMFAG00000000162	HQ_11568	PDE4B	MACFA	5	1to1	1to1	97.2826	97.2826	100.0	81.65	1.0	0.5	0.5	1	1
ENSMUSG00000053093	OG_03723	HQ_02162	Myh7	MOUSE	5	1to1	1to1	ENSMFAG00000000163	HQ_02162	MYH7	MACFA	5	1to1	1to1	97.9328	98.0341	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000048799	OG_11586	HQ_09888	Cep120	MOUSE	5	1to1	1to1	ENSMFAG00000000165	HQ_09888	CEP120	MACFA	5	1to1	1to1	89.0688	89.2495	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000021337	OG_03349	HQ_01786	Scgn	MOUSE	5	1to1	1to1	ENSMFAG00000000166	HQ_01786	SCGN	MACFA	5	1to1	1to1	85.5072	85.5072	75.0	92.89	1.0	0.5	0.3333333333333333	1	1
ENSMUSG00000026458	OG_08644	HQ_07049	Ppfia4	MOUSE	5	1to1	1to1	ENSMFAG00000000167	HQ_07049	PPFIA4	MACFA	5	1to1	1to1	95.7035	93.8068	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000038527	OG_08103	HQ_06514	C1rl	MOUSE	5	1to1	1to1	ENSMFAG00000000168	HQ_06514	C1RL	MACFA	5	1to1	1to1	71.7842	68.5149	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000041301	OG_02164	HQ_00603	Cftr	MOUSE	5	1to1	1to1	ENSMFAG00000000170	HQ_00603	CFTR	MACFA	5	1to1	1to1	79.1328	78.8656	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000043972	OG_06501	HQ_04940	Opn5	MOUSE	5	1to1	1to1	ENSMFAG00000000172	HQ_04940	OPN5	MACFA	5	1to1	1to1	92.3077	91.0995	100.0	25.17	1.0	0.375	0.375	1	1
ENSMUSG00000036327	OG_10999	HQ_09320	Qsox2	MOUSE	5	1to1	1to1	ENSMFAG00000000173	HQ_09320	QSOX2	MACFA	5	1to1	1to1	73.5524	67.4319	100.0	86.84	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000034801	OG_03985	HQ_02430	Sos2	MOUSE	5	1to1	1to1	ENSMFAG00000000174	HQ_02430	SOS2	MACFA	5	1to1	1to1	95.1238	95.1952	100.0	72.51	1.0	1.0	1.0	1	1
ENSMUSG00000037373	OG_10068	HQ_08436	Ctbp1	MOUSE	5	1to1	1to1	ENSMFAG00000000176	HQ_08436	CTBP1	MACFA	5	1to1	1to1	98.4127	98.6364	50.0	22.3	0.0	0.4	0.4	1	1
ENSMUSG00000054021	OG_06463	HQ_04902	Sirt5	MOUSE	5	1to1	1to1	ENSMFAG00000000178	HQ_04902	SIRT5	MACFA	5	1to1	1to1	72.5714	81.9355	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000031788	OG_08305	HQ_06719	Kifc3	MOUSE	5	1to1	1to1	ENSMFAG00000000179	HQ_06719	KIFC3	MACFA	5	1to1	1to1	83.7379	79.8611	100.0	54.65	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSMUSG00000028195	OG_08496	HQ_06900	Ccn1	MOUSE	5	1to1	1to1	ENSMFAG00000000180	HQ_06900	CCN1	MACFA	5	1to1	1to1	92.876	69.428	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000023411	OG_04051	HQ_02504	Nfatc4	MOUSE	5	1to1	1to1	ENSMFAG00000000183	HQ_02504	NFATC4	MACFA	5	1to1	1to1	90.788	85.1197	100.0	10.49	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000030838	OG_02257	HQ_00702	Ush1c	MOUSE	5	1to1	1to1	ENSMFAG00000000184	HQ_00702	USH1C	MACFA	5	1to1	1to1	91.8681	93.0958	100.0	53.42	1.0	0.5	0.5	1	1
ENSMUSG00000091091	OG_11903	HQ_10190	Kcnmb3	MOUSE	5	1to1	1to1	ENSMFAG00000000185	HQ_10190	KCNMB3	MACFA	5	1to1	1to1	72.3849	61.1307	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000068794	OG_14748	HQ_12865	Col28a1	MOUSE	5	1to1	1to1	ENSMFAG00000000186	HQ_12865	COL28A1	MACFA	5	1to1	1to1	85.2761	86.5658	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000026950	OG_13171	HQ_11397	Neb	MOUSE	5	1to1	1to1	ENSMFAG00000000188	HQ_11397	NEB	MACFA	5	1to1	1to1	82.0816	92.5926	100.0	12.52	1.0	0.75	0.4	1	1
ENSMUSG00000024896	OG_04847	HQ_03288	Minpp1	MOUSE	5	1to1	1to1	ENSMFAG00000000189	HQ_03288	MINPP1	MACFA	5	1to1	1to1	83.368	82.3409	100.0	27.37	1.0	0.8	0.8	1	1
ENSMUSG00000054763	OG_14596	HQ_15772	Defb42	MOUSE	5	1to1	1to1	ENSMFAG00000000191	HQ_15772	DEFB136	MACFA	5	1to1	1to1	50.6667	48.7179	100.0	100.0	0.0	0.42857142857142855	0.2222222222222222	1	1
ENSMUSG00000055540	OG_03361	HQ_01798	Epha6	MOUSE	5	1to1	1to1	ENSMFAG00000000192	HQ_01798	EPHA6	MACFA	5	1to1	1to1	95.3097	95.3097	100.0	62.97	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000102758	OG_12680	HQ_10936	Naaladl2	MOUSE	5	1to1	1to1	ENSMFAG00000000195	HQ_10936	NAALADL2	MACFA	5	1to1	1to1	76.8553	75.1538	50.0	29.73	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000019920	OG_02082	HQ_00567	Lims1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000000196	HQ_00567		MACFA	5	multi_copy	multi_copy	97.2222	96.7337	50.0	0.0	0.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000040842	OG_01130	HQ_13402	Szrd1	MOUSE	5	multi_copy	1to1	ENSMFAG00000000197	HQ_SNG_001573		MACFA	5	multi_copy	singleton	97.3684	43.787	100.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSMUSG00000007036	OG_14481	HQ_12622	Abhd16a	MOUSE	5	1to1	1to1	ENSMFAG00000000198	HQ_12622	ABHD16A	MACFA	5	1to1	1to1	95.5197	88.6855	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000030452	OG_08222	HQ_06631	Nipa2	MOUSE	5	1to1	1to1	ENSMFAG00000000201	HQ_06631	NIPA2	MACFA	5	1to1	1to1	94.1504	93.8889	100.0	0.0	1.0	0.375	0.3333333333333333	1	1
ENSMUSG00000021620	OG_12089	HQ_10374	Acot12	MOUSE	5	1to1	1to1	ENSMFAG00000000202	HQ_10374	ACOT12	MACFA	5	1to1	1to1	80.036	80.1802	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000031636	OG_09619	HQ_08002	Pdlim3	MOUSE	5	1to1	1to1	ENSMFAG00000000203	HQ_08002	PDLIM3	MACFA	5	1to1	1to1	88.4615	79.703	75.0	43.75	1.0	0.5	0.5	1	1
ENSMUSG00000035783	OG_04848	HQ_03289	Acta2	MOUSE	5	1to1	1to1	ENSMFAG00000000205	HQ_03289	ACTA2	MACFA	5	1to1	1to1	100.0	100.0	100.0	5.51	1.0	0.4	0.4	1	1
ENSMUSG00000037119	OG_12576	HQ_10843	Fam91a1	MOUSE	5	1to1	1to1	ENSMFAG00000000206	HQ_10843	FAM91A1	MACFA	5	1to1	1to1	94.9821	94.8687	100.0	0.0	1.0	0.38461538461538464	0.2857142857142857	1	1
ENSMUSG00000035004	OG_08294	HQ_06709	Igsf6	MOUSE	5	1to1	1to1	ENSMFAG00000000207	HQ_06709	IGSF6	MACFA	5	1to1	1to1	61.6034	60.5809	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000029576	OG_09904	HQ_14580	Radil	MOUSE	5	1to1	1to1	ENSMFAG00000000208	HQ_SNG_001574		MACFA	5	1to1	singleton	35.5778	76.6667	75.0	65.22	0.0	0.16666666666666666	0.07692307692307693	1	1
ENSMUSG00000040907	OG_04572	HQ_03019	Atp1a3	MOUSE	5	1to1	1to1	ENSMFAG00000000209	HQ_03019	ATP1A3	MACFA	5	1to1	1to1	88.2241	93.1795	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000033257	OG_07636	HQ_06052	Ttll4	MOUSE	5	1to1	1to1	ENSMFAG00000000211	HQ_06052	TTLL4	MACFA	5	1to1	1to1	80.7209	80.3169	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000022951	OG_10026	HQ_08396	Rcan1	MOUSE	5	1to1	1to1	ENSMFAG00000000212	HQ_08396	RCAN1	MACFA	5	1to1	1to1	91.6335	92.3695	100.0	53.13	1.0	0.125	0.125	1	1
ENSMUSG00000053465	OG_13450	HQ_15422	Hs6st3	MOUSE	5	1to1	1to1	ENSMFAG00000000214	HQ_SNG_001575		MACFA	5	1to1	singleton	48.7234	97.0339	100.0	0.0	0.0	0.8	0.5	1	1
